sequence_id	M301474.lib1	M301475.lib1	M301476.lib1	M301477.lib1	M301478.lib1	M301479.lib1	M301480.lib1	M301481.lib1	M301482.lib1	M301483.lib1	M301484.lib1	M301485.lib1	M301486.lib1	M301487.lib1	M301488.lib1	M301489.lib1	M301490.lib1	M301491.lib1	M301492.lib1	M301493.lib1	M301494.lib1	M301495.lib1	M301496.lib1	M301497.lib1	M301498.lib1	M301499.lib1	M301500.lib1	M301501.lib1	M301502.lib1	M301503.lib1	M301504.lib1	M301505.lib1	M301506.lib1	M301507.lib1	M301508.lib1	M301509.lib1	M301510.lib1	M301511.lib1	M301512.lib1	M301513.lib1	M301514.lib1	M301515.lib1	M301516.lib1	M301517.lib1	M301518.lib1	M301519.lib1	M301520.lib1	M301521.lib1	M301522.lib1	M301523.lib1	M301524.lib1	M301525.lib1	M301526.lib1	M301527.lib1	M301528.lib1	M301529.lib1	M301530.lib1	M301531.lib1	M301532.lib1	M301533.lib1	M301534.lib1	M301535.lib1	M301536.lib1	M301537.lib1	M301538.lib1	M301539.lib1	M301540.lib1	M301541.lib1	M301542.lib1	M301543.lib1	M301544.lib1	M301545.lib1	M301546.lib1	M301547.lib1	M301548.lib1	M301549.lib1	M301550.lib1	M301551.lib1	M301552.lib1	M301553.lib1	M301554.lib1	M301555.lib1	M301556.lib1	M301557.lib1	M301558.lib1	M301559.lib1	M301560.lib1	M301561.lib1	M301562.lib1	M301563.lib1	M301564.lib1	M301565.lib1	M301566.lib1	M301567.lib1	M301568.lib1	M301569.lib1
GPB:bin_000054	2438761	1155	2417596	2367639	2528421	1091	2303242	1515909	2149067	291687	2024844	2115992	2042089	1151872	4350	2152050	1762937	658902	5837	959577	1023839	4581	1094583	1079166	33487	569753	4790	206646	12034	709408	434287	1214693	769450	9860	639869	860815	742106	18588	4760	328507	152735	134960	24378	16490	73641	71954	14881	530262	2446995	2403910	2503422	19778	2692409	2397697	2325199	619	2611778	2632425	2281472	23339	18879	2293096	2345599	2434521	2066421	3139	802951	1602419	1560036	11048	1129477	2565359	2574	1203117	1227645	477738	8299	1417790	3320	793664	249484	488155	522429	180537	6550	22233	437783	60258	82955	16327	330824	193171	215980	52277	6643	129388
GPB:bin_000055	343827	735	332169	331561	349888	300	329881	260585	326046	159945	324996	315442	325521	303270	4383	332590	321209	223303	3995	261813	266784	2006	288833	274953	14239	236545	6819	115967	7584	254684	215873	255084	261672	4655	205713	243713	209805	19608	1092	194486	153231	87455	62498	6764	10968	54654	5802	182371	336297	334100	345487	7571	385041	332939	327269	300	353164	372918	345490	12574	37173	352600	361178	354645	305959	993	267673	325814	293701	3976	264537	358067	2061	282357	290863	225716	7895	282128	2184	227633	180109	207706	193005	167771	3985	7110	185695	116143	94579	7583	173785	154973	175685	162940	4881	105598
GPB:bin_000056	211500	0	240606	279014	220952	0	432033	223539	285182	50702	256617	241582	95540	105090	450	135030	102455	54804	1293	140158	78387	847	128381	450447	4326	58807	877	19636	934	67152	48041	77228	68632	1917	47204	65214	54263	4259	340	38559	28332	18929	13990	1433	2353	13113	1343	38255	174157	437501	279567	1430	545093	255413	288525	0	617060	613989	246213	2950	7427	333212	250210	180842	309278	300	75057	93567	82747	820	68358	127014	262	77077	88440	55972	900	389098	300	533361	41138	54187	43531	33442	1382	2332	40492	26045	19851	1628	87920	31605	48638	29430	791	20634
GPB:bin_000057	3009125	1627	3058128	2916298	3141166	1127	2873392	1190153	2621359	609961	2588375	2623275	2681413	2146843	9852	2665922	2674274	1246976	16178	1375145	1556360	6570	1913899	1745484	40507	1049922	11033	342079	18962	1286395	914997	1556177	1085481	16635	1214725	1260932	818708	32666	7460	517371	479371	176311	119974	21569	29497	142160	25303	716725	3003229	2915709	2948029	19755	3248641	2981012	2838760	2271	3148074	3132815	3046195	32152	217595	3029696	3043139	3048554	2263180	5234	1465072	2196409	1809041	18309	1679127	3094138	8394	2142991	1647349	941261	17438	1611770	4767	1055090	771213	674587	778029	486044	12437	28093	512965	283150	609259	24202	786889	498029	495733	502529	12253	350307
GPB:bin_000058	2817066	3684	2794900	2768884	2825015	2182	2772856	1943827	2688191	933673	2687067	2612092	2660337	2397166	25091	2743107	2651360	1217259	10361	1896017	1921788	12005	2201649	1981835	68238	1251369	37719	275444	30789	1592863	1217723	1739773	1443402	23586	1111727	1741848	1108601	43918	13125	1215986	473423	205040	141892	32814	68011	149766	36909	947361	2784793	2776292	2792558	20413	2887252	2804675	2806457	459	2857688	2869466	2815997	77123	155084	2805572	2812750	2837959	2538976	6718	2131672	2549059	2116837	28256	1691087	2836151	13294	2189803	2073590	965654	20191	1948119	7870	1759263	656951	974796	833741	443470	20501	45568	805008	280677	186575	40781	824531	539363	965116	929099	13802	612546
GPB:bin_000059	786496	921	705753	689040	680692	882	743464	316752	669733	72511	547151	656786	609448	383214	728	638060	495144	131543	685	245374	247138	2836	334631	270266	7431	208609	21495	38763	3481	201262	157150	170732	352107	3553	161332	390159	186091	5373	1822	109552	74225	18252	23844	4933	6014	17318	3542	158073	619465	767373	814185	2794	1085835	790332	658026	150	901555	877750	794736	5041	8361	825232	737972	926327	500554	465	299911	451493	475873	5103	218648	904877	2439	404301	306581	144155	2073	392117	1627	136984	55459	149552	115671	74106	2338	4510	55022	30109	26635	5129	97102	152100	83836	96146	1879	56948
GPB:bin_000060	1618588	4233	1562156	1590626	1620798	611	1569031	1231494	1511780	741515	1507620	1477432	1500097	1451208	21253	1556494	1464368	1033120	16727	1277353	1285450	12180	1363451	1293981	50010	1105115	23697	447068	23216	1214469	1014701	1236860	1263165	23429	1040354	1263568	996244	68348	7696	908547	605022	332554	214665	25167	35926	215127	25715	790172	1549670	1559468	1584029	31454	1727430	1546807	1506077	2708	1649246	1676768	1605208	65573	162682	1626463	1600347	1571634	1445609	5096	1289252	1449640	1399076	20768	1223817	1674253	8361	1356096	1384158	975718	31145	1320970	5779	1119592	670999	918980	844019	684677	13452	33498	816006	440222	312039	27284	782635	652126	785598	719322	9978	435830
GPB:bin_000061	2933131	1398	2925209	2750088	3099790	0	2699350	1077469	2609376	493953	2257590	2226638	2434785	2024687	23998	2407602	2020428	1212382	8087	1391650	1395555	8108	1819458	1584767	34485	765602	16812	292471	14956	1079940	1045730	1072638	986362	18252	493486	990725	787961	30197	5854	678999	506624	159785	98132	13301	12867	124852	20535	447802	2945185	2779813	2901946	22654	3130945	2854013	2683916	937	3044925	3071415	2855457	101135	49415	2723171	2890629	2814904	2227888	4759	1570799	2550096	1073364	13307	1202189	2835142	4088	1761807	1578449	955783	14659	1601489	6122	882492	657866	627190	597012	395856	11468	20759	815421	183519	96819	19089	463971	411607	557053	579368	7302	255002
GPB:bin_000062	1135259	1939	1112815	1148393	1212736	829	1143142	602254	1051963	360319	1048286	989920	1055552	1018536	6336	1065048	1000032	531953	5801	735358	759548	4257	847065	771057	20261	593917	13791	184698	8083	697021	512408	729727	662005	9787	696706	709511	538067	20689	4615	357031	220216	107418	76739	11323	10087	85796	7087	333612	1097662	1102461	1151415	10939	1354782	1096511	1058030	787	1259786	1243407	1228385	19276	71260	1176567	1247709	1165398	958059	2283	766348	948403	928471	8636	755222	1214672	2832	897965	793096	555236	8680	744845	1734	573867	279485	398301	409537	296736	6213	12220	338004	170158	154506	11892	370269	207940	285563	322539	6265	188455
GPB:bin_000063	2397713	1032	2544013	2425764	2594314	971	2328813	910133	2314051	423490	2155820	2012658	2049062	1652088	5765	2089810	1670498	912247	5310	1128224	1226134	7313	1679383	1232338	33728	965980	5382	138059	13496	1124611	735610	1247842	646645	16389	415853	1267231	377203	20714	7445	655430	113296	108000	62814	14411	13487	54146	16208	423837	2447430	2464487	2452840	9017	2625913	2476024	2363141	868	2541112	2593768	2511515	10600	87383	2324833	2401291	2524600	1730644	4305	1518803	1832685	1633350	19592	1052859	2472802	4711	1914401	1302182	494340	13056	1118613	4651	803934	160678	827619	632378	345833	8283	24012	561555	200849	69750	17564	387121	233293	279161	301712	6249	147221
GPB:bin_000064	283148	1077	279087	274157	282816	600	269217	240911	281793	144718	279168	264400	258045	251684	3876	262606	258390	177516	3179	226673	218345	889	253773	234789	12232	187640	7401	82347	3962	206985	173801	213818	197446	5290	166543	196429	162280	11703	2298	135441	122266	65371	42869	4323	15569	43708	6242	141310	270813	275595	285736	11702	326617	281833	274711	300	306318	313680	292932	15297	29587	283440	313939	310186	253076	600	217579	252298	239010	5546	211643	309784	832	232204	243530	180017	5191	222604	300	183388	144262	166433	156541	149394	2383	6326	155981	90284	80901	2977	143376	124119	136373	127012	1978	83151
GPB:bin_000065	2794844	3016	2745509	2875303	3004682	300	2682071	1359462	2630820	610129	2455069	2475895	2512781	1642707	8168	2675429	2383365	759567	11708	1505744	1674155	8732	1608038	995275	48823	2138717	13868	266871	22177	1728509	785244	1356357	1346465	24392	654246	1218468	603991	35295	9360	459759	808098	334835	227068	29575	23671	134647	26966	368629	2873977	2881753	2811030	42807	3104345	2724560	2895448	759	3065771	3006896	3008349	27845	58573	2365291	3154958	2678220	2231706	4653	1380111	1765395	1923156	22345	1341409	2959551	6617	1764128	1850002	878355	19827	1617982	6521	914178	676513	565548	573669	360748	12393	37147	778810	264074	221638	32072	462283	327394	886283	604279	11224	462619
GPB:bin_000066	417423	288	385962	361943	391100	418	340504	287565	345564	140501	338487	332794	332284	287860	2213	383065	314201	195771	3006	272260	252705	2290	282809	248062	11401	190865	4231	76660	3490	206996	177331	236316	215531	4687	167329	204598	172209	14050	2592	151863	122407	49363	32033	4564	9455	35624	6560	139771	358728	344864	351984	4955	453965	367242	335449	780	414012	459257	389669	12857	26948	329627	393460	366546	434628	1363	234544	276609	262856	5497	242715	391952	2580	266690	266550	182642	5932	245631	1498	194542	158318	163227	147956	132251	1556	5121	157538	90515	63443	5221	139141	126658	142490	119298	2291	70982
GPB:bin_000067	2002749	22091	1993585	1995506	1998679	8097	1994023	1876139	1992033	1739188	1995335	1993298	1993237	1999880	68678	1996135	1991845	1867300	76201	1954597	1966955	58546	1969135	1959286	270675	1955780	88850	1220665	136836	1932080	1884102	1946519	1946322	215482	1809646	1962901	1830468	203873	53658	1709416	1272674	1141766	582728	139072	110921	648953	144206	1635336	1992307	1998815	2001068	144888	2008520	1990996	1993586	9139	2002648	2008163	1999302	277274	696290	2002018	1996615	1994502	1988709	32767	1952002	1991754	1976220	122465	1947146	2008520	48299	1972662	1970808	1782706	98415	1974488	37839	1919777	1226695	1870719	1745282	1169991	91330	176929	1617471	997361	566470	161577	1727132	1464620	1472251	1568689	61341	1156529
GPB:bin_000068	298789	760	297491	294273	307889	450	284251	237559	281927	155096	283373	278207	284548	265814	2060	284927	273017	197501	4635	228928	232363	1266	261023	233691	7748	202104	6953	102617	4986	218533	188790	221640	225216	3680	180717	220345	189585	16895	1305	169577	142101	90595	67340	5836	12593	58015	6111	161055	292486	291229	302447	8965	327040	299249	291584	300	316181	321620	304780	15625	36765	302201	310259	304648	268522	485	235456	272563	249083	5046	230426	306627	1414	247636	247017	192633	7396	239298	1211	202769	167942	180406	183068	159618	842	5769	168659	127053	101395	2407	165867	152446	167374	150376	1310	101980
GPB:bin_000069	1343275	1548	1367572	1309694	1468362	618	1250691	582453	1169109	296933	1102776	1085790	1129741	1023002	5351	1144158	1044556	537613	6387	672857	826171	2185	882857	851578	14711	527768	7088	133080	7827	660821	484609	664324	693082	7795	460847	666880	478857	20082	1728	424218	203643	120368	68128	6445	10459	67578	7220	336380	1319852	1262790	1291744	15733	1576967	1221831	1158838	389	1416091	1473350	1348736	14400	73773	1370543	1395526	1257922	1005287	1191	791878	1038305	916022	8916	752307	1403737	2582	844079	887183	421833	8457	780197	1361	575798	245822	428297	356317	273189	3402	8676	365577	165184	125151	7671	260825	251939	318863	271407	3144	166263
GPB:bin_000070	3232	0	2153	1920	1789	0	2876	1775	1957	600	991	1552	1551	2141	0	3338	1657	613	0	1412	300	0	1488	1473	0	150	0	150	0	1150	873	630	1164	0	750	1050	612	150	0	585	0	0	0	0	297	600	300	774	1785	2151	2668	0	4886	2655	2622	0	3063	3444	1629	0	0	1568	3034	4576	2051	0	2423	1829	2263	0	150	3026	0	1076	750	1793	0	1562	0	1125	449	1076	176	316	0	164	616	150	150	0	594	300	899	0	0	300
GPB:bin_000071	2770645	7620	2765806	2755746	2788046	5744	2753963	2702842	2748933	2129254	2743001	2725923	2732408	2711888	41334	2753006	2739265	2381886	41787	2607636	2646174	32059	2667844	2613850	184493	2248946	33794	750798	83888	2464270	2041194	2510349	2498378	78144	2118033	2518217	2008845	146750	34894	1805084	1208237	699539	454018	91349	174881	380086	94649	1534508	2751955	2757438	2768044	103607	2814045	2769169	2746549	4916	2798159	2799601	2774439	140167	319508	2774677	2788105	2773866	2710289	17937	2611014	2721009	2683553	71441	2553863	2787290	53695	2658933	2633653	1925592	58056	2612743	17469	2365645	1422466	1815116	1750338	1541802	57889	109920	1672399	865719	713237	101054	1826276	1127653	1566933	1463699	36701	970600
GPB:bin_000072	2615257	3728	2620405	2597779	2633508	2284	2575239	2129310	2557763	604802	2557947	2543772	2498679	2099233	15297	2470544	2450170	1580480	18966	1895495	1918992	9365	2071217	1847227	75239	1449833	13618	300524	35440	1657241	956345	1273737	1200725	28069	1271886	1608569	1017532	60260	15732	970842	331458	175205	214037	32380	35174	159623	37543	747624	2608577	2597854	2614929	49785	2660597	2615144	2602285	300	2645528	2650117	2616781	85074	177845	2621024	2608327	2626917	2347190	5908	1963207	2239897	2078954	32672	1900164	2625489	10443	2051858	2093658	754341	17761	1922064	7946	1398707	636031	1196879	893321	667251	21455	54556	994208	678165	230159	41945	856293	610984	789246	498438	18354	321579
GPB:bin_000073	301981	1111	300750	293407	306982	300	285040	235884	289272	130846	289043	273405	279941	256578	4113	276287	270473	195756	2921	223870	228271	2245	257538	237333	6387	190449	6459	82237	4528	214028	174109	220703	213115	5780	166497	221573	178341	15832	823	163502	110633	63144	45559	4205	12579	42244	5777	140701	288318	292456	300674	9173	323297	290603	286482	376	312547	322419	302391	12285	34842	297392	308854	310800	269663	624	237622	259877	247040	4293	220641	305710	1762	244853	246465	164576	6895	227714	1071	192537	128881	176823	153338	136383	2046	6147	148287	101341	60636	4083	155646	122714	149499	134185	1891	80404
GPB:bin_000074	1874179	1365	1870661	1798782	1994393	300	1737561	882192	1673167	479684	1588317	1570630	1615132	1476809	7497	1645154	1506891	857589	6884	1022982	1209147	3425	1310322	1272617	22280	828580	15188	257486	12896	1036033	747769	1023651	1047680	12772	746274	1012998	740379	35971	5175	654581	369394	200094	133116	11721	15283	112753	15047	534033	1826886	1781243	1793294	25588	2127922	1722000	1660963	949	1946832	2023022	1870154	31872	119814	1894846	1935782	1760252	1453130	1774	1193283	1490817	1377740	10942	1138600	1957413	3386	1257666	1305876	690510	18425	1165238	1556	896880	453757	655339	567620	462334	7336	19618	615605	306569	232772	11303	463279	429519	541790	454912	4127	263236
GPB:bin_000075	1254510	150	1374134	1107760	1234699	335	1179256	743098	1089966	419415	941312	829904	880804	723129	2349	936937	900002	245142	1779	371398	583622	1608	396456	494889	11925	302248	2283	48140	5639	291493	182675	349932	427134	2728	235674	305913	157986	7519	1411	188815	61640	30588	13164	5426	3998	23160	5263	172215	1502286	1187009	1049225	3566	1601437	1219285	1206474	597	1444700	1440742	1147017	4170	26835	1139224	1145188	1196126	699590	1047	320679	703779	462416	3539	352492	1403185	1781	641924	480758	120613	2099	421233	2527	197950	102648	122546	78313	92122	1149	3246	135824	71031	47644	4630	113738	176645	93157	60957	2217	77147
GPB:bin_000076	805484	942	790504	883525	1029519	0	710710	210232	636236	112774	485962	540207	439597	338968	1767	654415	466145	109745	885	188094	242240	450	266299	148081	5069	131071	6972	47028	1871	263158	75349	131668	140440	1394	47422	142269	101797	4599	433	142089	27995	15442	15026	1925	3916	27896	3448	131245	897182	680481	913520	1874	906802	726465	610985	0	779827	1064464	575608	2728	5156	653935	608680	700849	300927	532	220441	272316	235729	2702	201132	855368	942	197901	158717	77755	1694	246342	585	131950	24972	140386	47990	25903	2640	2443	45587	32563	13632	2339	58457	38590	85669	55224	1685	45539
GPB:bin_000077	1557346	5042	1533596	1546046	1590720	1157	1527217	1210210	1471442	719157	1461311	1420946	1452885	1402507	17347	1497752	1427332	1013527	19443	1235962	1246328	7391	1327221	1248583	52095	1070701	24359	445116	19669	1183366	965887	1219100	1227125	21898	1014510	1225264	971962	67589	10387	882145	595431	330002	207930	25660	40056	198424	23854	762870	1497756	1509282	1540662	27687	1704782	1498571	1459982	447	1604459	1640002	1570551	66664	164273	1583701	1566224	1518244	1410168	4058	1264304	1417519	1367329	25177	1190866	1637252	8837	1314076	1352555	958862	27577	1280268	5719	1065941	673683	892522	834111	686025	16805	32617	788061	437773	310296	25068	760061	633715	761051	690360	11024	428279
GPB:bin_000078	149966	260	141500	138463	142596	0	125827	84095	118800	34100	130752	122387	117528	108236	1696	128575	99243	58800	0	77914	91876	951	106169	81393	4088	62598	1890	18265	1045	64254	47745	69545	72023	1351	52563	71358	51944	1980	496	45319	25097	12953	8239	1108	1273	10212	1570	37982	140761	141098	147513	1674	167155	144645	134535	0	158518	160436	144644	2299	6910	144497	156438	133168	97718	0	80390	114599	98852	1068	82668	135497	620	115226	95309	81056	1023	75296	150	62417	31285	38973	35979	33504	1760	2459	39174	28241	11932	1355	42241	33341	37294	38152	450	22700
GPB:bin_000079	2315	0	2442	2655	2898	0	1896	1446	2490	0	836	1131	1307	959	0	3147	1500	1698	0	2093	952	0	1741	1271	0	1257	0	150	0	1252	136	789	300	0	762	896	1253	0	0	598	329	0	150	0	0	539	0	430	1275	1559	1885	0	4117	3750	3486	0	2774	2876	2961	242	0	1512	2373	2186	1499	0	1563	1494	2144	0	300	3033	0	539	1650	312	0	1093	0	973	932	150	305	0	0	0	300	370	450	0	299	727	450	0	0	0
GPB:bin_000080	297451	459	284468	295786	293340	0	265146	194056	300668	84629	295145	265856	243622	227129	1623	240638	259613	103370	2271	126905	134780	1644	229956	191177	7424	121385	2922	34915	3777	123042	115982	167179	150619	3090	85602	127290	94832	4599	736	71412	61587	25732	14624	3686	3369	18389	2510	63342	267778	288684	321284	4262	382150	298492	278235	0	328922	375517	290282	5861	12279	320848	400093	386178	227476	749	150079	157562	183153	2276	187521	331832	813	179789	200554	102237	1341	166309	1200	91794	74314	71558	94789	65289	1795	5924	66403	50992	37576	2350	78245	53361	69182	48193	1703	30916
GPB:bin_000081	1454202	4229	1416734	1443928	1457771	855	1419088	1167288	1380940	717192	1357410	1345016	1362668	1327809	21360	1408616	1336916	971179	15160	1189379	1186422	8217	1252157	1212256	59419	1047817	22229	443365	23165	1133559	939858	1163705	1189764	24028	991364	1175552	949808	66506	10044	866077	578817	327069	200289	25320	36236	207937	24844	774490	1394446	1402575	1430092	33490	1561213	1391783	1364182	2122	1475405	1515911	1460836	69607	163490	1483901	1445344	1423262	1323150	5646	1184596	1325373	1295919	23961	1134744	1508159	8889	1248036	1305183	923755	25317	1228489	8206	1051364	623806	870973	802263	659509	12826	36041	771739	429976	298923	26586	747850	625344	744780	680673	11544	434684
GPB:bin_000082	1338959	4593	1265641	1171278	1164842	300	909905	551916	651211	183378	1115930	1022021	884921	840108	3410	949628	534499	223248	4351	504808	526894	3881	939091	517756	18919	379663	7041	81295	6677	269646	163959	298698	448673	9910	183531	285658	157916	15540	4012	397028	94958	71213	44555	8115	11824	38598	11850	115257	1326226	1256261	1320403	8494	1379223	1228323	1152140	763	1405921	1315108	1140003	10193	33359	1325471	1237861	794288	417291	1504	514715	926478	756747	7342	520260	819647	3025	1176202	611124	887279	7337	324384	2022	342380	129547	164730	186148	106861	4657	13957	154546	263676	51651	11550	191930	236826	303364	108361	2997	68013
GPB:bin_000083	2459967	12557	2462245	2442152	2470877	981	2380911	2312978	2354283	1441194	2318428	2253109	2269730	2095395	16443	2288326	2184352	1176443	13203	1830678	1857246	7502	1936517	1607457	45487	1223017	7919	229814	23877	1530278	1055088	1459733	1576636	21215	1124565	1483744	926183	34492	11279	526741	501101	304304	109457	24401	22863	143640	25895	773639	2491858	2430133	2415353	66978	2569437	2429991	2412456	1617	2510374	2534855	2441297	52423	191831	2376271	2462986	2460309	1990210	5497	1775122	2179701	1987375	24723	1615037	2503590	11699	1956967	1650943	1070999	19328	1784369	4041	1227341	642952	898901	745771	595112	14963	28020	983622	344941	218741	29015	834573	468280	769706	529745	9959	409623
GPB:bin_000084	2269014	5625	2250310	2437201	2549575	2458	2322863	1203659	2555426	1227377	2484552	2373655	2559028	1163234	11520	1767090	896496	606795	16042	1008814	526975	14301	668052	434783	129532	336394	21188	170640	43307	576368	666376	555571	398191	49503	1296978	419785	366947	56825	19938	720282	235394	154739	125959	41203	46365	176579	60265	273343	1978600	2390218	2293125	21660	1310881	1407361	1640276	1803	2535735	1795467	2592877	26310	59432	736481	1738570	2581269	474112	10675	414442	2353897	548557	39126	458992	2093534	17071	437504	2502837	346207	19055	458001	15413	316391	291534	341618	838022	2457693	37243	67391	618406	1161121	175199	70407	278623	641418	315422	277645	31331	190469
GPB:bin_000085	766180	2255	758955	751770	787269	312	739402	642499	747567	403248	807101	721089	746419	690258	7888	737460	715551	514904	7330	597326	610491	5780	670133	614101	27776	531483	19402	255116	13115	570014	483998	564469	560660	17007	464859	557689	470172	45494	7347	410924	325410	184433	121653	14370	33117	127925	15261	392040	752703	745963	774718	23713	874772	757393	754829	177	820374	835524	808487	36413	98131	768347	812175	790062	684059	4093	619436	687052	638959	11326	583564	805602	4533	639482	655746	482168	19689	620910	3780	503843	524725	473836	424755	363290	8779	17668	428004	256244	204351	12973	405757	341782	399777	370481	3831	234141
GPB:bin_000086	2345279	3945	2296824	2308126	2342465	2190	2284302	1726795	2226234	1053469	2204062	2167022	2194093	2109409	22900	2209633	2099999	1547057	21312	1788349	1876694	17171	2013042	1864184	103520	1609644	38674	649923	47735	1688547	1480267	1773937	1822535	42790	1427893	1786253	1356909	127791	15601	1296984	948811	421076	298717	45450	48155	291016	54630	1137947	2266218	2295935	2381087	80712	2521529	2286038	2277252	1818	2381360	2475437	2487721	113952	279113	2355225	2360751	2416826	2109477	9685	1903081	2107634	2056813	44912	1778976	2492451	15426	1981055	1997432	1413583	40079	1875366	9752	1574441	1049247	1378081	1199796	1025897	29877	65198	1174619	680701	399564	54462	1136034	915373	1167568	1006948	24413	624258
GPB:bin_000087	2224161	163	2173476	2039459	2248330	536	2042754	945863	1845351	255803	1643551	1712407	1696900	1694926	3479	1772269	1324881	416911	8718	733088	1180428	8737	1110364	919386	28701	417503	8608	160682	11055	602227	374498	953007	361050	9028	415038	815979	399538	15025	4779	300553	105865	73411	65987	12258	13030	104835	14613	225919	2175024	2041242	2024260	11682	2517393	2142588	2116066	1099	2382074	2344269	2060443	21406	18862	2199580	2080940	2186101	1428516	1000	573902	1298002	1206061	9999	901394	2387270	3744	841910	974935	350299	7897	1061252	2190	625571	392071	204047	272257	268043	7120	18601	457415	201910	135315	15889	238166	160017	202392	317309	9523	222393
GPB:bin_000088	362551	826	356260	350906	384016	450	356966	264864	358824	159217	337463	340263	348590	301200	4824	353258	337360	214754	2789	262373	271170	2569	302768	266267	18117	232410	8850	107792	5757	252249	198005	259752	241369	6593	203733	231920	189901	19769	4002	183752	138675	86105	60361	8067	13859	60599	8279	175186	355870	361102	368767	9593	415435	369993	352023	408	394343	413568	375189	17556	45941	363383	390659	378758	319994	2112	274249	320932	295130	6570	268483	382876	3510	296032	295729	217814	6649	272279	860	221305	175245	208009	180521	159030	3401	11130	184571	108495	91040	9538	169279	158130	166915	154246	3944	102499
GPB:bin_000089	22179	0	22071	22096	23212	0	22301	9264	21839	5410	21869	20443	20894	20742	0	21864	20800	10926	245	13292	15563	300	17747	15542	397	8642	0	2938	144	10770	8906	12480	15875	300	13355	12961	7115	453	0	6339	2153	2211	1016	750	0	1839	150	4653	21910	22121	21916	671	22813	21918	21920	0	22505	22453	22695	0	1555	21865	22061	22499	19471	0	14869	19241	15524	0	16511	22380	0	18470	16431	8475	0	17299	0	10563	4473	7055	6515	4252	0	423	6322	1741	1661	154	7351	3371	4317	3492	195	2114
GPB:bin_000090	2236380	429	2021910	1859359	2097892	300	2035881	893679	1763694	317525	1829668	1779940	1814821	1210879	5273	1942852	1557911	569288	6723	898617	1076467	3800	975187	841611	25222	739792	9457	142323	11817	898764	562675	904883	780778	12959	569022	722825	436578	18866	3882	383886	213982	100929	60460	13329	17651	77678	12510	309314	1896900	2183200	2185303	9197	2633531	2013251	2039832	661	2435717	2483282	2062187	34809	63839	2025008	2537685	2329627	1359114	2768	936451	1257095	1208403	10694	665766	2270331	4994	1073658	872207	497620	6718	830789	3181	494343	295442	443666	328093	207846	9029	17394	375478	178066	131696	12738	323725	309392	448566	276272	6851	137864
GPB:bin_000091	861381	0	754094	703442	1016984	0	715538	207375	574919	66226	614310	537811	603269	267370	751	610413	443588	198448	2184	178813	212456	1900	275530	124799	5619	383261	1050	40499	2499	170227	267589	210329	252447	3426	158788	225742	76884	4276	954	88382	41307	26084	6832	3558	2202	9547	3976	90656	941811	822305	770880	2105	1149754	767339	766617	528	1015531	1151237	746168	976	5365	636849	863324	661302	209823	298	146415	608703	328388	2244	96061	875389	300	565507	480582	58646	1744	276626	1291	46541	18840	54207	134126	43507	4398	4584	78885	20770	9388	2465	122285	17726	105167	109460	699	89581
GPB:bin_000092	3197112	5281	3201140	3198887	3206705	4804	3179756	3103738	3149992	1828031	3135850	3129512	3149443	2849633	22023	3148554	3038749	1777005	21559	2608325	2657234	13310	2669345	2592513	108537	1745605	26089	555112	42247	2274362	1655759	2206087	2597153	40367	1861218	2433421	1612442	55808	16076	1246291	770219	435584	282682	45679	65193	231959	51719	751878	3205179	3191428	3201917	41056	3220027	3205274	3184565	2601	3215898	3217550	3197640	87278	220156	3192289	3219130	3206477	3027465	9481	2583965	3071438	2778038	43256	2267326	3213831	18003	2784388	2769551	1430118	32789	2555664	7995	1798920	912216	1280363	1272621	900242	28930	69740	1161844	833966	290913	51083	1152698	927707	882254	882345	23219	622230
GPB:bin_000093	2427	0	2378	1740	2612	0	2329	801	2171	150	1865	1271	1705	1698	0	2292	2144	303	0	393	600	0	1420	1124	0	447	0	150	0	1514	450	596	150	0	407	599	845	300	0	300	150	0	0	0	0	0	0	150	1876	1391	1516	0	2556	2229	1687	0	1761	2296	2205	0	0	2520	1744	2965	1919	0	1126	438	1196	0	686	2594	0	398	1671	342	0	1349	0	1345	783	450	303	0	0	0	0	150	0	0	150	737	732	0	0	0
GPB:bin_000094	121697	150	114983	114216	118381	0	110898	95920	113345	64369	114710	109035	115251	113810	1389	118390	110891	84689	1071	101211	103644	1033	110222	100604	2731	91621	5428	48301	1312	96301	87980	103253	99425	2786	82474	104211	83477	4628	571	74482	52786	40013	24005	1478	2965	21913	1920	70889	113758	115591	118558	2674	131418	114988	110378	0	122263	128663	123827	4569	11211	121573	119909	117470	109529	0	100229	112780	104195	1281	102091	130865	235	105891	108751	86179	2192	107281	0	89984	64627	84798	78071	60876	723	740	73876	47923	29589	1897	73973	62751	71373	65889	135	36203
GPB:bin_000095	3836031	4799	3882612	3852384	3976200	2653	3778048	1726764	3680722	982080	3650892	3483249	3568917	3259425	30765	3573433	3049669	1324378	16247	2079275	2182641	11960	2460591	2858852	84400	1649104	116930	501179	37876	1580274	1664307	1957279	2146246	32516	1184733	2117799	1033829	75659	14186	1465621	784670	295202	175455	33018	34837	234042	42715	1129952	3769976	3888297	3840365	116552	4045441	3777477	3777306	2932	3951608	3965955	4032890	109576	104846	3941192	3819695	3851975	3290408	8695	2094697	3120995	2726830	28903	2324689	3937829	24668	2994803	2815830	1559102	25903	2382888	8489	1503190	882542	1499358	972821	611432	24780	51609	936603	467630	396263	49206	723867	885515	746359	843499	15690	535883
