sequence_id	M301186.lib1	M301187.lib1	M301188.lib1	M301189.lib1	M301190.lib1	M301191.lib1	M301192.lib1	M301193.lib1	M301194.lib1	M301195.lib1	M301196.lib1	M301197.lib1	M301198.lib1	M301199.lib1	M301200.lib1	M301201.lib1	M301202.lib1	M301203.lib1	M301204.lib1	M301205.lib1	M301206.lib1	M301207.lib1	M301208.lib1	M301209.lib1	M301210.lib1	M301211.lib1	M301212.lib1	M301213.lib1	M301214.lib1	M301215.lib1	M301216.lib1	M301217.lib1	M301218.lib1	M301219.lib1	M301220.lib1	M301221.lib1	M301222.lib1	M301223.lib1	M301224.lib1	M301225.lib1	M301226.lib1	M301227.lib1	M301228.lib1	M301229.lib1	M301230.lib1	M301231.lib1	M301232.lib1	M301233.lib1	M301234.lib1	M301235.lib1	M301236.lib1	M301237.lib1	M301238.lib1	M301239.lib1	M301240.lib1	M301241.lib1	M301242.lib1	M301243.lib1	M301244.lib1	M301245.lib1	M301246.lib1	M301247.lib1	M301248.lib1	M301249.lib1	M301250.lib1	M301251.lib1	M301252.lib1	M301253.lib1	M301254.lib1	M301255.lib1	M301256.lib1	M301257.lib1	M301258.lib1	M301259.lib1	M301260.lib1	M301261.lib1	M301262.lib1	M301263.lib1	M301264.lib1	M301265.lib1	M301266.lib1	M301267.lib1	M301268.lib1	M301269.lib1	M301270.lib1	M301271.lib1	M301272.lib1	M301273.lib1	M301274.lib1	M301275.lib1	M301276.lib1	M301277.lib1	M301278.lib1	M301279.lib1	M301280.lib1	M301281.lib1	M301282.lib1	M301283.lib1	M301284.lib1	M301285.lib1	M301286.lib1	M301287.lib1	M301288.lib1	M301289.lib1	M301290.lib1	M301291.lib1	M301292.lib1	M301293.lib1	M301294.lib1	M301295.lib1	M301296.lib1	M301297.lib1	M301298.lib1	M301299.lib1	M301300.lib1	M301301.lib1	M301302.lib1	M301303.lib1	M301304.lib1	M301305.lib1	M301306.lib1	M301307.lib1	M301308.lib1	M301309.lib1	M301310.lib1	M301311.lib1	M301312.lib1	M301313.lib1	M301314.lib1	M301315.lib1	M301316.lib1	M301317.lib1	M301318.lib1	M301319.lib1	M301320.lib1	M301321.lib1	M301322.lib1	M301323.lib1	M301324.lib1	M301325.lib1	M301326.lib1	M301327.lib1	M301328.lib1	M301329.lib1	M301330.lib1	M301331.lib1	M301332.lib1	M301333.lib1	M301334.lib1	M301335.lib1	M301336.lib1	M301337.lib1	M301338.lib1	M301339.lib1	M301340.lib1	M301341.lib1	M301342.lib1	M301343.lib1	M301344.lib1	M301345.lib1	M301346.lib1	M301347.lib1	M301348.lib1	M301349.lib1	M301350.lib1	M301351.lib1	M301352.lib1	M301353.lib1	M301354.lib1	M301355.lib1	M301356.lib1	M301357.lib1	M301358.lib1	M301359.lib1	M301360.lib1	M301361.lib1	M301362.lib1	M301363.lib1	M301364.lib1	M301365.lib1	M301366.lib1	M301367.lib1	M301368.lib1	M301369.lib1	M301370.lib1	M301371.lib1	M301372.lib1	M301373.lib1	M301374.lib1	M301375.lib1	M301376.lib1	M301377.lib1
GPB:bin_000093	0	359	358	0	0	906	1407	2547	300	728	0	0	1843	2162	538	582	191	1692	0	0	247	0	866	0	2002	1301	3421	0	448	0	1344	0	0	1283	0	0	1052	158	745	0	148	0	0	1433	0	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1513	842	0	0	0	452	0	250	0	0	1251	0	0	270	1914	280	704	0	0	300	1586	1105	150	541	150	0	0	0	1014	747	1063	2956	1295	1267	1828	1444	0	0	0	0	299	1794	2149	450	1483	0	0	1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000094	0	26251	61389	11060	0	71928	98351	114314	55447	82015	238	0	87017	77118	81836	60692	82052	93489	21252	5446	25608	0	42371	0	96232	103562	120877	1124	57549	4316	106018	0	0	89881	935	483	41292	94485	70149	42791	9893	4239	0	68031	704	0	0	110184	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79073	65393	0	48122	0	70364	0	72613	0	0	81146	0	0	46830	100197	47290	47565	0	0	39143	82054	67073	3879	88682	26038	0	1584	0	79771	78965	94261	107792	114001	121525	115856	99600	89449	0	0	0	74286	90488	105920	52745	82261	21803	0	102983	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	577	0	0
GPB:bin_000095	0	1035866	1707357	195487	608	1343671	2542940	3491421	1061993	2481049	0	0	2028172	2080547	2780506	1426177	2068246	2683565	627795	90342	673825	0	804155	2305	2913386	2600997	3443199	30204	1361139	174176	3386404	0	469	2581337	22937	24671	862280	2021505	1165136	861183	222017	100916	0	1166145	19187	6027	0	2283134	2324	125	0	280	0	0	0	0	0	0	0	193	635	0	0	0	742	145	0	0	0	0	0	0	490	414	0	1835	0	470	0	813	33227	0	199	0	0	0	0	0	0	0	0	300	0	0	0	0	1250602	1112874	430	719493	0	1106887	0	1458913	0	0	1970479	0	0	1124092	3169842	1228220	1388811	150	739	601819	1754014	2063815	45216	1534191	527621	0	8395	0	2282196	1799526	1890171	3039887	2737221	3813470	3304695	2446281	2295018	0	0	0	1178128	2193411	2666279	752364	1260865	312819	0	2389202	0	2264	0	175	287	0	352	300	0	106	0	117	114	0	246	722	0	0	2831	0	0	97	1405	0	3720	0	0	0	601	0	0	0	150	300	7442	0	0	0	0	109	123	3009	0	0	0	34817	889	0
GPB:bin_000096	0	1726760	2347917	380280	252	2009342	3402311	3656584	1773836	3459195	0	419	2831174	3168455	2881692	2805492	3073841	2407852	880572	260059	1055469	0	2367296	150	3561211	3283575	3620475	38460	2417436	209887	3593368	0	3378	2938283	117885	5163	503584	3192245	3278036	1794461	524168	216135	0	2527750	35650	11897	0	2639037	336	151	240	0	0	0	0	0	0	0	0	0	324	0	458	0	6511	1929	272	0	0	0	375	0	911	2080	0	1777	0	584	124	1704	1436	0	0	0	0	0	0	0	0	0	309	0	0	90	0	0	2674066	1582833	783	1200799	0	1921798	0	2770957	244	132	3323917	0	0	1287948	3327022	2009120	1306243	441	0	1134740	2917193	3238364	97903	2704767	944288	0	16104	140	1517989	2837907	3177476	3475945	3629078	3475238	3512329	2938531	2363478	0	0	0	1378373	3548863	3410293	1245455	3461507	277888	483	2394690	0	2746	0	0	222	0	146	432	306	897	282	161	0	176	103	291	324	0	1099	0	0	540	1070	300	2747	0	0	212	3410	0	0	123	1091	116	6504	0	0	300	0	0	0	1215	345	0	0	24728	134	425
GPB:bin_000097	159	1442273	2199480	533860	4231	2217959	2700831	3031268	1984608	2349723	0	507	2358406	2335225	2428181	2050006	2417478	2556565	1152805	236648	1298448	0	1963836	537	2899943	2884106	2909697	99781	2037065	292171	2723173	356	4239	2508587	104696	19117	1694167	2507037	2307401	1472752	337341	149542	289	2193673	46173	3261	0	3133272	11794	826	0	716	0	112	0	247	3797	0	117	0	632	262	842	0	5607	2304	1272	0	300	0	0	0	6045	3766	0	1647	501	0	346	10249	138	0	1035	0	0	0	0	0	0	761	1408	170	409	0	194	0	2256498	1880821	552	1591839	0	2043530	0	2248178	0	0	2421712	153	275	1823940	2748471	1899699	1198075	813	200	1187041	2487755	2299712	726644	2411547	1135109	300	81834	0	2140461	2420737	2450042	2580778	3251358	3281805	2768863	2855228	2468479	0	0	0	2148034	2420226	2620328	1663796	2380514	525333	150	2476714	300	13115	378	421	1689	0	274	382	657	1814	0	217	523	0	777	1034	213	771	7109	0	537	5396	5599	585	15285	0	0	150	2868	172	0	634	744	173	16820	567	0	0	250	0	2394	4468	0	0	0	55561	1371	2861
GPB:bin_000098	300	3264585	4370653	1089294	3912	4709739	4651685	4926185	4207936	4680400	869	582	4470395	4711691	4479225	4305107	4429882	4907736	2112140	562371	2803653	0	3446589	6812	4886261	4919601	4944405	214045	4163875	658068	4943102	0	15139	4734346	231018	30001	3049167	4869735	3886416	2534148	1367567	559552	0	3821859	103197	26079	0	4641217	1118	0	0	4776	0	0	0	188	1460	0	370	300	1122	122	453	0	12100	1259	375	0	0	116	536	0	3142	3848	0	4265	1517	215	531	566	501	210	1024	0	0	0	0	0	0	835	771	647	0	0	600	354	3713014	3677175	3058	2848669	0	4012558	0	4182410	150	425	4482221	198	155	3453299	4755841	3297894	2982366	629	500	3222365	4402510	4103749	166650	4437793	3180729	0	44680	0	4010418	4408373	4814113	4969920	4765659	4964464	4755077	4450676	4366245	0	0	0	4745172	3982302	4890173	3198902	3930558	1298382	600	4873113	101	13698	0	140	1866	0	1110	919	187	1000	0	835	974	315	622	2307	0	601	15376	0	0	3376	2817	546	15255	0	85	1809	124614	181	394	492	1623	1011	24987	0	0	0	0	0	403	8288	0	0	0	116485	3887	99
GPB:bin_000099	0	815761	1646068	223953	0	1704499	2349067	3066666	1053728	2024426	202	0	1979461	2022077	2240740	1568489	1994373	2345697	631610	108554	708520	0	843107	632	2484924	2523782	3124847	43737	1454559	135799	3026983	0	874	2033600	48757	9104	975256	2207054	1309363	1042748	366164	122037	0	1475288	24247	5263	0	2232069	267	254	107	0	0	0	0	0	0	0	0	0	1749	0	0	0	131	300	300	0	300	0	0	0	163	1492	0	682	276	0	189	1027	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	1632049	1042946	711	890489	0	1177406	0	1507432	0	0	1481233	0	0	1326889	2897510	1153289	933019	0	0	691580	1727605	1843461	88400	2232525	624869	92	28231	0	1835724	1827028	2424430	2956820	3087227	3297462	3036490	2591996	2162472	0	0	0	1350165	1847796	2389104	1032457	1639078	255948	0	2046377	0	917	0	0	0	0	186	112	0	0	0	0	300	0	107	0	0	452	1061	0	0	1126	405	0	2389	0	0	310	206	0	0	0	0	0	1120	0	0	0	0	0	203	335	0	0	0	4630	300	0
GPB:bin_000100	0	1720581	2788363	415850	1012	2346000	3045421	3106764	2134963	2864263	0	0	2925818	2858748	3034495	2789298	2735527	2925835	1204600	260783	1138002	0	1685495	103	3066847	3074730	3103405	84743	2320209	215901	3102018	0	0	2825314	111076	31889	1292920	2904564	2383851	1352937	579387	356012	0	2140120	48065	385786	174	3100158	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	542	0	0	0	0	0	0	0	151	814	0	481	0	600	0	297	637	0	153	0	0	0	0	0	0	0	0	300	214	0	0	300	3007996	1715386	918	1488727	0	2106623	0	2230401	0	90	2466448	0	0	2449725	3014150	1968031	1970157	400	0	1741502	2581551	2782944	1111426	2872527	1512805	0	76436	0	2051419	2965543	2856772	3052775	3102700	3109772	3111930	2757644	2550409	0	0	0	2276261	2532498	2847766	1358216	2429144	313348	300	2995679	0	89	0	99	0	0	0	0	0	0	0	159	351	0	0	0	0	0	438	0	0	2354	144	0	3509	0	0	0	421	150	252	0	0	0	1382	0	0	0	0	0	1166	0	0	0	0	3189	170	0
GPB:bin_000101	0	819037	1431023	297035	0	1440331	2028814	2706864	1423405	2181420	0	187	2296236	2093985	1682837	1476584	2149830	2055170	868955	111189	684146	0	604232	0	2615679	2434112	2482345	54197	1705674	221410	2665118	0	0	1818659	14378	2391	968394	2128683	1609249	737484	239498	67643	0	1635559	22322	19513	0	2602903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	587	0	0	0	320	0	0	464	0	607	0	0	0	290	602	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	1278475	1087873	777	910975	0	1513516	0	1526628	0	0	2133159	0	104	1321873	2626322	1443087	1420238	777	0	717911	1855645	1504722	27158	1878248	856192	262	2801	0	1561394	1861502	2397662	2501142	2707809	2689865	2655749	2483303	2042223	0	0	0	1602544	1530553	2211120	963478	1603056	239824	0	2351386	0	522	0	0	0	0	0	312	186	141	0	0	0	0	0	0	0	0	0	0	0	161	331	0	301	0	148	0	0	0	0	0	765	0	78	0	0	0	0	0	0	0	0	0	0	1419	0	0
GPB:bin_000102	77	10713	21833	3815	151	22874	34325	39771	19538	26790	0	0	26858	25985	26384	20359	29449	27941	9016	1864	10657	0	12761	0	31703	31239	35689	610	18734	1083	35945	0	0	30242	373	0	13735	30247	22172	14107	3019	1441	0	20673	150	0	0	34420	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24457	19845	0	14678	0	19070	0	23984	0	0	27730	0	0	16257	30887	18565	13152	0	0	12660	26264	22738	1428	25941	8790	0	486	0	23706	24382	29277	38448	34961	39157	39893	31529	26723	0	0	0	22662	28884	33589	16135	26664	6442	0	30976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	201	0	0	0	87	0	0	0	0	0	0	431	170	180
GPB:bin_000103	0	122903	210253	40252	0	208397	262495	302241	171399	241582	0	0	254322	235380	235230	193043	238238	250923	80642	21669	101062	0	162881	0	259290	275007	303949	3234	172419	18383	286381	0	0	254371	3299	0	128821	260694	208664	137138	60506	29372	0	203140	3189	0	447	273599	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	311	0	578	82	426	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216005	175523	0	164286	0	203848	0	205951	0	0	230275	0	77	149232	273555	168381	170409	0	0	125906	233651	200066	37811	245818	102377	0	11140	0	226230	224866	259239	278287	299264	297550	298524	279138	244085	0	0	0	206356	248610	272147	165909	242937	42628	163	266865	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	631	0	0	0	568	0	0	0	0	0	299	0	0	0	0	0	0	142	0	0	0	973	0	0
GPB:bin_000104	0	227539	391913	40574	0	376027	1041213	1536099	328479	709505	0	191	774192	635193	706795	514890	430411	762501	162241	20593	55038	0	184396	0	1004544	1217638	1203930	272	491097	19225	1119748	0	0	722780	2540	300	216559	806621	477518	38844	38691	23546	0	194743	1148	192	0	744218	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263957	118286	0	207551	0	283747	0	336789	0	0	526701	0	0	117068	609391	168044	98872	0	0	195920	589541	670880	44213	442438	167081	300	465	0	154342	841014	1162889	689361	1090390	1437232	1117465	658482	272497	0	0	0	230597	711531	510692	215509	632331	4620	0	804296	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	198	0	0	0	0	0	0	213	0	0	0	1068	0	0
GPB:bin_000105	0	184059	328533	52131	0	375677	443605	665333	273917	411052	0	600	435378	410232	373878	304851	368553	375705	113964	28469	157743	0	236104	0	415914	486642	571475	5071	291263	28343	548416	0	267	382300	11290	954	204953	401277	316962	225917	72212	25930	0	356258	5636	600	0	483347	150	0	0	0	0	0	110	0	0	0	0	0	580	0	0	0	300	0	0	0	0	0	0	0	0	150	0	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369600	280031	175	205490	0	292449	0	370956	0	0	391655	0	0	226210	594179	231712	170192	0	0	179191	365505	289184	48955	460523	152141	0	10939	0	403114	373007	445844	462119	509964	626789	570177	459529	370437	0	0	0	311894	432063	487167	249885	416301	44826	300	469692	0	494	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	301	0	0	0	0	0	311	0	0	0	0	0	0	234	0	0	0	917	0	191
GPB:bin_000106	0	442323	831377	167905	0	1005324	1339155	1775082	705313	1286530	0	0	1308694	1256310	1084731	828213	1124089	1331259	303343	70663	362380	0	496024	0	1514767	1512897	1850287	22970	858753	82865	1804677	0	208	1223646	8210	3692	399816	1343474	811519	387678	150635	69422	0	818237	12127	14729	0	1725869	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	502	122	0	0	0	0	84	0	527	461	0	1691	0	0	0	510	0	0	590	0	0	0	0	0	0	0	187	600	0	0	0	180	904594	683305	139	485838	0	782130	0	870849	0	0	1112948	0	0	570366	1655170	765408	839752	0	242	464498	1070710	927366	37699	1177560	398169	450	21515	0	939943	971555	1320518	1710905	1766791	1905153	1891317	1644574	1041648	0	0	0	842239	1101427	1528824	572158	839109	113683	167	1403793	0	863	0	185	0	0	0	0	124	298	0	432	0	146	0	0	196	0	3101	0	0	144	566	0	1941	0	0	0	157	0	113	490	235	0	2022	0	0	0	0	0	0	321	0	0	0	12847	414	0
GPB:bin_000107	0	18803	35488	8136	0	37753	57040	72937	34671	45268	238	0	53560	48744	43129	30313	49313	58642	15096	3747	15900	0	19644	0	59747	59654	64445	355	41043	1599	62833	0	0	50963	1464	152	25723	51691	35230	19513	3134	932	0	36676	721	150	0	64916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37845	32347	0	22668	0	36574	0	36381	0	0	46580	0	0	29398	63323	34265	22806	0	0	15851	46441	39606	640	46248	14367	0	0	0	33954	41513	53530	60214	67453	71460	66045	61637	50406	0	0	0	38519	43633	53824	28696	41268	12320	0	51637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	132	0	0
GPB:bin_000108	0	11622	18835	4395	0	20117	28675	33423	18514	27501	0	0	23102	23481	23635	19700	25606	25483	7011	2047	10426	0	13925	0	29090	31562	32767	150	19640	1464	29324	0	0	26552	502	248	13536	27057	20548	13132	5136	1214	0	20258	0	0	0	33318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22534	20303	0	15449	0	19657	0	21850	0	0	23158	0	0	16325	30395	17203	16238	0	0	14409	23960	20037	81	24871	11850	0	580	0	24371	22177	25648	33038	30966	33063	32219	28983	25973	0	0	0	21859	27041	31182	17310	27372	5361	0	29586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000109	0	21487	103996	4294	0	37624	103243	287335	31789	53499	0	0	135994	26125	111134	16621	39900	121226	15483	4225	5839	0	30198	0	125586	76019	243358	0	25251	128	195650	0	0	36597	0	0	15433	61745	72657	23673	686	136	0	21673	0	0	0	73859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43198	10462	0	8530	0	9500	0	28184	0	0	40044	0	0	28228	70912	9708	3057	0	0	3944	22411	32991	6938	33822	30546	0	0	0	27957	18210	27404	77064	59686	193411	8687	34976	22423	0	0	0	5638	44417	87201	922	20267	253	0	70261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000110	0	1421104	2453936	467172	258	2127705	2650070	2761699	1673596	2482184	0	300	2523173	2283227	2442110	2003231	2466454	2312014	1159422	180241	1343906	0	1486928	0	2536225	2557481	2731859	22053	1659741	253444	2701116	0	0	2546676	15891	8030	1555038	1869991	1699743	1519126	455625	212349	0	1544161	32630	30940	0	2415554	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	441	0	0	0	182	0	0	1647	0	582	174	0	203	179	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	1385159	935309	855	1732384	0	1616547	0	2009557	0	0	2014988	0	0	1681715	2657921	1929412	1316289	543	0	1099344	2094534	2167236	21257	2460730	1263425	0	60176	0	2192936	2092461	2614499	2641813	2729474	2723725	2723576	2648050	2302413	0	0	0	1762712	2100940	2559258	1500163	2120508	262700	300	2526115	0	133	0	0	0	0	0	189	0	0	0	0	178	0	0	122	0	0	0	0	0	300	0	0	575	0	0	0	0	0	0	0	300	0	136	0	0	0	0	0	0	281	261	0	0	327	0	0
GPB:bin_000111	0	697533	1577814	241758	507	1780745	2493557	3213037	1151484	2347375	0	858	2400556	2161247	2193599	1928260	1739327	2093426	652424	229768	468906	0	742424	450	2819972	2917011	2786617	100837	1373035	99793	3262031	0	97	1958681	32667	4071	975821	2134604	1268660	844041	286805	134125	0	1404070	16335	4572	0	3186279	0	0	107	0	0	0	0	0	208	0	0	152	321	0	0	0	762	0	179	0	0	197	0	0	248	1050	0	308	0	151	0	113	765	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	940375	1422038	125	899609	0	1266851	0	1639515	0	0	1701890	0	125	1071685	2635888	1173084	560397	252	0	602800	1604086	1310701	26929	1843421	631053	0	5589	0	1504702	1576014	2317788	2866899	2275640	3044600	3146378	2520922	1567337	0	0	0	1589200	1765313	2459500	848484	2172651	229071	244	1813113	199	469	0	0	0	0	0	0	0	0	0	0	0	162	0	194	0	0	1061	0	0	560	4595	238	2405	0	0	0	602	0	0	447	0	0	1946	0	0	0	0	0	0	1241	0	0	0	8491	970	0
GPB:bin_000112	0	35180	67217	7940	0	71834	101747	137399	45782	86199	0	0	86857	86277	94695	61452	85138	97146	23135	4024	28183	0	45568	0	106973	113252	144865	450	56818	4875	135094	0	0	83762	1117	150	36523	100449	62426	44071	14144	3679	0	69178	1577	300	0	105380	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73559	45069	353	44324	0	53907	0	67835	0	0	73406	0	0	47033	125629	46897	37220	0	0	32360	78188	73356	5651	91328	27448	0	935	0	75655	84528	104243	128361	138676	146953	138464	110469	88935	0	0	0	70398	83099	108763	47636	72061	11942	0	99955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000113	0	251077	462814	70378	0	342365	701591	841680	282202	623789	0	0	500319	570817	734274	559529	600562	635249	161451	32619	171583	0	320730	0	778912	713776	1187355	6370	679958	43729	1068881	144	959	593619	5969	675	323740	605285	429570	283864	117088	27834	0	873226	8459	2856	0	503812	3614	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	194	86	591	0	0	254	0	0	903	422	0	148	0	0	0	654	0	0	203	0	0	0	0	0	0	0	118	0	0	0	0	0	322319	321275	125	221192	0	379746	0	392859	0	0	521355	0	0	351604	1032558	294006	367066	0	0	208416	458197	371740	13455	777401	328300	0	4573	0	390271	581756	902758	694399	1354642	1527145	924037	681638	718944	0	0	0	419022	607016	571068	296545	380747	50758	0	734634	124	1609	0	0	314	0	0	300	0	0	0	249	0	0	0	0	0	0	1901	0	0	0	1004	735	1937	0	0	0	0	85	0	0	0	0	2176	0	0	0	0	0	0	1374	0	0	0	16076	300	0
GPB:bin_000114	0	68435	126335	25532	0	116212	164682	200901	99807	147059	0	0	145115	142800	132789	113558	139557	155021	50904	10827	67809	0	93102	0	167710	165277	196581	3433	113263	9014	180915	0	0	144106	2439	443	85910	150036	115338	78854	31300	10861	0	124970	1331	401	0	164236	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	589	0	216	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	123103	104777	0	85917	0	116682	0	126120	0	0	139483	0	0	89631	157100	100893	85754	0	0	79325	134302	128617	14202	135180	68597	0	5112	0	129680	141917	151443	197068	184656	199376	199670	164501	136582	0	0	0	123806	145590	183774	93174	151526	24687	0	163958	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	727	152	0	0	637	0	0
GPB:bin_000115	0	305316	684696	115913	0	612591	936317	1215090	533194	902303	0	300	924251	819121	855897	578087	827060	858223	236972	44721	228385	0	461514	0	972396	1000960	1295202	17550	483989	41113	1160052	0	536	942594	7015	2275	375746	1029478	659209	296061	144024	53378	0	624788	5784	4452	0	1123350	88	213	0	0	0	0	149	0	0	0	0	0	0	0	212	0	0	0	0	0	0	148	0	0	275	256	0	1031	0	0	0	349	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701483	511535	0	388645	78	565581	0	639690	0	0	876539	236	161	399220	1030388	492584	498848	504	0	336734	837598	657134	26535	865529	312795	0	19782	0	538862	735521	951310	1152185	1328307	1212291	1164447	1015916	767093	0	0	0	711235	873346	960845	434211	660295	84461	0	992055	300	441	0	0	0	0	144	0	0	0	0	0	5884	0	0	129	0	0	825	0	0	150	131	0	1266	0	0	155	835	0	0	0	290	135	635	0	0	0	0	0	0	2917	150	0	0	7859	183	0
GPB:bin_000116	0	0	624	0	0	211	1199	1557	297	429	0	0	1550	321	595	750	1050	512	0	0	300	0	150	0	945	1065	2208	0	150	0	990	0	0	450	0	0	293	659	1056	145	142	0	0	298	0	0	0	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	847	0	150	0	272	0	300	0	0	1107	0	0	150	1007	0	149	0	0	0	149	109	0	0	0	0	0	0	0	268	637	1514	1156	1021	1186	386	671	0	0	0	506	598	1193	0	600	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000117	0	210361	497332	84190	0	421937	719766	908543	388415	690111	0	0	703116	625107	644137	424839	613129	653260	186559	24966	163294	0	343348	0	734649	747941	994859	12393	345412	29712	899075	0	265	702061	5754	300	270021	784357	501675	185229	103941	38186	0	449510	5128	2832	0	876127	88	0	0	178	0	0	0	0	300	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	472	0	0	176	131	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509450	357735	0	274285	0	402754	0	466365	0	300	672833	0	0	292298	780068	342374	356262	0	0	226869	634426	491222	9275	652452	232124	0	13430	0	354358	530505	728663	903675	1040368	934545	886200	763269	564353	0	0	0	537153	657464	720979	304588	461387	50230	0	757087	0	818	0	0	0	0	97	0	0	136	0	0	3943	0	110	129	0	0	206	0	0	290	281	0	875	0	0	0	488	0	0	0	143	0	923	0	0	0	0	0	0	2754	0	0	0	5466	144	0
