sequence_id	M301474.lib1	M301475.lib1	M301476.lib1	M301477.lib1	M301478.lib1	M301479.lib1	M301480.lib1	M301481.lib1	M301482.lib1	M301483.lib1	M301484.lib1	M301485.lib1	M301486.lib1	M301487.lib1	M301488.lib1	M301489.lib1	M301490.lib1	M301491.lib1	M301492.lib1	M301493.lib1	M301494.lib1	M301495.lib1	M301496.lib1	M301497.lib1	M301498.lib1	M301499.lib1	M301500.lib1	M301501.lib1	M301502.lib1	M301503.lib1	M301504.lib1	M301505.lib1	M301506.lib1	M301507.lib1	M301508.lib1	M301509.lib1	M301510.lib1	M301511.lib1	M301512.lib1	M301513.lib1	M301514.lib1	M301515.lib1	M301516.lib1	M301517.lib1	M301518.lib1	M301519.lib1	M301520.lib1	M301521.lib1	M301522.lib1	M301523.lib1	M301524.lib1	M301525.lib1	M301526.lib1	M301527.lib1	M301528.lib1	M301529.lib1	M301530.lib1	M301531.lib1	M301532.lib1	M301533.lib1	M301534.lib1	M301535.lib1	M301536.lib1	M301537.lib1	M301538.lib1	M301539.lib1	M301540.lib1	M301541.lib1	M301542.lib1	M301543.lib1	M301544.lib1	M301545.lib1	M301546.lib1	M301547.lib1	M301548.lib1	M301549.lib1	M301550.lib1	M301551.lib1	M301552.lib1	M301553.lib1	M301554.lib1	M301555.lib1	M301556.lib1	M301557.lib1	M301558.lib1	M301559.lib1	M301560.lib1	M301561.lib1	M301562.lib1	M301563.lib1	M301564.lib1	M301565.lib1	M301566.lib1	M301567.lib1	M301568.lib1	M301569.lib1
GPB:bin_000100	339905	344	566341	324973	744597	47	454574	556780	495034	169903	298987	278443	288160	284015	544	370287	618347	2798636	3580	567056	344114	554	431361	341056	1594	313047	9134	146888	672	342389	264040	311277	325894	1973	355606	372534	346449	20198	229	267988	225428	115671	339873	753	84504	62694	3796	230166	302581	315743	307001	2142	480851	342184	242776	33	643892	427021	327006	1517	12375	537198	478233	406210	289771	180	306052	461115	257859	1525	270409	737012	465	361057	321113	343599	9510	322329	326	236886	483377	314891	370146	156953	439	933	307392	256023	100746	821	2345040	359474	333089	287261	321	206912
GPB:bin_000101	281240	102	258677	230623	312260	29	252110	86785	211126	56883	203119	198324	200581	372825	883	265016	244688	234544	2664	258675	235668	158	317344	244675	907	234378	7917	141275	376	271447	252137	265281	400836	4040	233857	283714	298111	35539	160	286731	218739	146583	198907	1305	9005	65169	1188	267678	241406	195235	210523	1090	333062	199112	185310	31	262417	304081	251875	3013	9801	277108	288859	230445	245366	95	282580	274330	257996	1185	259671	367182	165	251323	258496	281493	5094	271531	189	212977	160048	188855	292906	163657	282	2163	228608	242633	214696	477	296971	163426	227442	306264	238	203070
GPB:bin_000102	2722	0	2488	2037	2803	0	2200	1253	2292	702	2478	2163	1967	3085	14	2629	3041	2509	5	3227	2435	0	3623	2896	4	3780	44	1798	6	2723	2859	2826	3067	124	2550	3156	2529	223	4	2199	2656	2595	580	2	16	1444	7	1952	2215	2194	2430	31	3971	2407	1899	0	2941	3343	2919	20	83	2980	2926	2366	2626	3	2609	3094	2797	2	2513	3922	40	2939	2682	2727	0	3342	0	2173	1921	2509	3851	1889	4	6	2169	1817	976	2	2674	2522	1885	2863	2	2549
GPB:bin_000103	22243	16	20303	19965	22365	3	18558	19624	20898	6333	21362	19161	19847	19026	108	22418	23712	19836	107	24495	23727	16	32168	25030	103	24109	414	12142	26	23052	21719	22877	27597	255	19737	23732	23131	3408	12	21521	21488	16521	10971	37	2230	6274	53	19542	18964	18207	19469	158	34283	21084	16787	2	26103	29807	27321	253	810	25181	29254	22450	22041	10	24046	24976	23127	92	22554	32690	19	26081	26250	29951	418	27405	6	17474	19748	23228	28392	24006	26	231	19840	22258	14823	29	26988	25066	22800	24090	20	18714
GPB:bin_000104	29950	11	28160	27898	29704	3	26704	39142	27409	13776	35024	31877	29437	30175	38	35728	45585	40325	263	37303	34487	20	48346	67362	133	41323	222	20722	76	40811	33237	37438	53504	47	7966	37864	32516	2026	20	40339	20495	5645	2146	65	417	5589	63	28836	24495	30281	28412	178	54566	36389	25583	2	39156	45271	35881	207	2151	36238	49103	40821	29808	16	47383	26056	50123	123	24750	49769	18	34421	38138	51661	247	42507	26	34293	72233	38525	15777	33716	41	75	19294	50506	46855	63	8406	9223	42003	18615	30	7126
GPB:bin_000105	35887	6	31653	31451	34278	7	30552	34847	35053	11804	35605	33056	32314	34625	58	34540	45107	32532	398	39065	36862	57	58475	42660	175	34892	1132	18265	62	38169	36946	41688	40820	359	31628	33026	35906	4183	30	31547	38743	19189	12396	80	5398	8641	538	32285	28862	28837	31840	301	56136	35601	27113	7	41674	50338	40501	597	1240	39588	68008	46750	33481	14	39776	35219	39554	214	45804	53807	34	41314	40512	57214	332	41389	19	27376	49525	30501	51143	38221	46	96	33543	33972	40569	92	39805	40285	29842	34161	40	21779
GPB:bin_000106	104734	42	104117	96361	123766	14	88951	55302	91912	24281	89642	80717	86836	95096	163	92251	97357	88761	737	96663	108111	280	136824	121965	360	102031	2113	49875	200	106074	96183	100433	117893	1190	98147	106402	102371	13457	58	105398	84836	73164	52810	184	4089	33924	1345	91154	92421	85210	86535	1192	157369	91722	70214	6	116266	132739	135309	960	6325	116769	129928	97179	89504	59	114173	107306	102388	403	104110	147871	83	108113	125749	133045	1798	111243	55	84829	84869	95549	126015	142047	121	258	100810	95388	90578	191	85381	95824	105910	100706	72	96572
GPB:bin_000107	5065	2	4350	3948	5062	2	3823	1474	3990	1178	4424	3931	3940	6276	16	4819	4986	3708	6	4728	4465	94	6463	5263	12	6413	90	1945	6	4460	4520	4659	5980	204	5168	5681	3102	367	0	3617	3812	3821	2249	8	68	1245	52	3271	3560	3846	4158	16	6811	4085	3157	0	5192	5845	4453	71	135	4872	4772	3985	4874	0	4479	5254	4137	14	4393	7470	0	5236	4857	6724	48	6691	4	3280	2237	5604	6028	2012	2	10	4280	3506	2647	2	4936	4854	3384	4921	4	2563
GPB:bin_000108	2286	0	2207	2011	2301	0	1650	1465	1945	601	2143	1682	1795	2608	1	2234	2349	1753	1	2392	2514	0	2843	2337	7	2318	12	1202	6	2403	2365	2251	2699	2	2093	2581	2120	26	1	1435	1612	1781	1130	4	28	565	26	1544	1854	1872	1880	13	3430	2087	1499	0	2531	2779	2559	32	102	2310	2794	2034	1993	0	2136	2396	2143	10	2062	3459	2	2824	2527	3879	19	2559	0	1515	1724	2322	2822	1832	2	3	1707	1652	1361	2	2938	2360	1903	2507	2	1797
GPB:bin_000109	7000	0	4646	4098	4233	0	5049	6705	5139	869	4749	5403	5211	4942	0	5167	5989	4938	0	8228	5311	10	5589	5105	32	5768	2	193	12	3756	6789	8175	7675	2	3721	3199	4387	9	2	4193	2173	3771	3803	17	846	21	116	4319	3349	4599	5350	12	10191	6149	4434	0	6562	6830	6408	2	463	7120	5798	5962	5490	2	8134	4267	7277	0	3069	10254	2	8826	8917	5269	90	6822	2	6863	10434	3245	8309	690	17	18	1650	749	23	16	13369	5467	12669	1081	2	8772
GPB:bin_000110	306654	185	292676	298085	327942	73	261412	337168	293741	74285	297418	259966	280351	208199	798	291470	289985	288914	1409	384610	380911	150	475298	290842	1114	350260	3038	115866	492	252884	227054	336767	293448	1584	114969	245167	255603	53960	194	207877	376200	149782	115729	645	43649	130906	926	252304	289265	238074	308596	849	475631	284155	231521	22	351377	405524	332051	953	6448	301730	359425	255178	294673	118	305460	236105	353573	1395	312764	426565	484	382230	307435	564147	5188	285022	211	234405	302742	276560	525403	231581	315	704	275489	172340	155494	594	214734	225342	327202	290570	253	442703
GPB:bin_000111	158827	60	139733	135244	168969	7	136009	101112	148975	37299	147495	130314	134006	130494	252	157988	165933	136655	335	201360	165734	237	195134	186965	615	129057	1361	68085	450	218291	135289	140516	248973	988	121055	123963	115947	8936	111	189069	206730	133238	86344	326	6534	29804	559	108673	127182	124172	133871	838	249691	157110	120049	8	197442	227294	177506	1160	2925	173257	258996	160066	152444	68	153833	142985	170670	691	125726	207745	103	183755	211440	192219	2205	162509	94	123617	232325	91773	246735	214006	191	357	178912	74370	172369	344	214123	172395	133696	93018	131	66487
GPB:bin_000112	6848	7	5919	5912	6809	2	5527	4217	6085	1533	6392	5299	5811	5932	38	6579	7058	6136	8	6670	6202	21	9897	7062	23	6468	69	3458	13	7452	6822	7111	8437	30	5558	7080	6720	585	4	6588	6436	3777	3086	13	383	1765	52	5212	5166	5549	5962	66	10179	6193	5140	2	7552	8907	7531	102	288	6957	9101	6848	5999	12	7930	7429	6240	14	6663	9206	4	8097	6869	11745	111	7910	3	5713	8355	6577	7579	4007	5	25	6663	5542	4612	15	6784	5686	5999	7987	14	4771
GPB:bin_000113	55236	22	48386	44791	58479	9	42463	33474	45641	13591	44233	42108	46900	43987	73	47922	44910	34500	232	45151	54169	128	61734	62194	190	63485	364	21891	116	52061	40487	65204	46184	865	32717	57829	53230	4824	40	42748	68162	21693	20775	157	1182	16845	436	50517	40998	41489	43240	310	75848	47685	39000	2	56037	61536	84885	552	1498	54254	72704	49317	46988	27	61013	50736	49370	111	45621	74728	50	53536	58908	58824	1022	44839	21	42668	32834	40412	51436	83815	56	118	43017	37519	27131	109	57978	37690	63266	59217	58	33899
GPB:bin_000114	15973	23	14417	13650	15643	0	13394	12500	14674	4508	14971	13369	13317	13851	64	15751	16708	13077	26	16893	16982	65	22106	16939	52	15603	116	5821	20	16960	15281	16874	18767	485	14102	16908	15057	2818	0	15098	14923	13657	6752	33	1136	5130	68	14118	13184	12734	13660	76	24548	14962	11748	2	18196	20638	17219	177	596	17482	23091	16207	14431	3	17885	16033	16049	27	16369	23331	9	18398	17951	25118	169	18370	12	13320	16996	16173	19947	12635	5	43	14737	14771	13012	30	18740	17857	15283	17034	11	10807
GPB:bin_000115	58336	65	54945	54032	62170	6	52825	34918	51309	15558	54990	44787	49614	60125	89	56349	59237	49024	470	60213	57177	79	78231	59088	199	56692	1181	29977	102	62790	55838	60807	59396	679	78042	63703	68228	9312	47	48124	48925	27584	23737	156	1205	18896	243	45857	49485	47307	51881	317	92704	52930	41102	2	68603	72301	76111	499	2342	66271	84356	57864	52003	15	60072	59666	62001	235	60521	80524	53	66968	60789	102183	1279	60404	18	46152	50569	49098	79158	67728	64	303	49553	47005	57522	129	67602	43955	46839	62271	64	48168
GPB:bin_000116	27	0	14	11	18	0	21	4	20	1	15	18	13	14	0	17	3	3	0	19	6	0	21	14	0	0	0	1	0	47	23	1	6	0	71	49	55	0	0	29	1	0	5	0	0	1	0	0	16	9	10	0	20	8	7	0	10	14	20	0	0	17	27	11	19	0	43	4	8	0	36	24	0	18	46	1	0	24	0	46	20	2	0	0	0	0	3	0	0	0	1	3	36	57	0	0
GPB:bin_000117	41438	23	38218	38696	44312	2	38198	19383	35332	10604	38608	30759	34895	46284	85	39988	42196	32928	138	42788	41107	32	55197	40987	137	41314	1171	21471	154	47545	41352	43859	42075	915	63907	44918	50851	4218	31	32700	30859	21945	20530	113	1141	12195	59	32885	35187	34119	37099	108	67987	37742	28753	3	49490	52339	51760	430	1850	47806	63812	40642	37336	14	42835	42559	44786	190	43661	58454	12	49353	44060	73359	926	42636	16	34666	35578	32153	54698	36059	43	181	32323	27207	43011	73	50042	26884	27424	46296	34	32885
GPB:bin_000118	56421	6	48876	40870	64484	0	41822	16481	41378	14350	62342	41302	43492	59269	94	59199	53340	47519	60	60025	58639	26	62196	53376	208	42407	801	29568	68	42444	85089	73085	67334	91	52106	97460	33045	2128	48	41029	25510	28351	34782	102	176	23805	308	104340	47219	50159	49678	331	77380	53869	35972	8	59705	72879	57648	587	591	66213	58597	47546	41168	22	42872	63878	56584	293	57818	110069	193	73195	60483	57728	970	100484	18	71156	76924	68432	22425	20842	35	119	36351	25986	95770	130	76088	36213	67624	45849	40	20712
GPB:bin_000119	6634	10	5796	5756	6141	0	5657	6301	6400	1540	6501	6736	5905	5372	38	6703	7322	5681	16	7158	6773	6	10230	7614	20	7865	83	3505	11	6427	5825	6370	8532	8	5280	6726	6965	2020	10	5967	5751	6700	2259	5	572	1599	19	5447	5082	5669	5644	48	10183	6410	5236	0	7923	8770	7628	196	231	8050	7757	6685	6378	4	6794	6925	7506	8	7191	10299	4	9152	6861	9695	108	8037	2	5851	7415	7451	8254	5046	9	5	4363	3882	3203	12	9625	8674	5625	6062	10	4895
GPB:bin_000120	1729	0	1606	1437	1622	0	1466	1237	1423	445	1655	1548	1397	1327	9	1715	2154	1531	8	1396	1399	1	2799	1599	2	1673	42	957	1	1712	1415	1565	1852	64	2262	1075	1478	22	1	1402	1585	514	1550	0	66	205	4	1685	1331	1278	1543	2	2642	1362	1297	0	2094	2420	1864	44	61	1902	1961	1860	1508	0	1431	1633	1799	4	2090	2581	0	2219	1951	3018	140	2093	2	1472	2892	1504	1456	1171	0	5	1454	1715	2399	0	1549	1277	1118	1706	4	879
GPB:bin_000121	316198	116	292769	276970	334791	33	265568	211648	294899	74020	313546	284380	266371	266228	1599	337896	328831	294844	1044	401002	364776	511	443263	374316	1331	422021	8889	147778	577	278303	320415	405566	401850	2889	262411	294754	367851	14336	199	341915	486589	229461	156338	778	5203	107102	3913	174710	265456	277336	266218	1781	516795	323226	249999	23	395635	432954	366496	4624	16192	407028	402796	322013	312606	118	352990	295005	352753	1222	274366	456085	159	377230	342893	511953	6040	379872	368	281440	254072	341190	417674	327259	352	1039	256916	409350	266424	732	355402	477391	318913	227233	343	400656
GPB:bin_000122	17744	4	15567	15450	17384	2	14901	17461	16784	6353	17241	15798	15360	16388	33	16709	18963	14832	47	19471	20157	15	28148	19237	72	17654	262	9650	37	19834	17097	18579	19826	252	14952	17758	17710	2932	8	15348	20295	12152	6489	40	1715	4216	277	14907	14097	14059	15534	127	27111	16704	13270	2	19480	23147	21130	240	704	18853	23359	20432	16113	13	19692	17966	19284	46	17174	25634	16	19967	19589	24756	310	19567	9	13863	19411	18095	25184	23521	37	54	17728	14935	11642	44	20263	19957	16535	14970	19	12415
GPB:bin_000123	12003	9	11422	11719	13113	0	10983	7334	12024	2587	10730	8117	9995	11746	22	11192	10011	8898	37	15028	15339	21	14689	13228	43	8677	84	5225	18	8986	11182	9383	10817	39	6534	11534	26460	300	16	12485	9259	15782	5001	38	587	9924	130	7066	10336	9294	10496	39	18634	11182	9077	0	15040	14497	16289	155	342	13701	18663	9833	12147	0	9339	11793	10883	48	10249	17286	8	11289	17897	12062	138	10013	7	7426	14641	14303	15144	13681	11	38	11026	9450	6053	22	18221	8017	14221	14250	10	9370
GPB:bin_000124	11458	0	8185	7276	7224	1	8174	7740	10079	2258	8192	9299	8242	8899	7	10726	11563	7895	5	11010	11442	0	16294	14172	44	10842	222	5812	17	12297	10101	11364	12573	13	8864	12267	14150	4375	12	10662	9238	9479	3938	28	4078	3931	40	9381	8093	6727	7766	79	12556	8980	7922	0	9678	12648	8647	123	444	10179	11015	12422	10719	7	13416	10672	11590	7	10707	16062	4	12047	11123	13434	65	11434	4	10132	16350	10071	11188	4912	17	25	7924	7474	7940	32	11934	15332	10153	10427	8	10652
GPB:bin_000125	113487	78	98163	86858	128781	6	78371	47877	78871	23684	88216	80417	82022	95859	160	86605	88091	72270	236	108731	90429	114	145199	58571	401	53772	713	45227	117	75646	135696	81845	143805	1243	109667	162182	55323	24076	56	118506	23778	57665	13452	199	201	109951	159	97272	94816	79401	86132	402	144943	85639	68483	6	119896	118250	88534	880	2987	110490	124169	92381	75373	23	115582	166391	98041	392	84126	132989	52	82625	90687	121118	1155	92180	45	46892	51274	119158	56383	61718	77	244	61389	109524	70759	201	83231	119684	188204	107020	55	40601
GPB:bin_000126	18865	18	17975	17085	21272	0	15730	11274	15909	4032	15822	14940	15309	18109	85	17236	18762	16179	65	17696	18637	23	25434	19188	95	16091	562	9425	29	19231	16328	18872	22796	217	16082	18832	20966	3651	11	17882	16293	11563	6865	39	659	7290	162	17285	16441	14792	15911	169	27585	16459	13046	2	20642	24002	20354	228	680	20248	23422	18113	17347	4	19806	19380	18091	212	19097	26343	13	18778	20352	27324	326	19567	7	15673	17230	17615	21991	14556	10	37	15380	15547	15909	35	20181	18251	17103	20807	26	13741
GPB:bin_000127	2763	2	2492	2396	2659	0	2221	1849	2473	534	2491	2021	2398	2596	18	2847	2663	2684	2	2780	2793	6	3955	2957	16	2549	159	1817	2	2696	2446	2884	2932	2	2134	2744	2667	112	0	2666	3131	1371	1850	10	110	1202	1	2109	2132	2148	2235	14	4101	2545	1848	2	3105	3458	3680	22	63	2955	3208	2659	2634	0	2825	2812	2576	26	2722	4164	4	3141	3179	4271	0	3198	6	2259	2215	2565	3121	2733	6	4	3122	2319	1757	6	2497	1986	3335	2317	6	2190
GPB:bin_000128	1634703	672	1392223	1364146	1540758	202	1417429	1394287	1594944	402369	1659666	1461432	1456660	1376429	5212	1717048	1984524	1549486	5117	2016861	1767541	1858	2583221	2008572	7089	1804550	37923	573810	3033	1767485	1964040	1861678	2485293	14059	1679574	1864569	1801929	236543	1167	1627646	1647276	672529	775908	12017	102778	562038	44782	1234823	1284849	1377396	1483026	11064	2799954	1671014	1326459	135	2022913	2383596	1872403	13853	73035	1843122	3111870	1833701	1628606	686	2177665	1777528	1987751	7661	1763665	2682350	1143	1937807	1895374	2321020	32179	2091434	916	1439715	1537330	1645843	1833645	1263594	2074	5586	1485353	2022246	1296929	3672	1873759	1726613	2053071	1632927	1469	1247945
GPB:bin_000129	208	0	165	194	173	0	212	456	166	78	191	219	216	193	0	242	184	181	0	325	333	0	272	203	1	174	210	66	86	297	247	156	490	0	295	333	195	86	3	269	167	572	713	1	0	437	167	377	171	165	170	12	365	180	190	0	247	227	226	0	4	295	263	177	233	62	356	238	295	1	134	344	35	284	301	467	0	246	0	149	181	271	152	329	0	320	673	44	29	183	466	294	295	390	4	311
GPB:bin_000130	29983	2	28682	25457	37015	1	29427	15633	26663	7147	32865	27299	21719	28101	48	31805	65031	21682	452	23752	33462	170	38154	27246	137	80547	193	20895	106	52541	31096	24779	19361	127	24496	44828	31771	1782	17	44641	17167	65107	27290	77	1572	5302	293	30884	27176	31413	26595	174	51605	28567	25245	0	38345	40104	37503	385	798	42369	59215	34771	22795	2	38959	31867	34457	298	37281	78023	23	32904	29091	52977	395	55289	28	49955	51550	26614	19721	38363	40	148	71330	16746	28408	80	50939	14502	16232	21267	36	82064
GPB:bin_000131	1945691	1174	1727009	1638748	1862577	220	1726771	1493340	1836852	504761	1914718	1778700	1774233	1811434	3981	1995461	2839528	1564074	19608	2020099	1927514	2946	3011016	1947758	8565	1575914	58507	1082132	3763	2157002	1815630	2375207	1996085	25074	1865953	1486998	1916142	165170	1478	1691924	2047947	1077995	673594	4595	351917	523069	23430	2347807	1566390	1624888	1662349	14652	3203774	1979092	1468247	179	2395919	2938661	2243550	31360	70657	2245380	4708254	2677650	1758829	752	2074014	1840810	2094617	8717	2903074	2986453	1308	2456323	1939269	3225201	38094	2298123	1226	1633978	4136419	1517152	2712372	1715968	2402	7129	2170063	1515478	3041979	4289	1809325	2184267	1741857	2111556	1781	1138849
GPB:bin_000132	8039	4	6423	5792	7548	2	6272	2630	6611	1789	7165	6158	6443	9600	9	7672	8311	5468	2	7185	7920	11	9845	7718	19	11465	281	5909	14	7426	8178	7850	8609	1526	5469	9998	6432	820	6	5563	4308	8931	3857	22	64	2208	15	6382	5729	6041	6396	92	10428	6071	5533	2	7471	9609	7251	76	278	7170	7676	5925	7765	0	7211	9261	7224	13	6723	11872	2	8761	7994	9502	160	8990	3	6073	4781	7525	10230	3766	11	16	4683	5516	2882	21	9385	7211	5272	6967	5	4055
GPB:bin_000133	8664	2	8043	7959	9008	0	7569	6871	8224	1917	8285	7925	7565	8232	25	9178	8837	7327	6	9242	9459	2	12751	10051	47	10182	265	4928	25	9248	9064	9275	10618	816	9821	10688	7894	2068	8	8660	8403	5461	2880	27	9	3736	25	9858	7202	7396	7916	57	13354	8626	6648	2	9858	11585	10406	102	387	10786	12322	8331	9314	6	8957	9158	8742	14	9267	13185	1	10083	10140	14606	281	10403	12	7115	8457	8751	10672	7381	6	27	8025	7834	3999	15	8335	8152	9658	8263	3	4252
GPB:bin_000134	14580	11	14817	13329	16922	1	11733	8933	12244	3528	12784	10805	11872	14550	82	14091	14099	11697	28	13058	13850	10	20941	14008	46	13791	146	7823	38	14753	13072	14183	17104	18	12847	16423	14850	1422	13	16862	17045	7371	3719	45	1052	4142	80	11647	12841	11459	12529	122	21567	12827	10164	0	16389	18818	15650	236	511	16025	16958	12926	13201	8	14478	14983	13946	60	13624	20943	25	14833	15667	22638	442	16378	1	11108	12108	15574	17526	10996	17	38	14506	9177	12540	23	14205	13964	14832	14928	17	10907
GPB:bin_000135	24209	0	21115	20679	22527	3	20899	21933	22735	8211	22866	22482	21434	23383	95	23441	27812	19445	135	25519	24610	21	37577	27059	111	22821	669	12990	46	26249	21560	26334	26196	425	19400	24012	24848	4738	13	18524	28854	12714	8695	57	2321	5294	165	23567	19004	18475	20854	165	36661	22564	18114	0	27093	33327	26370	248	756	25316	39156	29514	22631	10	26337	23426	25091	91	26362	36156	16	27588	24512	38645	533	29500	10	19798	38423	22061	31776	22885	28	58	22313	19392	21953	55	24418	28921	23158	24873	20	14836
GPB:bin_000136	30086	4	27060	26423	29223	4	24925	29132	27966	9268	29300	26216	25815	27333	94	29463	32033	26893	322	34293	33713	67	44398	34186	123	31255	490	13155	53	33032	29989	31544	36564	167	25627	28608	29683	4016	18	28829	30981	23319	11611	46	3681	7259	171	26965	24412	23836	25241	163	46605	28036	23349	0	33937	40607	33568	365	1230	32821	44338	33392	27822	11	34144	31117	32595	105	29240	43612	15	33262	33940	42836	597	34483	10	22436	32045	30874	40030	28338	29	72	29964	26072	24532	93	32888	30624	31545	27261	36	19756
GPB:bin_000137	297	0	181	221	179	0	240	248	310	83	256	241	222	262	0	283	262	170	0	325	226	0	611	461	0	222	0	182	20	244	256	253	234	0	216	239	204	6	0	254	175	469	0	0	448	350	0	257	139	263	310	2	400	221	187	0	254	231	214	0	6	216	324	399	277	0	324	344	209	0	320	548	0	262	249	225	0	331	140	316	746	186	151	305	0	0	120	83	274	0	140	453	279	414	0	87
GPB:bin_000138	7103	4	6834	6362	7333	2	6233	5761	6802	1554	7181	6345	6139	6303	33	7195	8372	7183	59	7275	6723	6	11367	8139	32	7426	170	4102	21	7074	6441	7984	7644	7	7562	6958	7856	356	10	7538	7635	6779	2510	12	1274	1657	119	6747	5993	5828	6259	67	11172	6459	5520	0	8840	10267	8793	103	254	8393	8471	8009	6898	1	7726	7250	7226	27	8707	10325	12	9016	8154	10798	30	7476	2	5624	10722	7095	9645	7612	14	19	5955	7580	6376	17	9201	7854	6488	10217	5	5975
GPB:bin_000139	8233	2	7767	7072	8235	0	7116	5997	6686	2301	7067	6138	6419	8311	22	8272	8829	6345	27	8522	8287	23	10766	8217	40	6993	309	3685	13	7503	7506	9534	7736	12	7203	7879	7610	541	2	7327	7962	4154	3727	16	2038	2699	17	8324	6877	6361	6956	48	11891	7884	6006	2	9127	10616	8937	48	370	8986	9467	8374	7493	2	8642	9215	8025	13	8630	11268	11	8766	9570	11598	249	8571	2	7962	9201	6576	9260	6324	13	30	7407	5938	5392	10	8261	6998	9495	9369	5	6489
GPB:bin_000140	35340	108	30756	30044	33072	3	26365	38687	33301	9689	35964	28301	31877	31002	51	35615	36105	21720	1888	38218	44925	30	56171	38873	123	50416	386	8960	58	40358	124511	38761	22094	78	22496	29618	38229	728	26	49550	26868	9897	23273	60	4220	18391	84	45405	32977	26525	29615	102	53601	34251	27014	3	40194	51355	41663	102	2875	37906	44998	37869	34962	12	42932	31849	41626	101	33803	60105	24	41032	35406	40903	562	40396	10	31181	40384	31058	40061	12226	36	117	47215	37204	26444	73	48778	22141	37002	53997	24	24139
GPB:bin_000141	7942	6	6969	6747	7377	0	6359	8364	7125	4237	7080	6856	6686	8026	38	7645	8172	6766	9	9124	8741	10	11549	8539	31	7287	320	4883	15	8272	7262	8298	7889	17	6296	8146	6885	394	10	6638	7243	2587	3741	14	1439	1639	28	7607	6488	5860	6610	101	11525	7276	5882	0	8920	10117	8376	130	309	8066	10825	8244	7004	1	8513	7913	7614	10	8044	10781	2	8080	8939	12241	30	9242	2	5770	9732	7905	10661	7213	11	17	7426	6777	4660	10	8494	9184	8396	8153	14	6185
GPB:bin_000142	29489	6	30192	27212	33326	2	25051	17453	25382	6462	26564	21545	21990	26601	87	25081	26520	30834	105	29144	30591	68	39453	34780	135	27603	1020	11797	173	29834	35520	30886	36034	161	28372	35551	27986	5081	10	29165	16912	13511	16160	52	1051	6031	987	26791	26430	24740	25020	194	45719	25580	20687	0	32662	38554	31552	940	677	29136	36627	25824	23437	14	33740	28605	27422	115	28285	44170	29	37615	28668	54233	955	30712	10	20828	41087	27586	34316	23028	31	57	27430	28493	13782	64	26644	31920	33380	31129	31	25851
GPB:bin_000143	144	0	115	86	64	0	148	190	146	86	110	131	96	101	0	167	150	62	0	124	115	0	299	285	1	107	0	109	0	86	89	61	31	0	138	170	46	7	2	124	160	165	2	0	38	79	0	133	54	86	127	0	190	136	96	0	108	106	71	2	11	95	130	173	148	0	234	174	95	0	103	273	0	141	119	149	0	177	0	167	623	55	151	89	2	2	67	0	97	0	117	279	104	151	0	64
GPB:bin_000144	673	0	493	442	631	0	505	149	471	198	586	490	540	748	0	592	668	366	34	822	616	0	773	714	0	1211	2	291	1	686	457	503	802	42	652	739	456	2	0	265	384	1009	118	0	0	294	1	393	458	521	527	0	842	448	517	0	565	804	573	6	58	526	730	456	658	0	732	683	723	0	430	913	168	685	508	590	0	731	0	487	285	504	958	158	5	2	600	210	9	2	688	496	355	1005	0	29
GPB:bin_000145	70299	30	60874	63021	58496	8	66968	110799	64593	22714	72340	65201	57149	70738	187	82697	86437	63394	233	93386	80636	80	131251	79812	401	69602	110	25862	212	77704	82476	91122	94415	1551	75565	84817	88068	26195	40	57242	33569	106815	38975	161	4612	42506	496	73344	55190	51402	57614	308	104821	74450	73809	18	76520	93049	87041	527	2419	69272	86061	91101	95856	25	120618	83415	78321	572	77030	111512	66	86177	81237	130724	1354	124465	48	69218	87438	109196	108592	49642	93	435	76872	68763	121977	658	113117	78612	79832	109364	59	76474
GPB:bin_000146	362760	253	348146	325457	372431	44	352951	320419	305448	96750	332941	328251	322063	293706	1064	380564	591620	292258	3244	262602	246644	409	617491	330252	1179	217174	4922	252138	709	344805	180252	359373	262610	1478	457951	145657	438503	12247	195	352071	525539	266574	301730	815	4242	87484	952	406969	313281	311906	325217	1575	601763	346394	268309	22	492814	561991	451073	5465	8234	431789	341287	538443	293284	112	316744	288907	358724	1343	636306	539952	370	406343	306225	766078	11834	369288	522	414341	1022880	167178	355783	284311	438	756	335845	247475	561688	713	307002	323816	189165	433955	245	166914
GPB:bin_000147	15057	2	14667	13446	17227	2	12807	8582	12962	3209	13341	11497	11776	14302	24	14892	14386	12260	305	14926	15184	6	20075	14683	46	16338	413	7627	29	16775	12734	16043	18132	233	15230	16969	16714	1003	17	16816	14078	11676	10590	25	26	6244	24	12923	13443	12215	13114	99	22668	13362	10671	0	16609	19172	15926	234	537	16664	17986	13594	14705	2	16840	15457	15453	16	13590	21156	14	17547	17412	21673	147	17448	7	12592	12648	15411	18561	11582	18	32	15038	12585	11258	30	19227	14917	16883	16269	21	11733
