sequence_id	M300800.lib1	M300801.lib1	M300803.lib1	M300804.lib1	M300805.lib1	M300806.lib1	M300807.lib1	M300808.lib1	M300809.lib1	M300810.lib1	M300811.lib1	M300812.lib1	M300813.lib1	M300814.lib1	M300815.lib1	M300816.lib1	M300817.lib1	M300818.lib1	M300819.lib1	M300820.lib1	M300821.lib1	M300822.lib1	M300823.lib1	M300824.lib1	M300825.lib1	M300826.lib1	M300827.lib1	M300828.lib1	M300829.lib1	M300830.lib1	M300831.lib1	M300832.lib1	M300833.lib1	M300834.lib1	M300835.lib1	M300836.lib1	M300837.lib1	M300838.lib1	M300839.lib1	M300840.lib1	M300841.lib1	M300886.lib1	M301037.lib1	M301038.lib1	M301039.lib1	M301040.lib1	M301041.lib1	M301042.lib1	M301043.lib1	M301044.lib1	M301045.lib1	M301046.lib1	M301047.lib1	M301048.lib1	M301049.lib1	M301050.lib1	M301051.lib1	M301052.lib1	M301053.lib1	M301054.lib1	M301055.lib1	M301056.lib1	M301057.lib1	M301058.lib1	M301059.lib1	M301060.lib1	M301061.lib1	M301062.lib1	M301063.lib1	M301064.lib1	M301065.lib1	M301066.lib1	M301067.lib1	M301068.lib1	M301069.lib1	M301070.lib1	M301071.lib1	M301072.lib1	M301073.lib1	M301074.lib1	M301075.lib1	M301076.lib1	M301077.lib1	M301078.lib1	M301079.lib1	M301080.lib1	M301081.lib1	M301082.lib1	M301083.lib1	M301084.lib1	M301085.lib1	M301086.lib1	M301087.lib1	M301089.lib1	M301090.lib1	M301091.lib1	M301092.lib1	M301093.lib1	M301094.lib1	M301095.lib1	M301096.lib1	M301097.lib1	M301098.lib1	M301099.lib1	M301100.lib1	M301101.lib1	M301102.lib1	M301103.lib1	M301104.lib1	M301105.lib1	M301106.lib1	M301107.lib1	M301108.lib1	M301109.lib1	M301110.lib1	M301111.lib1	M301112.lib1	M301113.lib1	M301114.lib1	M301115.lib1	M301116.lib1	M301117.lib1	M301118.lib1	M301119.lib1	M301120.lib1	M301121.lib1	M301122.lib1	M301123.lib1	M301124.lib1	M301125.lib1	M301126.lib1	M301127.lib1	M301128.lib1	M301129.lib1	M301130.lib1	M301131.lib1	M301132.lib1	M301133.lib1	M301134.lib1	M301135.lib1	M301136.lib1	M301137.lib1	M301138.lib1	M301139.lib1	M301140.lib1	M301141.lib1	M301142.lib1	M301143.lib1	M301144.lib1	M301145.lib1	M301146.lib1	M301147.lib1	M301148.lib1	M301149.lib1	M301150.lib1	M301151.lib1	M301152.lib1	M301153.lib1	M301154.lib1	M301155.lib1	M301156.lib1	M301157.lib1	M301158.lib1	M301159.lib1	M301160.lib1	M301161.lib1	M301162.lib1	M301163.lib1	M301164.lib1	M301165.lib1	M301166.lib1	M301167.lib1	M301168.lib1	M301169.lib1	M301170.lib1	M301171.lib1	M301172.lib1	M301173.lib1	M301174.lib1	M301175.lib1	M301176.lib1	M301177.lib1	M301178.lib1	M301179.lib1	M301180.lib1	M301181.lib1	M301182.lib1	M301183.lib1	M301184.lib1	M301185.lib1
GPB:bin_000096	15722	3173830	2962471	2055073	77381	3149621	1536092	3415966	3587533	3277520	3278771	0	745	3165680	3447066	3533000	35935	3205031	3330195	3168141	1345282	2711399	651919	2934983	3277703	868	1764310	3133854	3258139	16689	3154285	24049	3239869	3358729	3161375	3353386	3253831	0	1755079	2869698	10482	3296440	2910536	3553964	2930155	7943	3416663	3377662	21351	3309475	3543420	3434998	83234	3302109	3543841	3570293	3516735	3497610	11653	3541070	635516	149064	3429290	3569054	3481244	3365260	0	150910	3574851	3400263	3568399	3521091	994	3564805	3552016	3542984	84186	3528554	3473100	8801	3559178	3535281	3527512	3105	3561164	3582710	3589852	3454325	0	3484885	3530569	451298	3366848	3573454	682226	100239	3475434	3390917	884929	2893794	3343	3003910	254646	3241417	11208	1011144	3603791	3571577	3604124	2603	52457	3628703	0	3600378	3048732	3352932	3521417	3136065	226144	3607730	3462059	142605	3555261	3508549	14795	3286853	3405782	325708	3613641	3631723	3423430	90091	3617614	1322586	3571927	442	12751	3461740	372339	0	3500304	3480752	820899	3569263	1565256	3575646	2087931	3611425	3584593	39501	2773427	505	2371562	957877	42565	1690592	3537918	3564351	3565521	368537	22591	3576315	3442885	3533722	3975	3543265	3618296	3593249	3604301	195185	3577185	4697	3427005	3511134	84154	1985062	3508579	3482134	4551	185251	1196	3539822	3393063	3599410	8343	3605753	3565241	48364	3595649	3324124
GPB:bin_000097	76048	2490147	2350443	1596091	78321	2370451	1551790	2592092	2859073	2171899	2472950	312	300	2553043	2213005	4479233	84233	2472875	2348228	2142549	1548469	2247465	3787111	3093660	2533197	3258	1692672	2308198	2232880	204270	2295911	412828	2215276	2359195	2482557	2568013	2359730	0	3906067	2042891	163990	3208680	2264070	2660574	2297831	32626	2482940	4531549	76577	4534447	4538781	4534840	1071220	4531503	4539371	4540343	4537472	4537135	86321	4537935	2065107	470087	4533454	4538912	4539816	4540543	0	455753	4540555	4532710	4538636	4537530	43773	4537538	4540934	4542259	536561	4538511	4537617	66854	4541232	4538920	4540164	24580	4542654	4543350	4540456	4539294	0	4538645	4535864	2867304	4536968	4543157	615595	279177	2667948	2732026	2044756	2351769	19287	2403802	451110	3043928	52230	1734385	2696029	3094029	2688531	18721	163745	2657410	0	2660036	2550000	3147818	2814901	2273579	1874082	2825366	2738023	507986	2582483	2690343	128919	2601967	3057543	559566	2858928	2995724	2989520	699993	2842098	1999479	3410088	1158	80941	2628321	815218	0	2690753	2628183	3674532	4542217	4255504	4542407	4205743	4544354	4541687	542772	4456956	668	4432713	3943971	300430	4352925	4536483	4539848	4543687	3224629	250534	4542555	4539198	4538442	65461	4543896	4548157	4546840	4544243	1403036	4544677	72942	4536038	4539036	482945	4302464	4540585	4534292	115320	2904879	9130	4542011	4538048	4547642	143446	4547233	4545512	824273	4541465	4534557
GPB:bin_000098	128339	4808067	4789590	3690757	420763	4388765	2916020	4365119	4840195	4717139	4428977	0	1272	4671996	4389231	4964876	280831	4588508	4357426	4528648	2935402	4330408	2771174	4562519	4543334	16974	3593322	4549285	4544379	53164	4513732	273030	4554417	4690629	4533432	4686144	4713167	0	3722360	4069081	54898	4561035	4439628	4968936	4585897	74128	4755513	4974494	40943	5005261	5006427	4996757	615007	4927392	5012665	5015002	5016508	5000704	49484	5012414	1723856	399999	4972989	5023905	5013094	5008705	0	211047	5021592	4978940	5023507	5019535	187	5023984	5022866	5020596	220059	5019303	5018054	50440	5021112	5017109	5021625	8177	5024154	5024605	5024923	5018337	0	5012913	5020628	1597419	5010779	5024488	1341241	500610	4927701	4766640	4648118	4235009	7293	4432755	1614223	4825476	81897	2954401	4924450	4998810	4956188	22278	242817	4956590	0	4981143	4590977	4857737	4866641	4518807	1043803	4932079	4976460	310242	4937400	4788960	33775	4857991	4940451	1101589	5011420	4805184	4709629	359194	4896922	3425618	4976959	502	41029	4905339	1631554	0	4885041	4753505	2241634	5022102	3531808	5019272	3627023	5023818	5022164	150146	4426411	0	4053584	3147302	106026	3822095	5019042	5022260	5022868	1589999	141956	5023784	5013227	5021039	10134	5023847	5023897	5024049	5024857	847098	5024183	13419	5010647	5020321	139934	4187895	5024354	5011942	41343	554273	2205	5023349	4990489	5025293	50248	5025297	5024922	330355	5025333	5009534
GPB:bin_000099	41924	2396888	2254698	1030881	49509	2060510	885771	2148738	2831837	1610538	2102821	0	646	2271086	2182648	2674009	44534	2411198	2142391	1913455	1073499	1881594	145866	2050432	2070604	5686	1223988	2017807	2168468	7953	2283250	9054	1810384	2196022	2251271	2424962	2110325	0	871473	1326369	9353	2004861	2014621	3181238	2066387	5380	2466566	568265	6002	552327	596227	582425	48918	462343	598697	621758	579028	579720	1589	593783	58603	24561	552623	620131	563177	540492	0	19050	635313	457578	605974	534282	1018	622427	612228	588619	18977	567039	575136	3532	612572	553970	591305	1334	611800	653230	678673	543900	0	561463	598763	133145	541957	637605	332252	109290	2651533	2643055	1407174	2004479	0	1701225	528609	2400025	20243	994268	2834218	3078381	2771132	713	19246	2837397	0	2856643	2044256	2713998	2602064	2054645	105379	3121037	2873186	81959	2562532	2865258	11064	2706778	2937708	154031	2874263	2834173	2462588	42648	3152336	905332	2873742	0	4296	2706095	341775	0	2874148	2701363	183492	666840	292909	675445	297223	718831	662018	16181	410144	0	299947	174236	3573	278476	636371	605666	647898	138884	14925	651526	563161	628142	6126	610467	731819	677281	702664	70736	651304	2761	593384	600047	19259	308381	611749	565895	4828	92174	0	635342	549476	692091	3856	697476	640491	17513	689781	559383
GPB:bin_000100	47032	3097598	3008939	2065603	207318	2878990	2165784	2956030	3080611	2644909	2899489	0	150	3001956	2856630	3020956	50206	2974417	2662514	2443235	1921439	2859095	58589	2872428	3006537	2116	2203345	3087621	2869212	2348	3012709	5718	2907279	2974671	3049707	2968102	2805531	0	2265445	2295984	2416	2822226	2801702	3096207	2918696	1652	3073176	414685	7366	277737	321422	287288	20610	284628	325212	403212	339111	351558	1050	331539	43499	10328	314885	403561	290571	303355	0	4842	316931	245034	292098	307129	0	363669	324817	300803	6369	303817	279464	585	316852	357788	319336	120	411198	323111	364444	297736	0	306683	291301	65334	263048	377070	507063	186943	3060895	3018237	3047604	2837281	300	2524862	405846	3057915	23339	1714346	3101858	3059212	3095552	1803	42806	3099309	0	3069567	2831477	3107859	3032714	3068362	87397	3094868	3107105	45075	3111757	3085782	5944	3098459	3090789	291333	3088408	3111350	3098081	35312	3091776	2924181	3089484	353	5023	2996986	383324	0	3022008	3084719	80807	314443	117093	312282	134219	394381	337529	6680	181812	0	141570	86639	4501	119991	480168	296776	398198	58837	57346	303589	271183	407080	13560	307825	453801	374085	423043	24419	561869	598	281102	295965	6392	174063	296148	281763	972	26591	300	333483	275190	375060	1291	343141	382435	7447	319793	346282
GPB:bin_000101	23179	2317183	2044621	785800	67982	1752356	1079574	2135943	2591565	1863596	2040864	0	0	2129668	2028492	2514624	34340	2110511	1872638	2030349	1447962	1985030	22226	2123260	2154469	449	1396525	2395078	2398850	1931	2552744	2354	2150100	2192750	2223910	2498681	2113134	0	731692	2109517	4304	2307699	2132413	2687774	2144174	1484	2244568	199235	3907	186689	207185	196558	13949	157081	215557	218030	197208	197422	0	211644	24692	3547	187245	220638	193313	186505	0	3421	221626	168350	206659	190116	0	217441	209990	209397	2496	203132	197218	580	216250	198759	208233	0	216490	225652	242014	184993	0	181785	201864	28124	172678	217759	316372	108390	2418244	1998424	1609120	1583530	373	1925403	107674	2382071	17914	716250	2618830	2589554	2472043	300	25702	2676418	0	2601792	2259170	2447704	2359216	2207821	35717	2729253	2580008	23403	2510408	2598979	5230	2599450	2763181	152343	2760197	2782985	2713214	44325	2743146	805846	2705864	0	1617	2609886	325776	0	2699618	2628264	40363	229239	73982	229859	84941	257913	236188	4080	117832	0	92744	45838	1500	69120	212848	216139	213364	34319	3552	229660	186249	214201	358	210681	259547	238679	243492	16190	230428	375	188496	203926	3313	101670	201658	179896	633	10015	300	216089	180453	240530	1049	239097	216522	2363	235640	179103
GPB:bin_000102	1227	27448	26045	11810	1129	25153	17196	24255	31473	24765	26353	0	0	25912	25566	27852	1891	25571	25490	22779	17429	23653	1269	24583	24445	479	15194	23496	26320	128	26287	340	23757	23314	26143	28722	21564	0	15630	20062	0	23573	21069	31875	23919	300	26641	14493	187	13459	15417	16186	179	10223	13369	16011	14826	16484	281	15696	367	418	15580	16193	12722	16369	0	0	19711	10049	19050	11239	0	18391	17310	14414	144	17019	16074	0	16330	13097	14610	199	15850	19719	20882	15488	0	15110	18077	1744	14595	19078	5729	1896	29677	29964	22797	24198	0	25338	4644	27538	499	18392	34770	32909	33154	0	0	32072	0	30716	26283	31677	30257	22873	1707	34640	33777	434	30402	31374	237	31226	33402	3686	34917	37388	28919	689	33799	12744	32229	0	148	31525	8727	0	30628	28240	3055	20969	6678	22030	6585	22515	21164	0	9957	0	4857	3179	0	7088	19311	15561	21621	1911	300	18594	13644	17861	0	16966	26391	21106	24785	1344	21558	0	16317	19312	150	6172	18284	15766	0	1130	0	19934	17177	20532	450	21579	20735	585	22154	14436
GPB:bin_000103	9267	251725	233213	128913	8956	232003	167175	225487	280028	222855	249438	0	0	248689	231820	260590	12800	249647	225062	218260	172675	234168	22454	230267	231331	600	147969	224681	230680	1752	245371	1899	205617	226553	237820	266509	226430	0	142495	200068	1795	218962	215898	292222	237453	1422	263717	187828	938	160304	187474	183872	12554	141115	186383	199604	188643	184520	0	184451	13734	5135	171863	200785	163350	173637	0	2945	205644	130672	189916	158382	0	195715	179713	178625	1806	167537	177075	612	190040	172296	171140	0	188630	202336	212712	167754	0	173389	195376	28556	167539	198598	58543	22120	269945	266003	225247	232044	0	234532	40333	271621	8648	169903	298720	282709	278574	972	4534	278342	0	274904	251864	275948	260470	222642	27168	292868	281316	22195	267959	274428	2682	259325	284168	25052	281311	315785	270741	3961	286954	158684	281817	0	2545	285801	97855	0	283819	270857	37425	208768	76310	213839	87527	229705	214202	2632	119604	0	93693	40845	852	75134	200720	188689	206587	25461	4763	208786	164774	199483	550	196705	231870	210297	222566	13382	204625	0	193031	195768	2053	79787	192367	189379	398	19317	0	204492	179649	221675	1492	225137	207918	5489	215887	177713
GPB:bin_000104	0	750553	774815	282649	13972	765531	200116	817376	1250555	374733	759610	0	0	660676	431929	845375	1276	850547	786814	518444	180256	608853	29347	670436	677478	150	331640	763242	746244	0	474140	184	605365	773361	840621	906654	1009281	0	174700	195475	0	861075	374924	1222867	442952	0	1050031	6465	1298	1619	135	897	5539	0	363	89	149	0	0	168	0	0	0	1080	0	448	0	0	247	360	148	730	150	299	148	297	0	286	324	0	150	143	148	0	0	0	149	0	0	179	299	0	240	454	72405	4450	1296353	975893	886292	500687	0	544058	1608	821488	5566	164847	1151292	1348548	876875	0	3390	1396401	0	989835	677906	1415095	1020402	684220	728	1653550	1311676	446	1177123	1019599	586	778564	1168047	27079	1644421	1001444	1935305	788	868463	274819	1348211	171	0	1158866	52098	0	1039281	947288	0	150	0	306	153	1192	582	0	575	0	426	0	0	0	149	150	335	0	147	595	448	150	0	450	300	368	150	444	0	0	292	288	0	114	0	145	0	0	0	299	442	150	0	553	148	0	296	300
GPB:bin_000105	6228	408453	382012	198799	13465	420558	223870	353341	529369	319663	415298	0	0	357880	341513	439104	12916	407520	371725	323264	212565	337990	35769	354878	379659	600	238187	345436	344161	1581	399092	3233	362226	364357	418102	434647	344826	0	188742	307924	3181	305722	342655	531444	414277	1207	392669	154767	1850	155163	164966	162780	11983	129946	166943	170198	164707	157232	150	168654	17026	6765	147598	182060	157914	153778	0	4636	179725	127894	178280	155389	0	178610	167861	161053	3401	152696	160500	134	168187	151446	157018	118	170107	184006	187641	157580	0	159190	172003	34390	158981	184989	90260	25131	432796	501482	306733	348451	299	405772	65112	425385	3248	202595	479156	456369	570854	139	8093	496785	0	495684	424390	418828	491580	377633	59119	607733	480423	15494	463680	503727	1337	455518	577985	54097	582331	532152	436057	11826	487607	315366	568042	0	1437	469281	141724	0	498161	432868	45889	180978	86760	189629	85254	199964	181627	6858	118284	0	87443	44571	2774	83984	176094	167393	190008	42914	19510	187152	166196	187614	172	175343	211602	186119	202181	15144	181609	691	179055	175281	6961	87948	176072	173529	948	31365	0	194036	163738	200431	1675	204367	181321	7744	199936	168845
GPB:bin_000106	20427	1513331	1209086	475421	25665	1238594	596118	1099802	1718880	1174365	1269960	0	665	1458206	1279036	1686952	20965	1280459	1074513	1239797	633934	1205188	179718	1190902	1345767	781	613093	1337606	1248247	6442	1361706	24441	1182576	1293731	1342573	1645159	1220722	0	670606	1007268	4174	1237606	1198912	2072199	1361227	2226	1346646	1569203	6873	1518814	1817595	1827899	63339	1437362	1905490	1870198	1887209	1809450	1389	1906213	214791	26966	1747378	1888526	1710600	1629584	0	13560	1898755	1466872	1803619	1665919	0	1826877	1859620	1767100	18961	1798419	1652322	10116	1881199	1789953	1752378	1273	1910743	1950457	2000493	1567762	0	1607119	1784416	241524	1437510	1943898	244996	62657	1661276	1455893	1214116	1223082	541	1137120	143103	1552396	10192	635040	1971811	1810052	1811378	674	19471	1675939	0	1800703	1389146	1820869	1595377	1217046	177861	2006822	1826547	96361	1688363	1658269	15876	1640491	1765203	178554	1839658	2248733	1960602	47239	1880918	506812	1807438	0	7910	1850535	328010	0	1869559	1752765	313971	2051802	554148	2026309	770613	2197717	1970656	16875	963580	0	682281	283667	9324	526339	1891618	1911803	1957153	153078	12431	1945071	1622310	1876869	3722	1794718	2168961	2075428	2074874	106514	1926433	2739	1608594	1689071	21400	770471	1760330	1626828	2249	52967	385	1857999	1644037	2067593	9765	2069584	1906179	19847	2034271	1494757
GPB:bin_000107	1934	49079	47467	24674	1622	44440	28709	43506	59524	42733	49282	0	0	47536	46965	56319	3708	50442	46271	43448	30183	37451	150	47293	46290	150	30744	51506	48133	109	51549	0	47462	46800	52024	56679	47319	0	21694	38107	0	47434	45136	62951	52286	0	51638	3083	0	1439	3766	3151	300	2261	2996	3396	2512	4824	0	2879	201	0	3185	3588	1705	2648	0	0	3586	1647	4035	2020	0	2353	2960	3171	0	1414	3206	0	3908	1626	2231	0	2520	4469	3295	2631	0	1866	3378	191	1208	4044	11421	6239	61196	49097	42122	45715	0	49515	6134	55525	0	37157	65689	60309	62322	0	567	61616	0	61304	55164	62849	58956	44802	1285	64974	61365	705	57907	57565	164	62501	65782	4116	64698	62703	59024	351	64635	22346	61045	0	263	60160	14821	0	62330	56033	526	3375	1927	4855	1447	4581	2992	177	1980	0	386	0	0	900	4147	2389	3290	131	0	2978	2806	3496	0	2292	4857	3483	5168	227	2586	0	1981	2316	0	1050	2510	1824	0	0	0	2775	2177	3201	0	3281	3074	0	4209	3752
GPB:bin_000108	657	23736	22222	12612	858	23919	18141	21353	26843	21099	23028	0	0	22141	22889	26250	962	24525	19848	21382	16528	20677	1883	22862	21172	0	14824	23138	23450	442	23554	151	21868	22433	23711	24251	20742	0	14384	19172	0	20652	19857	27763	22003	197	24453	18006	0	18126	17534	17626	258	14750	17700	17774	17573	16735	0	18892	150	227	16886	19029	15998	17391	0	530	22480	11967	21711	13692	0	18565	16650	16623	0	15011	16024	0	16410	16169	16182	121	17121	19070	23031	16905	0	15808	18945	3590	17797	19102	7781	2475	25224	26665	22222	22532	0	24040	3734	25245	1767	17382	29480	26976	28303	0	573	26307	0	28606	23854	27969	27361	23307	2517	27279	26535	1599	25472	26124	0	26921	28481	2602	28813	29699	26803	230	28138	14359	26799	0	313	27207	8087	0	26835	26324	4470	20200	8628	22672	10021	21401	18933	0	12017	0	9293	2901	0	4812	20785	19025	21789	2754	0	20906	18474	18946	0	18022	25000	20841	24804	1452	19500	298	17854	18617	600	6820	20879	18988	0	532	0	19642	18346	21679	179	22899	21384	186	21999	17568
GPB:bin_000109	0	82193	48085	57433	0	43530	21064	54580	103167	105545	60044	0	0	94394	28812	58531	1707	91059	16330	24249	5642	11474	0	74976	73735	0	11717	46123	16607	0	27993	0	32550	21360	86842	133099	137057	0	6626	17579	0	72153	37372	106826	71396	0	209571	4538	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	150	0	150	0	0	0	0	0	0	150	0	0	304	150	443	815	138712	80312	55734	74830	0	39027	300	41368	0	18108	57530	163033	157385	0	1896	120685	0	137601	57515	90640	79873	33176	0	129540	263730	0	72720	85285	0	96306	141960	0	207665	25861	68139	0	236223	40187	200526	0	0	82018	0	0	56925	45082	0	150	0	0	0	0	0	0	150	0	0	0	0	0	149	126	0	0	0	0	0	0	0	0	150	0	147	166	0	0	150	0	0	0	0	0	0	0	0	150	0	0	0	150	0	0	0	0
GPB:bin_000110	14083	2645757	2625394	1728635	98711	2497954	1490445	2583549	2709092	2523009	2642251	0	236	2577287	2254612	2674954	46103	2676083	2507116	2297640	1487167	2566227	8892	2538436	2567902	143	2018283	2405278	2572902	926	2634787	1368	2496404	2491825	2559020	2697177	2522801	0	1141230	2366363	2306	2255494	2526611	2742953	2601766	300	2674854	89073	8961	70343	75575	69187	7483	50164	78185	84705	79089	72469	0	79967	5461	2777	58852	74434	64381	62744	0	900	82611	55155	73790	59807	0	77168	73073	69066	1852	70208	69225	157	75202	66338	80704	0	80546	82615	88378	61599	0	64882	72983	11848	58908	78823	601994	88688	2681490	2681899	2393546	2302255	0	2141652	263957	2566689	107338	2037777	2729116	2710207	2710931	603	14833	2682804	0	2707310	2458159	2676109	2677075	2479325	89532	2722874	2715892	320920	2688272	2683024	41878	2661947	2711696	37558	2694838	2641272	2668883	45360	2714926	1766199	2721549	0	1658	2695297	549605	0	2706587	2683943	13993	83864	19012	89556	25877	101519	91142	2971	42215	0	29249	11445	2195	22392	84959	75812	80685	9664	1615	84631	64786	84432	8464	79108	96930	94340	93606	6748	81697	0	67174	74330	1170	26876	73027	67642	1104	4041	0	83402	64744	91906	300	94723	82093	1210	88578	64894
GPB:bin_000111	18386	2674126	2360947	1174684	51600	2182805	714985	2218818	2942252	1999553	2463934	0	179	2124062	2105218	2666761	17317	2482159	1755958	2197608	890072	2031813	437009	2152235	2454558	1395	743427	1882465	2172381	3159	2714587	17495	2193679	2454411	2444337	2487110	1870893	0	582560	1556449	5160	2104571	2015321	3382576	2266587	3683	2837844	2002783	3127	2380676	2670585	2781184	121494	1718601	3188924	3411171	2699585	2937447	1420	2947807	180696	24134	2178136	2935873	2751698	2421129	0	79153	3420848	2036365	2984740	2628707	0	3353669	3272373	2919753	8563	3001793	2297769	5315	3097166	2771877	2866148	0	3375196	3374970	3560086	2251734	0	2369355	2824864	187342	2281474	3157054	229711	74354	2290560	2259793	1626156	1400332	995	2073925	86526	2950920	6202	1033595	3502162	3077668	3048640	3452	21088	3204439	0	3160397	2342808	2977624	2644636	1880088	68560	3360674	3154597	35286	3007819	3025912	6531	2389500	3446609	182706	3571110	3482780	3294326	33733	3332257	782131	3273865	0	8333	3145684	286569	0	2962610	2784078	312296	2797599	436821	3107803	588620	3641492	3298183	23003	1003079	0	340329	264874	19925	882277	2641392	3101933	3068712	111212	9579	3010621	2428206	3101570	1963	2907930	3627267	3526847	3600013	69944	3168301	5756	2433636	2288343	20724	910227	2884627	2293226	2414	47247	113	2880874	2132108	3649576	2586	3400566	3552865	13860	3371929	2002458
GPB:bin_000112	2400	98815	93369	40080	2920	86228	38181	88011	119903	68812	89832	0	0	95465	89700	112371	1771	99053	82135	78565	45210	77909	11511	87879	90093	115	47412	87654	87142	475	98739	1628	73802	89868	87296	100874	81856	0	38340	66193	0	79543	77866	140297	88533	150	98510	38426	1539	34574	38657	37373	3270	31267	39047	39459	40015	37677	0	39208	3555	998	37421	40350	36354	35564	150	836	41124	32066	38865	35630	0	41465	39189	36792	1976	35884	37037	257	41854	36420	36304	0	39074	42628	42403	37152	0	37594	35940	7169	35638	40230	12793	5541	121711	106487	65044	83453	0	80937	17088	107153	300	38513	125817	140340	111188	149	2962	129268	0	123084	93819	116734	108254	85580	5582	143232	124741	1640	110107	119078	772	114016	130733	10089	129026	126963	105942	3540	134518	41509	126634	0	482	122680	14637	0	124100	117192	11302	40956	20148	42495	19690	46389	42883	1090	27805	0	21637	12028	409	19185	38782	39814	40763	7914	820	39944	36274	41509	300	39213	46757	43295	46270	3325	42044	0	38958	38640	1133	21174	37969	37881	0	7433	0	39602	35610	44845	160	44538	40233	1369	42909	37967
GPB:bin_000113	11136	815065	726750	321061	16104	509576	305158	573146	940267	676708	534249	114	179	628581	1196343	1215793	13741	531883	600333	864069	243875	881536	234150	877147	626710	300	335918	774405	729568	8445	695617	33635	531179	620217	889840	1515516	547642	0	748024	385212	3299	607162	616221	1945090	675673	1561	974356	2731170	5701	2531859	2984726	3111972	317635	2358653	3188643	3120879	3202002	3243679	4131	3256644	397523	61081	2759654	3252283	2923755	2974762	0	21371	3259137	2538946	2812541	2996672	0	3196142	3178691	3112663	5743	3175811	2878465	3720	3206926	3262124	3028949	1521	3302986	3344255	3366008	2840194	0	2575216	2781332	255019	2351714	3331493	71829	33012	719140	912862	432995	557589	674	665670	46416	607926	7333	242215	1061233	758999	630618	3817	15353	929438	0	892895	880108	1158068	1013957	646829	132562	948158	633960	27850	846815	1306849	4916	932682	1352829	49523	913897	1144559	837413	22541	1088819	423758	613605	127	6648	744853	113209	0	833698	726309	307872	3351877	762859	3341668	650532	3413105	3317870	23783	1370881	0	815050	594674	18067	622458	3175621	3159619	3269095	329106	19206	3170647	2765068	3028900	2564	3024843	3389730	3369149	3353824	222233	3320985	2881	2460490	2852548	27687	1603106	3073958	2420974	5046	129578	0	3181769	2500198	3401381	25531	3378887	3124406	38624	3334976	2453741
GPB:bin_000114	4986	156300	146003	80431	4024	140657	89101	137991	182139	135375	155574	0	300	152173	135883	171597	7869	158965	139213	135050	95990	142186	17956	144620	138455	230	84222	138232	136889	1694	158639	1367	130082	137809	146712	166874	138441	0	79580	119209	916	136429	128330	191962	145264	1353	154117	103934	470	96238	104843	99972	6460	84891	105706	115934	101093	102371	0	109103	9939	1296	96059	108716	98061	96740	0	2513	116155	80530	103361	99781	0	110219	108115	104335	2011	99175	102442	0	111388	101727	106122	0	106164	117424	125570	96655	0	98856	106034	18187	90662	109828	36197	15316	165201	150727	137317	135651	0	145639	25525	161761	3722	88925	189328	189763	174149	0	3402	181619	0	175730	154263	171030	165717	136567	18334	186430	181194	10400	169988	175011	2679	163006	183183	19111	188194	204637	169103	5445	185266	96389	187912	0	621	182870	50434	0	183261	163474	27431	116409	41095	120660	50287	130715	113925	748	66957	0	47606	26990	1834	46211	109273	111180	113995	18455	1530	115792	101727	109386	471	114666	128162	120583	126330	9573	112456	381	104080	112107	1138	48057	105937	105052	740	9474	0	115062	96072	122396	300	122217	110408	1734	119261	94380
GPB:bin_000115	18212	1087411	852363	374832	25362	835472	458290	742947	1147923	783501	865652	0	0	974045	911936	1071650	30683	949269	821521	888124	478333	909544	109166	919338	818268	1609	379331	865778	900720	3158	886269	9536	732652	868061	874964	1058892	801846	0	479480	674768	6222	850858	814117	1329732	945687	1390	1055914	873028	2511	807514	998788	977580	42604	733938	1028863	1046731	990788	999276	1829	1068712	83137	13475	916359	1025750	915102	884322	0	17063	1090684	729187	992475	834264	187	1019803	1000387	1003685	12470	951423	953618	2132	1026911	953098	970670	469	1044169	1091649	1137394	805557	0	863129	944442	95635	829744	1085008	187657	65391	1039658	1086316	851609	810020	300	807420	56737	1140081	14685	423028	1307844	1274900	1163289	300	17447	1152773	0	1112721	873768	1123753	1036669	852978	93126	1353715	1159318	23453	1095064	1129024	4786	1051076	1224199	78620	1091089	1437809	1312646	24186	1204074	388955	1159296	0	4191	1162893	231686	0	1225323	1122939	178637	1175337	249897	1190877	477840	1286551	1112039	11791	487768	0	350663	166397	3703	296593	1116417	1038331	1110553	101189	28050	1108857	876340	1031851	2841	1022671	1280351	1153450	1193950	54781	1080518	2356	885658	951070	10295	452590	968414	934192	885	44006	300	1042204	820607	1160645	2829	1208983	1060726	6572	1083230	867493
GPB:bin_000116	0	150	286	150	0	617	0	0	319	0	0	0	0	616	0	270	0	114	0	227	0	124	0	150	0	0	0	288	150	0	0	0	0	0	212	298	0	0	0	0	0	593	300	475	383	0	832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	221	270	148	0	0	450	0	304	0	198	150	771	949	0	0	611	0	928	754	719	150	298	0	151	580	0	854	172	0	150	949	0	710	763	150	0	298	150	915	0	0	150	150	0	150	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	150	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	149
