sequence_id	M301186.lib1	M301187.lib1	M301188.lib1	M301189.lib1	M301190.lib1	M301191.lib1	M301192.lib1	M301193.lib1	M301194.lib1	M301195.lib1	M301196.lib1	M301197.lib1	M301198.lib1	M301199.lib1	M301200.lib1	M301201.lib1	M301202.lib1	M301203.lib1	M301204.lib1	M301205.lib1	M301206.lib1	M301207.lib1	M301208.lib1	M301209.lib1	M301210.lib1	M301211.lib1	M301212.lib1	M301213.lib1	M301214.lib1	M301215.lib1	M301216.lib1	M301217.lib1	M301218.lib1	M301219.lib1	M301220.lib1	M301221.lib1	M301222.lib1	M301223.lib1	M301224.lib1	M301225.lib1	M301226.lib1	M301227.lib1	M301228.lib1	M301229.lib1	M301230.lib1	M301231.lib1	M301232.lib1	M301233.lib1	M301234.lib1	M301235.lib1	M301236.lib1	M301237.lib1	M301238.lib1	M301239.lib1	M301240.lib1	M301241.lib1	M301242.lib1	M301243.lib1	M301244.lib1	M301245.lib1	M301246.lib1	M301247.lib1	M301248.lib1	M301249.lib1	M301250.lib1	M301251.lib1	M301252.lib1	M301253.lib1	M301254.lib1	M301255.lib1	M301256.lib1	M301257.lib1	M301258.lib1	M301259.lib1	M301260.lib1	M301261.lib1	M301262.lib1	M301263.lib1	M301264.lib1	M301265.lib1	M301266.lib1	M301267.lib1	M301268.lib1	M301269.lib1	M301270.lib1	M301271.lib1	M301272.lib1	M301273.lib1	M301274.lib1	M301275.lib1	M301276.lib1	M301277.lib1	M301278.lib1	M301279.lib1	M301280.lib1	M301281.lib1	M301282.lib1	M301283.lib1	M301284.lib1	M301285.lib1	M301286.lib1	M301287.lib1	M301288.lib1	M301289.lib1	M301290.lib1	M301291.lib1	M301292.lib1	M301293.lib1	M301294.lib1	M301295.lib1	M301296.lib1	M301297.lib1	M301298.lib1	M301299.lib1	M301300.lib1	M301301.lib1	M301302.lib1	M301303.lib1	M301304.lib1	M301305.lib1	M301306.lib1	M301307.lib1	M301308.lib1	M301309.lib1	M301310.lib1	M301311.lib1	M301312.lib1	M301313.lib1	M301314.lib1	M301315.lib1	M301316.lib1	M301317.lib1	M301318.lib1	M301319.lib1	M301320.lib1	M301321.lib1	M301322.lib1	M301323.lib1	M301324.lib1	M301325.lib1	M301326.lib1	M301327.lib1	M301328.lib1	M301329.lib1	M301330.lib1	M301331.lib1	M301332.lib1	M301333.lib1	M301334.lib1	M301335.lib1	M301336.lib1	M301337.lib1	M301338.lib1	M301339.lib1	M301340.lib1	M301341.lib1	M301342.lib1	M301343.lib1	M301344.lib1	M301345.lib1	M301346.lib1	M301347.lib1	M301348.lib1	M301349.lib1	M301350.lib1	M301351.lib1	M301352.lib1	M301353.lib1	M301354.lib1	M301355.lib1	M301356.lib1	M301357.lib1	M301358.lib1	M301359.lib1	M301360.lib1	M301361.lib1	M301362.lib1	M301363.lib1	M301364.lib1	M301365.lib1	M301366.lib1	M301367.lib1	M301368.lib1	M301369.lib1	M301370.lib1	M301371.lib1	M301372.lib1	M301373.lib1	M301374.lib1	M301375.lib1	M301376.lib1	M301377.lib1
GPB:bin_000148	0	2163	7694	732	0	8289	15155	32195	4858	12459	0	0	11979	9071	10067	6072	11883	14400	958	426	2093	0	4913	0	12030	21701	47229	57	4256	288	29027	0	6	18244	35	36	1879	24049	8383	3736	1131	405	0	9990	36	35	0	23773	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	22	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13786	9061	0	5700	0	10118	0	8873	0	0	12345	0	0	3155	19750	4956	10500	0	0	5762	11678	6433	389	19694	1670	0	92	0	11315	13714	19248	25316	38799	35579	36767	28617	16533	0	0	0	11907	24694	27694	7201	14792	1538	0	29131	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	7	0	0	0	0	0	12	0	0	0	30	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	142	2	0
GPB:bin_000149	0	0	0	2	0	3	0	0	2	0	0	0	0	1	0	0	4	1	0	2	0	0	0	0	3	0	3	0	2	0	2	0	0	9	0	0	1	1	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	0	6	0	0	0	0	0	0	0	5	0	2	2	1	2	4	6	0	0	0	0	3	0	1	0	8	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000150	0	72119	263901	20565	0	347350	512308	1624429	155062	295365	0	12	330780	298539	336786	170712	330016	476227	31388	7742	68885	0	135381	0	362538	1167614	1508151	1424	153175	5098	747669	0	10	572232	1819	164	43661	709568	249976	116133	28940	9130	0	275123	1506	244	0	756645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	34	16	0	0	32	14	0	34	262	0	44	0	20	0	120	2	0	0	0	2	0	0	0	0	0	70	0	0	0	0	0	610836	259670	17	178941	2	290526	0	237609	0	0	386188	0	10	124082	511092	103874	181672	77	2	190362	317232	110517	14838	557194	50362	34	10329	0	483846	500660	565199	724073	1159980	880600	888689	773492	446352	0	0	0	382736	661235	1020760	170763	404132	36446	50	944933	0	12	22	18	0	0	2	10	0	34	0	2	0	0	0	22	0	26	4	0	0	18	42	26	82	0	0	0	23	26	0	10	10	2	78	0	0	0	0	0	0	50	22	0	0	624	10	0
GPB:bin_000151	0	1194	4388	439	0	4630	9036	18429	2862	8051	0	0	7241	5151	5778	3548	6741	7396	549	184	892	0	2996	0	8436	13129	25050	36	2386	117	16362	0	0	10777	18	0	1214	15125	5074	2320	526	221	0	5103	37	3	0	16622	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8127	8059	3	3274	0	4804	0	5267	0	0	8455	0	0	1838	10612	2111	3175	0	0	2744	7495	3200	217	9664	847	0	246	0	6346	7187	10937	14296	23689	17601	21511	15973	8366	0	0	0	7240	15842	16680	3529	10194	776	0	16140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	33	0	0
GPB:bin_000152	0	2454	8022	817	0	8980	18733	37435	5751	13802	0	0	13952	10612	11905	7185	13347	15853	1033	377	2169	0	5451	0	14877	27257	52197	56	5031	335	31654	0	2	21068	43	30	2349	26834	9767	4098	1016	340	0	11114	51	13	0	28325	0	0	2	0	0	0	0	0	2	0	0	0	19	0	0	0	6	2	0	0	0	0	0	0	0	4	0	38	0	0	0	6	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	16127	12242	0	6069	0	11292	0	10886	0	0	13551	0	2	3667	21707	5228	8753	0	0	6589	13653	7345	468	20995	1863	0	94	0	13186	16147	22262	28518	43855	38334	39506	31455	18637	0	0	0	13094	29958	33841	8153	16916	1339	4	32462	2	13	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	2	0	0	0	28	0	0	6	4	0	18	0	0	0	0	0	0	0	0	0	0	51	16	0
GPB:bin_000153	4	1301	4535	241	0	5444	9787	22662	3310	7275	0	6	7657	5917	6432	3366	7196	7819	496	129	1264	0	3341	0	8071	16550	27448	21	2907	137	16336	0	5	10844	38	0	1208	13827	5408	2261	401	238	0	6597	19	20	0	16130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9590	6450	0	3070	0	5435	0	5069	0	0	7799	0	2	1852	10702	2346	3130	0	0	3238	8214	3942	597	10279	751	0	136	0	6915	8813	12325	15079	22575	19476	19027	14429	8215	0	0	0	6626	17559	18723	3418	9297	762	0	18778	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	14	0	0
GPB:bin_000154	0	1149	3699	311	0	3918	8891	17344	2576	6572	0	0	7921	4608	5401	3195	6621	9086	524	118	1112	0	2628	0	6644	13107	23313	34	2208	91	13175	0	4	13143	24	25	1133	12760	5083	1823	521	229	0	5126	40	17	0	14307	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	24	0	0	0	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7475	5672	0	2436	0	5315	0	4680	0	0	6285	0	0	1625	9632	2432	3732	0	0	2734	6762	3301	270	9428	840	0	52	0	6431	6957	10229	14508	20152	16328	20565	13972	7478	0	0	0	5774	13705	17086	3172	7685	695	0	15459	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0
GPB:bin_000155	0	691	2476	227	0	2660	5433	10106	1685	4109	0	0	3857	3158	2959	1908	3882	4244	346	137	648	0	1556	0	3971	6813	14207	18	1156	93	8591	0	0	5633	13	10	650	6430	2546	1186	268	142	0	2438	14	14	0	7414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	3925	2995	0	1623	0	2864	0	2963	0	0	3607	0	0	1084	6092	1246	2800	0	0	1567	3758	1888	60	6195	511	2	33	0	3440	4330	5921	7386	12256	9799	10998	8215	5761	0	0	0	3332	6769	8443	1897	4166	308	0	8968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
GPB:bin_000156	0	1349	4582	440	0	4465	10842	20969	3273	7729	0	0	8307	5826	6608	3853	7611	8890	626	166	1126	0	3053	0	7151	15322	29028	71	2594	147	16913	0	0	11300	34	12	1339	13369	5421	1957	679	232	0	6259	25	11	0	16769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	12	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9491	6445	4	3870	0	6415	0	5655	0	0	7224	0	0	1977	12011	3223	5350	0	0	3271	7581	3693	195	11300	1095	0	8	0	6727	8528	12106	16791	24871	20740	22027	17885	9431	0	0	0	6574	14586	18355	4329	8263	865	0	16867	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	4	0	2	0	0	0	0	0	0	0	0	0	0	120	0	0
GPB:bin_000157	17	2848	6889	845	20	8041	18991	34505	13380	11041	22	12	12056	9386	10202	7589	10796	10971	1161	459	1535	51	4814	26	9275	33961	45586	8	4281	247	30456	9	17	27719	10	186	3113	27423	10391	7044	1463	257	13	11261	59	3	8	28554	45	89	12	215	6	19	421	49	533	38	973	70	106	56	119	90	23	85	395	56	35	127	15	127	3981	84	169	123	235	50	325	225	2252	13	81	17	31	94	44	36	18	176	1028	15	56	6	13	71	12345	12863	35	7919	18	9694	25	7326	39	13	14884	11	8	5186	30230	2404	11647	0	15	2410	15077	7962	135	16019	2382	36	27	44	16057	13315	23557	29105	44314	35115	34808	39530	11319	10	18	15	12956	19451	26104	10276	19406	1127	24	34529	67	37	94	81	2	11	26	111	48	1659	19	64	477	14	1	2018	82	76	7711	43	92	4862	5500	79	28	104	1666	289	54	2790	24	56	2	15	34	189	95	67	14	1	69	184	117	76	4061	556	100	1
GPB:bin_000158	0	4699	15632	1478	0	17674	35851	67023	10649	26917	0	4	26612	19307	22620	12581	26452	30310	2070	763	4318	0	11151	0	27322	48437	100671	137	9127	622	62277	0	2	42975	84	27	4757	51894	18410	7609	2534	878	0	21350	146	90	0	57856	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	14	2	0	0	8	1	0	6	1	0	29	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	2	31194	21054	4	11768	0	21566	0	20596	0	0	25870	0	0	7111	43096	9537	20875	0	0	13132	26065	12722	833	43540	3715	2	236	0	24924	30530	42024	54341	85347	79505	88991	57115	36815	0	0	0	26065	54295	62363	13114	31629	2967	0	64198	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	21	0	0	0	0	0	10	34	0	0	46	0	0	0	0	0	0	2	0	0	0	192	16	0
GPB:bin_000159	0	9248	35325	1784	0	23061	51333	103935	22883	49780	0	0	60991	43386	28958	26786	46107	41386	2994	2175	4897	0	17940	4	33922	71138	167354	171	10198	699	95861	0	14	59000	146	22	5516	66696	25104	11806	6104	2842	0	31961	119	613	0	82253	6	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	4	0	27	0	0	6	2	0	0	37	0	24	10	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	42517	43171	28	21165	0	41214	0	31645	4	0	35010	0	0	10841	55620	16808	47298	0	0	23804	36913	12506	5750	55244	4902	0	1492	0	26735	50436	70377	78409	136526	96245	113108	90010	51718	0	0	0	42279	66006	68423	25675	47049	3734	0	90801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	6	0	0	0	6	0	44	0	0	0	0	20	0	0	0	0	39	0	0	0	2	0	0	0	0	0	0	163	0	4
GPB:bin_000160	0	1017	4138	288	0	4392	8583	18789	2209	5617	0	2	5449	4567	5189	3227	6066	6099	479	255	1300	0	2351	0	6504	11815	24539	59	2743	138	11592	0	0	8456	36	0	935	10794	4931	1969	589	178	0	5438	54	2	0	12459	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7618	5967	0	2775	0	5568	0	4677	0	0	7329	0	0	1681	8374	2459	3497	0	0	2994	8075	2885	1206	9856	958	2	40	0	7186	7280	11698	13923	21589	14009	16905	12708	5496	0	0	0	5754	16425	16291	3343	8088	424	0	16791	0	0	0	4	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	36	0	0
GPB:bin_000161	0	15500	62421	8039	0	83567	148663	296247	59900	136338	12	4	118003	84334	96613	60619	108750	109651	10235	5170	19109	0	39370	2	120247	227434	408162	1105	41714	1842	230898	0	4	142626	209	190	21832	216741	86846	37836	11442	4211	0	78016	647	991	0	382853	0	0	8	0	0	0	1	0	2	0	0	0	0	0	0	0	2	64	0	0	0	0	0	0	6	72	0	158	42	31	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	146818	81872	14	46764	0	104201	0	85314	0	4	117999	0	4	25110	193339	49830	157259	10	0	44035	105775	43265	1100	177584	15895	0	465	0	92357	138528	220427	244745	431852	263714	317250	312844	143134	5	0	0	108173	204373	226173	54798	134010	15789	0	283614	0	10	0	0	0	0	12	0	8	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	4	0	0	0	4	0	2	0	12	0	16	0	0	0	4	0	0	0	0	0	0	98	0	0
GPB:bin_000162	0	349	1247	155	0	1327	2822	6443	855	1898	0	0	1921	1918	1773	1090	2064	2297	167	47	313	0	852	0	2231	4111	8506	6	738	37	4369	0	0	2814	3	0	343	3568	1610	715	183	37	0	1668	10	0	3	4671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2248	1699	0	1000	0	1836	0	1820	0	0	2261	0	0	597	3141	681	1140	0	0	865	2077	1024	101	3002	165	0	72	0	2183	2472	3406	6115	6634	5059	5491	4076	2497	0	0	0	1889	4611	5031	898	2527	147	0	5198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0
GPB:bin_000163	0	2597	7281	940	0	10342	20210	41478	6748	11360	0	0	17598	13463	6251	9829	16326	18117	1625	350	4294	0	4354	0	19252	29342	40691	237	7825	265	37742	0	0	25685	50	26	3177	33786	13139	6360	932	327	0	13080	108	127	0	66919	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17263	20543	0	9677	0	18668	0	16066	0	0	15629	0	10	6637	21578	5506	26740	6	0	8801	24127	8091	3497	35221	3054	0	0	0	13018	22639	28273	21258	48829	15861	77120	54708	25316	0	0	0	18887	50655	42533	17635	24321	1887	0	91700	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GPB:bin_000164	0	977	3138	383	0	4231	8668	20935	3088	6167	0	0	7768	5593	4705	2620	7398	9088	630	139	1170	0	1959	0	8123	14946	20908	74	2478	169	14115	0	0	10145	48	24	1424	14796	4089	1603	219	150	0	4454	56	12	0	19040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8310	5712	0	2871	0	5757	0	5152	0	0	6960	0	0	1700	11467	2503	4095	20	0	2616	8342	3057	76	9408	835	0	11	0	3938	7670	10673	13412	20437	19959	19423	16053	8516	0	0	0	5612	11232	13708	4523	6325	1171	0	17291	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
GPB:bin_000165	0	586	1833	177	0	2604	5353	10016	1723	3270	1	0	3553	2624	3198	1805	4327	5389	402	56	702	0	1226	0	4191	8648	12534	20	1866	81	8455	0	2	5724	19	6	841	7927	2656	1345	175	93	0	2986	22	0	0	8703	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3945	3341	1	1520	0	3308	0	2854	0	0	3703	0	0	1239	6395	1221	1377	0	0	1529	3843	1846	84	5753	443	0	24	0	3740	3785	5863	8551	10767	13007	10991	8392	6028	0	0	0	3465	7514	10038	1924	4720	588	0	9119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	20	0	0
GPB:bin_000166	0	387	1224	180	0	2149	4237	7678	1476	2403	2	0	2686	2033	2575	1259	3723	3927	313	71	570	0	755	0	3043	6033	9513	14	1402	56	6975	0	0	4276	16	0	636	6262	2068	875	134	50	0	2051	9	8	0	6529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3092	2501	0	1313	0	2861	0	2306	0	0	2711	0	0	1032	5046	982	1065	0	0	970	2843	1225	36	4542	327	0	11	0	3004	2838	4173	6428	7793	11088	9036	7128	5564	0	0	0	2707	5844	7735	1611	3953	624	0	6536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000167	0	884	2789	326	0	2425	10684	7793	2251	5815	0	0	4557	3311	4487	2758	4883	5787	393	230	1141	0	2680	0	4368	8982	19757	21	1443	44	13711	0	1	4392	1	0	596	5880	3916	1305	395	173	0	3763	34	214	0	10934	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9442	4830	0	2575	0	5039	0	4862	0	0	4249	0	0	1440	7589	2326	9697	0	0	1731	3951	2552	221	6788	1230	0	12	0	3788	13865	6721	9330	20132	12774	31251	10236	5619	0	0	0	2425	13886	15455	2813	3929	435	0	13712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	2	0
GPB:bin_000168	0	991	3422	319	0	2604	7714	9561	1434	6647	0	0	6039	5277	5663	1519	4832	4109	424	177	695	0	2618	0	4554	8092	17569	5	2179	46	8734	0	0	11795	0	10	683	4581	2331	655	863	16	0	3362	13	4	0	10072	0	0	0	0	0	0	1	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8074	1371	0	2410	0	2307	0	3820	0	0	3187	0	0	1858	9584	502	2140	0	0	2160	6200	3707	0	5877	1575	0	0	0	10928	5871	6551	9209	9517	3273	14727	6529	6894	0	0	0	4277	13192	6846	2181	11094	96	0	16670	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000169	0	10949	42930	2985	0	50743	74056	136669	18090	51144	0	2	61616	49404	51959	36611	56416	66041	4655	2398	8768	0	26069	0	101293	98967	219258	111	20928	1613	129656	0	10	77324	213	27	10375	128087	45291	13168	7454	2150	0	40549	179	56	0	144712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	8	0	0	0	0	0	2	0	0	60	0	38	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120930	56433	0	30774	0	50440	0	50564	0	0	80359	0	0	19572	97882	19798	46922	0	0	31070	72903	36596	1658	106921	7838	2	273	0	34956	96251	124331	142592	189364	164927	237508	119346	79633	0	0	0	60513	102684	133856	41322	89223	6970	50	160073	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	94	0	0	0	12	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	68	2	0
GPB:bin_000170	0	18	30	0	0	10	38	96	9	59	0	0	93	32	52	12	34	81	4	2	13	0	10	0	69	53	132	0	28	2	123	0	0	74	0	0	16	179	54	2	3	4	0	97	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	21	0	17	0	1	0	44	0	0	38	0	0	0	58	10	8	0	0	7	42	33	12	21	15	0	0	0	4	59	70	125	115	118	141	71	73	0	0	0	77	71	70	42	20	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000171	0	0	0	0	0	0	0	2	3	0	0	1	5	0	2	0	0	0	7	0	0	0	0	0	3	53	0	0	1	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	6	0	8	47	0	3	0	1	3	4	6	2	0	36	11	0	0	171	0	0	0	0	11	18	0	0	2	0	0	0	0	0	11	0	0	0	3	0	0	1	0	0	0	0	2	25	4	0	0	0	6	0	0	0	0	15	1	0	0	0	12	0	0	2	0	0	0	0	4	0	0	38	8	0	0	0	0	0	0	0	0	0	3	14	0	0	38	2	0	0	0	0	0	0	0	7	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	2	0	6	2	0	74	0	3	0	9	0	75	7	0	0	0	24	0	6
GPB:bin_000172	0	2685	9299	837	0	10275	20155	43463	6404	16155	0	0	16093	11893	12777	7726	15121	17916	1309	459	2836	0	6304	0	15801	27329	60243	80	5216	347	40218	0	4	22960	38	49	3007	29608	11814	4679	1439	532	0	11801	47	28	0	30105	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	80	0	4	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16114	11638	0	8162	0	13217	0	12358	0	0	15868	0	0	4003	26376	5809	12638	0	0	7200	15643	8404	294	25282	1943	0	98	0	14371	16464	26110	33207	50712	45174	47686	34434	21320	0	0	0	13757	34435	34243	8388	20100	2291	0	35473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	126	0	0
GPB:bin_000173	0	96	403	73	0	320	888	1878	306	738	0	0	673	483	591	316	679	680	70	30	97	0	317	0	714	1185	2759	2	317	16	1732	0	0	929	2	0	88	1037	463	311	77	27	0	550	0	0	0	1575	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	509	0	310	0	587	0	559	0	0	534	0	0	116	1175	240	507	0	0	438	592	358	4	1100	104	0	0	0	516	612	975	1223	2370	1884	2011	1449	831	0	0	0	512	1902	1619	366	999	60	0	1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000174	0	1759	6842	517	0	6786	13518	29638	4220	10124	0	0	9809	8718	8627	5432	10747	12150	709	274	1670	0	4818	0	11961	21673	43204	87	3816	232	24118	0	4	16076	43	38	1646	20708	8559	3388	793	246	0	9324	31	1	0	21888	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	10	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12514	8697	0	4907	0	8530	0	8967	0	0	12328	0	0	2649	15408	3385	5940	0	0	4698	10649	5714	611	13776	1360	0	166	0	9379	12250	17096	31304	35747	26002	27379	20704	11673	0	0	0	9691	24597	24889	4942	14222	930	0	22446	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	6	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	16	0
GPB:bin_000175	0	149	66	3	0	50	96	2457	50	88	0	2	73	60	78	64	36	70	241	12	18	0	24	0	67	5893	263	2	25	4	2592	0	8	90	2	0	6	167	1999	20	2	0	0	91	0	0	0	123	0	0	0	0	0	37	9	0	26	0	42	25	0	16	0	5	15	2	18	2	0	90	9	10	0	325	0	48	0	0	0	38	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	1	86	94	0	274	16	1270	5	69	0	0	2072	0	0	35	107	1778	36	0	1	19	2251	25	5	102	13	0	0	0	99	324	145	3331	236	177	194	2372	85	0	0	0	54	136	152	2112	77	15	6	3248	0	0	0	0	0	0	4	18	2	0	0	0	9	0	0	6	4	0	0	0	2	0	2	0	0	0	0	0	3	18	0	0	0	0	122	0	0	0	4	0	25	12	0	0	0	21	0	2
