sequence_id	M301570.lib1	M301571.lib1	M301572.lib1	M301573.lib1	M301574.lib1	M301575.lib1	M301576.lib1	M301577.lib1	M301578.lib1	M301579.lib1	M301580.lib1	M301581.lib1	M301582.lib1	M301583.lib1	M301584.lib1	M301585.lib1	M301586.lib1	M301587.lib1	M301588.lib1	M301589.lib1	M301590.lib1	M301591.lib1	M301592.lib1	M301593.lib1	M301594.lib1	M301595.lib1	M301596.lib1	M301597.lib1	M301598.lib1	M301599.lib1	M301600.lib1	M301601.lib1	M301602.lib1	M301603.lib1	M301604.lib1	M301605.lib1	M301606.lib1	M301607.lib1	M301608.lib1	M301609.lib1	M301610.lib1	M301611.lib1	M301612.lib1	M301613.lib1	M301614.lib1	M301615.lib1	M301616.lib1	M301617.lib1	M301618.lib1	M301619.lib1	M301620.lib1	M301621.lib1	M301622.lib1	M301623.lib1	M301624.lib1	M301625.lib1	M301626.lib1	M301627.lib1	M301628.lib1	M301629.lib1	M301630.lib1	M301631.lib1	M301632.lib1	M301633.lib1	M301634.lib1	M301635.lib1	M301636.lib1	M301637.lib1	M301638.lib1	M301639.lib1	M301640.lib1	M301641.lib1	M301642.lib1	M301643.lib1	M301644.lib1	M301645.lib1	M301646.lib1	M301647.lib1	M301648.lib1	M301649.lib1	M301650.lib1	M301651.lib1	M301652.lib1	M301653.lib1	M301654.lib1	M301655.lib1	M301656.lib1	M301657.lib1	M301658.lib1	M301659.lib1	M301660.lib1	M301661.lib1	M301663.lib1	M301664.lib1
GPB:bin_000023	188983	147786	228713	205982	198	367	288588	212793	187154	183509	171781	587	227992	159705	216829	86	162	280753	318666	234138	550	162808	124	202829	252996	245379	810	143204	173768	191066	38	95	203897	225292	232670	561	172718	417	297640	255573	451	153	496	604	1424	50	398	141	276579	534	181943	205388	275645	970	166833	239007	13428	260864	534	250909	379	163118	212693	22437	226037	1074	331723	786	153516	275468	163679	262394	266338	197372	112	294072	240170	254355	213300	234	319	220	29	39	10	22	42	53	30	140	50	50	34	31
GPB:bin_000024	18985	17016	21520	20348	29	42	21848	21988	21512	22097	20720	47	20944	17746	21391	6	16	20784	24382	24108	111	19593	7	20293	28720	24363	71	22824	25161	16194	7	9	26375	22645	25375	43	22595	46	30005	27192	22	5	96	48	167	4	49	6	27169	84	23530	24101	24551	95	9761	23008	1588	23381	95	27858	51	19928	22271	2289	28195	115	38621	70	22203	23750	20035	27193	23757	23459	36	25082	25414	25343	20227	28	31	7	4	0	2	1	4	16	3	11	4	7	0	0
GPB:bin_000025	45951	37972	48304	50110	70	108	46117	40969	51775	66987	52193	142	53112	43748	52250	11	21	53516	74063	51931	229	77046	76	56234	48672	65423	181	24385	53318	38268	19	84	57577	58079	62473	170	47823	119	75885	68989	96	38	140	135	335	10	105	43	68042	1221	53166	53839	70157	1236	25910	59807	7467	52300	199	58281	151	46657	46751	4030	68272	253	76498	193	55083	53265	43169	65984	50803	47480	122	59829	60923	61221	46683	86	61	83	11	12	6	10	25	14	15	35	4	12	11	16
GPB:bin_000026	39778	41445	47955	49387	26	65	45591	44862	44285	63938	29657	169	47549	25102	48457	18	36	37843	59466	59463	234	59619	88	40378	44628	52854	209	14184	53829	17214	11	18	64718	57238	63772	166	55280	74	62468	55451	94	38	114	128	270	11	109	27	74552	95	40219	40321	28540	329	15536	42604	1274	28282	213	60122	83	55190	42338	3108	52609	193	131144	164	34800	59836	52227	64496	59227	41021	16	63544	40990	59073	43917	53	118	45	6	2	6	14	2	8	10	16	24	18	2	4
GPB:bin_000027	19670	17430	20925	18358	16	48	21274	25308	19851	20155	21910	63	21021	16754	19964	7	17	20357	25669	22895	106	17027	11	17022	31057	24912	55	17222	22626	13727	3	13	24444	20251	23944	48	20683	37	28437	26324	58	12	58	49	181	2	38	15	24507	63	23522	23378	23872	64	7162	22680	1858	20787	69	26011	64	18661	21147	1464	23429	96	37684	71	20128	22289	20422	26103	22230	21831	14	25504	27583	23592	19623	8	29	29	4	4	5	4	1	10	3	9	9	7	9	5
GPB:bin_000028	16876	10954	26109	29793	41	31	20011	21853	18500	37904	26525	54	22825	15158	39431	8	18	30155	28370	21899	96	10906	12	27797	43000	20998	32	20145	31756	3899	6	25	23313	19290	13844	68	18368	50	21687	30894	23	53	68	96	136	4	35	18	20015	140	27146	32795	27476	132	2142	12701	9302	22500	56	21272	60	23294	21611	1464	18219	121	32930	78	20553	31694	8741	21448	37396	19918	7	18609	19122	39429	22933	14	50	31	0	2	6	9	0	0	2	12	4	8	4	2
GPB:bin_000029	15636	13824	16559	14922	17	16	18039	16766	19259	18997	15530	43	18112	11726	18539	0	6	17072	16743	19872	53	17679	19	16098	17012	18390	44	22864	24221	14662	5	5	21303	17807	18434	34	18836	24	23123	21296	37	19	61	70	113	4	36	8	19979	35	19051	17683	19842	92	7979	18602	1089	16338	40	20209	38	15266	16842	2050	22354	99	33498	58	17834	20028	17366	20478	19577	25260	20	19858	18236	19931	16159	12	31	26	4	2	0	5	0	6	2	8	5	5	6	0
GPB:bin_000030	46987	40103	49076	45686	48	74	53504	51767	51619	55571	47519	154	54650	35943	50698	21	47	49533	53588	55490	270	47853	79	48753	60813	56284	169	64062	61886	37924	6	26	60576	51815	54834	140	52687	78	70530	65597	80	34	136	139	272	8	103	32	57435	171	54526	53757	60098	371	22941	57212	2964	49342	126	60770	142	45571	50800	5967	67292	288	92053	178	48998	56609	51087	60342	57512	58163	49	58107	57225	60958	47623	56	58	38	6	4	5	20	2	6	4	22	7	18	6	1
GPB:bin_000031	36059	31465	42157	37421	39	72	38712	40493	38049	40011	39401	107	41969	30004	40106	8	20	37919	43826	44086	151	36577	46	35731	51893	44197	155	52171	43044	31162	17	13	46775	42125	47626	98	40281	67	55537	50206	69	17	159	137	320	20	63	23	51011	211	45562	48474	47208	226	15229	41917	3428	41006	100	50500	139	38393	39698	4019	49503	189	69119	136	42135	44801	38110	51160	44745	37929	32	46512	47580	43874	36812	40	33	44	2	15	1	7	0	12	7	17	8	5	18	4
GPB:bin_000032	50503	23251	55028	47031	48	75	40259	34956	38344	54364	49750	108	42851	38491	58186	2	30	45661	34168	44497	194	30849	16	31348	45962	30545	107	155673	58505	31578	6	64	30233	46238	36474	74	34689	74	38516	59560	78	28	135	88	192	22	60	39	60623	192	29012	35937	29486	482	5622	44578	2221	40932	148	37638	124	40891	39378	2913	64520	183	98970	145	54892	37663	28109	48740	60718	31826	60	37053	39692	53894	38065	63	82	23	8	4	2	6	0	10	6	10	6	8	4	4
GPB:bin_000033	59900	53087	64946	67248	68	86	78699	77136	66849	63684	72630	140	66916	50389	62716	10	49	65942	78443	70305	267	54928	72	53704	100963	69083	212	48622	73537	46509	8	27	74554	63129	77824	168	67018	109	93146	82781	103	47	175	239	403	13	175	32	73056	295	66600	80875	85529	374	23069	66881	5337	69440	282	87696	179	65576	63432	5005	79199	370	130924	255	60320	70696	66457	88026	74827	74412	49	80468	74537	77014	63036	68	137	85	21	8	4	6	14	31	2	50	9	31	12	20
GPB:bin_000034	14316	16840	20602	20152	17	23	17837	23562	41624	27491	19698	59	16224	12104	26716	0	19	21626	31339	23674	83	19907	16	13776	19035	31067	109	37733	26922	14242	6	11	32278	19378	34968	49	21877	76	38561	28291	27	17	37	50	154	4	45	22	22638	65	22096	17821	18749	88	9893	29148	1223	18225	70	24909	35	14628	22240	1522	18761	82	44376	83	17656	22823	14659	21843	39036	21320	14	28921	44864	23379	21508	30	43	16	6	0	0	2	3	12	6	20	2	0	2	1
GPB:bin_000035	815366	692105	759599	735561	855	1141	1064192	935353	961815	912348	733738	2272	921365	498679	928654	224	606	876485	735915	976503	4783	823254	1342	838537	988402	859683	2798	708610	1245207	602701	158	416	1038162	809341	919600	2054	913973	1384	1240685	1197234	1436	572	2286	2495	5670	258	1719	611	894117	3602	844268	911907	963281	4561	492613	1031066	36341	723357	2977	967076	1716	682154	920161	120404	1150003	5466	1656297	2798	674108	943243	896229	946634	1044371	1126155	1320	929786	1023496	1179914	808930	834	1492	937	108	153	66	150	114	221	139	448	160	208	145	147
GPB:bin_000036	33128	28591	33486	39052	44	48	36393	37236	32510	37692	34059	69	37029	28268	35324	8	26	31525	40601	38695	144	27673	36	35184	51222	38237	140	30671	41085	28346	5	35	41243	42757	41326	83	38307	54	56088	46808	68	46	85	88	218	7	61	21	45181	131	40268	44794	43741	191	12269	39081	3576	36928	117	45852	94	36380	36174	3350	44199	196	67245	136	40222	42967	35618	51363	38667	41441	80	45355	41917	39170	34392	39	94	31	10	16	4	4	0	17	6	15	2	10	6	9
GPB:bin_000037	64811	54953	72809	64899	77	129	69420	68612	69449	73045	72705	193	69935	57395	71380	10	58	64645	76809	72575	320	62415	102	62371	98314	75824	268	86751	80072	47851	16	23	84143	71222	79797	195	71135	126	93341	82902	147	63	175	163	466	22	136	50	86816	405	70569	71091	100384	332	19882	73139	5344	72343	203	88467	153	66083	67270	6383	89541	387	128768	207	70431	74741	64155	86202	70036	75580	47	74726	84033	79973	64987	67	155	83	6	12	1	19	8	16	11	45	19	15	21	11
GPB:bin_000038	34410	18495	19743	21552	58	76	22882	22691	23990	38434	21577	159	23625	20538	21368	50	20	22347	34107	27516	64	27787	170	30052	24011	26872	142	24104	23134	23399	41	57	30132	22449	30368	114	21192	153	42348	33872	106	130	98	72	144	34	40	24	37236	618	24097	22321	32307	5306	8511	28388	4227	21307	110	28924	134	22259	23654	1906	40267	224	40407	134	26910	37561	20783	28039	26673	20108	98	28446	25749	27881	21604	170	79	32	4	14	4	9	22	47	6	24	8	1	7	4
GPB:bin_000039	3325	2786	3503	3698	4	4	3782	3745	3671	3583	3576	16	3494	2965	3334	3	4	3714	4125	3973	13	3766	0	3835	4702	4043	14	2022	4690	2647	2	12	4678	4110	4465	3	4033	9	5312	4824	2	8	7	15	21	1	15	2	4323	13	4372	4045	3824	9	1737	3858	289	3939	6	4631	4	3472	3890	316	5306	8	5862	13	3831	3907	3359	4842	4105	3646	5	4277	3326	4195	3371	9	2	5	0	0	0	0	0	8	0	4	0	0	0	0
GPB:bin_000040	638	642	531	802	1	0	829	716	612	692	1021	0	654	643	748	0	2	705	695	929	5	564	0	636	1055	975	0	330	892	651	1	0	821	688	964	0	709	0	862	781	0	0	1	4	2	0	4	0	934	2	999	601	636	8	252	726	11	841	2	1094	0	886	790	62	1067	0	1081	2	967	732	872	911	662	738	0	907	614	725	792	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0
GPB:bin_000041	23368	11145	21611	5370	20	50	8053	16291	25224	10241	13266	12	22598	19212	5171	6	14	10711	25767	5832	41	10014	3	19754	20894	8697	40	3941	8698	8102	4	32	21398	14550	14146	43	23149	12	20642	16556	23	30	58	60	84	6	32	8	17403	18	23437	16084	12051	100	4731	18674	213	2922	92	37223	56	11918	15263	702	38472	27	33040	109	21273	15194	25961	25373	4216	2937	2	27725	9481	25877	13102	29	42	14	4	2	2	5	13	20	6	12	3	14	0	9
GPB:bin_000042	43	29	28	38	0	0	55	19	62	27	54	20	37	14	8	12	0	12	29	17	0	4	31	20	16	21	0	0	12	14	2	13	4	21	21	22	24	7	13	29	0	0	0	0	0	0	0	0	11	1	13	47	24	25	8	16	18	36	0	33	0	30	9	0	32	10	22	0	35	34	8	21	27	40	0	26	16	35	15	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000043	243515	169872	216977	223363	252	295	280469	274466	224498	194028	248457	544	249578	168809	211871	44	236	201670	260353	264313	1091	156484	149	186395	388014	291404	844	125511	282444	154467	53	105	225018	198428	272720	649	221431	344	308110	278765	403	123	607	649	1462	62	414	158	250097	769	261622	216266	296961	1326	96100	240041	24497	203432	807	308200	504	229837	216529	14547	282018	1196	412414	868	218213	233478	283268	311183	242585	233403	331	287887	278400	301424	216899	267	400	209	24	31	13	62	38	84	36	104	45	69	50	24
GPB:bin_000044	4920	3969	5482	5247	6	8	4602	5712	5451	5530	4865	28	5432	4171	5240	4	4	5363	5630	5802	27	4938	6	4534	6584	5310	14	4166	6173	4020	0	4	6443	6150	6251	12	5651	11	7878	6969	11	1	8	13	26	0	7	4	6478	126	6078	6170	5897	35	1946	5877	485	5204	13	6827	15	5081	5526	360	6605	27	9094	28	5628	5817	5061	6322	6271	5096	2	5744	6220	5757	4872	4	10	10	2	0	6	0	0	3	2	10	0	0	2	0
GPB:bin_000045	141848	147716	153730	164096	142	272	196038	205680	165889	171611	228958	397	155635	114889	159296	21	148	163742	223009	168471	755	161559	89	157300	263644	174523	572	111580	209266	117344	47	77	211135	189236	207588	435	182547	330	258203	231456	341	120	440	497	1035	52	296	131	222050	944	178728	212571	211358	975	43767	202325	9403	189548	645	242386	453	171911	177199	13794	209904	749	353024	701	171706	219838	170922	261485	225619	164692	130	224222	194197	215869	145712	170	335	164	16	17	16	36	8	47	44	99	37	37	31	33
GPB:bin_000046	42646	32138	43004	44045	42	65	38941	50270	40614	39042	43589	101	45327	34709	41434	7	30	38738	46282	47025	201	42005	213	38589	53547	41389	173	81815	45606	32323	4	39	50749	45288	46311	66	41761	87	57994	51744	98	24	128	119	243	12	74	28	48431	152	47084	46752	49438	243	15249	45904	4549	46179	156	50229	143	41857	41076	4076	53999	214	77017	162	44430	48363	40313	51849	49759	37686	35	45788	53283	43260	41292	47	66	36	10	6	14	9	10	35	2	39	12	19	4	1
GPB:bin_000047	23359	21647	25314	22797	27	34	23609	24612	26232	27364	25006	74	27305	19268	25619	4	15	25238	27460	28377	126	22469	30	24315	28302	27425	77	56771	32705	23128	7	3	31014	27233	29041	71	26850	53	35799	32086	52	22	76	72	189	2	45	17	32781	163	30952	27702	31898	156	9624	27324	2096	24878	94	30371	67	23383	24193	2287	32657	165	48077	71	30576	30238	26425	31385	27596	35775	37	29582	29815	30549	23809	21	53	31	0	0	12	0	7	7	0	15	7	2	0	4
GPB:bin_000048	44810	42068	63355	42691	247	197	36236	44277	37820	39639	41136	188	55830	57039	59575	85	1213	38377	66261	58353	517	72707	340	48106	57643	55378	446	54425	79099	42693	225	479	62192	67306	57929	524	57049	279	67335	63085	925	627	1105	532	634	782	101	26	48256	1001	42883	70652	52673	841	8734	57018	4780	68922	734	80966	607	62619	54013	5317	48179	1143	166337	510	76620	60980	39732	84943	35324	42810	255	46398	63183	53155	39717	896	367	446	275	245	240	180	144	737	76	296	64	103	111	83
GPB:bin_000049	365	280	239	314	14	18	194	250	207	256	227	15	350	265	367	10	7	250	390	364	12	269	14	350	350	297	8	349	287	299	10	40	368	358	336	29	273	38	290	290	81	31	113	12	22	38	3	0	406	37	234	344	194	81	103	267	90	299	33	280	43	246	367	30	413	118	439	11	378	230	187	547	222	257	9	288	239	310	204	63	8	15	4	7	11	3	0	6	0	10	5	10	2	26
GPB:bin_000050	154	68	76	63	0	0	96	45	88	112	49	0	46	82	120	0	0	108	54	106	0	45	0	74	57	69	0	34	60	81	0	0	59	42	62	0	91	1	58	77	0	0	0	0	0	0	0	0	86	0	42	102	59	0	9	117	5	40	0	117	0	89	77	0	119	0	158	0	108	80	71	104	80	106	0	95	70	79	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000051	413025	349132	388148	371162	478	678	543622	476973	485384	475790	367695	1161	469936	250459	470918	88	324	444666	369102	496893	2370	414498	875	423099	502287	437413	1317	315854	633798	301194	77	218	525960	405928	464210	1038	461803	736	629073	609415	732	285	1099	1333	2886	142	821	360	450930	2099	419664	455484	487270	2288	254819	523232	17833	361291	1360	488322	969	342677	468226	61055	579156	2712	835791	1371	334145	476326	449795	483816	528826	564246	565	467144	517666	593956	411000	377	754	445	65	46	31	96	52	153	93	205	87	142	59	61
GPB:bin_000052	155476	118229	184075	117944	191	273	135310	156697	186146	162069	139967	366	168703	136209	130962	31	132	151375	182643	151653	524	113599	109	142660	207945	159001	424	135001	151312	106164	37	64	203998	148315	149761	378	137462	206	216099	183646	262	123	392	415	1074	30	321	94	153686	460	150959	159841	155232	880	77826	164932	7270	148105	485	173557	414	145418	140520	12880	165212	671	328502	615	163461	152371	140655	196622	159915	144502	93	170412	200155	162639	146800	168	328	168	23	20	14	30	9	34	53	79	34	56	44	27
GPB:bin_000053	10223	8598	11190	10492	9	27	10886	10759	11163	11481	10253	31	11688	8163	11156	27	19	10697	11890	12065	32	9882	45	10110	14308	11958	28	15428	11960	8612	1	10	12072	11440	11915	30	11159	13	15546	13464	18	10	29	44	43	0	21	3	13084	48	12093	12261	13338	75	4371	11574	796	11316	29	13475	57	10361	10794	1065	14001	56	19554	25	11605	12377	11235	13827	12095	11297	13	12234	13260	12015	10130	36	14	18	2	2	0	1	0	2	0	7	0	4	1	0
GPB:bin_000054	90616	75006	113310	60992	162	128	81860	88853	63057	72506	105484	352	112152	52944	100672	12	113	66518	116568	94369	315	93383	116	81190	144211	113654	350	69266	87252	39547	10	36	81132	111241	127414	226	106313	194	138125	119437	189	50	244	210	551	24	169	38	99179	575	85375	85348	100947	599	19288	82171	2245	23404	235	84662	221	70119	83313	11555	143573	286	160556	225	95613	73356	76176	112365	110453	59628	36	85052	52015	108839	80397	54	150	91	12	10	4	16	4	22	34	54	6	20	2	22
GPB:bin_000055	32862	30177	39634	36152	34	62	34189	36407	36223	37252	38190	103	39412	29393	36748	7	27	35803	41645	39055	137	34548	27	34987	46781	40052	124	52013	41271	30186	6	13	44559	40951	41922	74	38597	55	53364	46341	86	19	114	104	285	22	78	23	46504	146	44548	41866	45538	187	14435	39411	3283	39690	107	47715	95	36315	36442	3512	48200	241	62322	123	41787	42164	38511	49685	39750	39621	75	44292	44204	42734	33974	30	65	33	5	2	9	5	6	2	14	25	8	9	6	10
GPB:bin_000056	7237	6215	7520	7009	37	18	6907	7844	7640	17701	7915	26	15695	9032	22907	1	14	7847	11690	20419	57	6965	7	7568	14836	9129	19	6538	8307	6260	4	2	8465	7854	8639	15	7559	21	24345	10217	39	4	32	22	34	2	19	12	9914	68	11854	7761	8612	66	3609	9749	939	8614	28	31923	22	6315	6610	647	8871	159	12305	23	7339	9050	42741	8432	7735	31207	8	8966	7515	8247	11449	42	10	13	2	3	1	9	2	6	4	0	0	6	3	4
GPB:bin_000057	101966	97909	101713	146797	153	218	113770	111107	103195	129488	91376	274	128085	87095	111766	19	93	92030	116746	130763	561	75371	86	114012	163756	129091	371	95082	136307	87427	26	48	132293	159803	126290	380	133503	181	207068	169363	260	71	310	387	833	40	240	70	166319	469	141369	169863	158772	664	47298	133595	14971	115692	443	151316	364	124698	132273	10350	145012	765	233999	528	152323	164908	132886	186540	122748	153477	198	161674	134577	129133	112127	123	178	111	12	21	15	22	10	14	21	35	11	21	18	23
GPB:bin_000058	198335	127287	210181	168264	186	361	166278	171529	233824	214420	176437	477	184994	166425	211308	29	158	240314	195514	238158	908	222383	327	184639	276072	197346	717	162993	237240	145269	50	91	244391	201660	238303	518	202125	355	257688	220813	424	131	395	521	1367	41	419	176	281895	3026	150741	215392	206076	1047	61882	241392	11204	204794	642	240794	602	186491	193716	15447	224254	800	373337	515	231227	183656	156323	199106	250656	155430	100	198667	266459	202439	182997	196	382	221	16	29	13	43	18	81	32	112	32	61	34	22
GPB:bin_000059	26313	19282	25266	18515	29	34	27004	22881	26143	28643	27335	73	28851	18416	22817	5	12	21335	21888	30170	57	41237	13	25298	34538	28667	82	16924	14517	23443	4	25	35221	28239	25012	99	29448	47	35752	28376	57	23	75	62	168	2	62	9	37516	37	24834	29698	33288	164	21926	25000	4087	19445	55	30807	88	20736	24131	4500	27711	101	31405	80	27011	29551	16771	23859	28056	23461	46	20226	30262	21170	23826	20	32	20	12	12	2	15	4	11	2	8	14	21	4	0
GPB:bin_000060	151910	122268	157914	150887	138	256	159437	181969	150813	158816	181524	361	156142	131301	160847	40	154	145463	175810	173327	599	134324	85	139626	235644	176843	576	118209	166483	115815	27	79	184257	166620	184962	416	167971	316	225408	194954	266	108	408	454	1022	43	267	104	192787	762	166102	182386	201493	947	52051	155496	11635	166864	492	198906	352	159531	162113	11436	212754	771	274999	519	161431	162126	146194	199521	167970	146777	170	185562	178254	172403	149207	161	257	146	16	16	27	38	14	34	28	108	35	49	17	14
GPB:bin_000061	103158	72044	122670	126907	136	136	102053	134014	94228	111663	114560	292	128836	68008	75638	22	119	127257	162609	125933	362	79025	140	81490	183235	101892	389	191004	100538	55235	20	62	145598	122285	133064	312	131988	211	177797	149346	196	83	283	372	640	17	182	68	97810	353	116521	139291	138309	531	31989	92236	4346	100877	438	133212	261	83563	132296	7047	111632	528	246976	440	88675	112098	91993	171423	134588	107053	87	126501	121153	134360	111704	87	151	97	10	10	8	31	9	23	21	85	33	18	23	8
GPB:bin_000062	53322	44524	65269	57872	56	90	66269	58145	55705	65269	57407	114	59636	45257	65336	11	42	54077	62429	62047	308	47922	99	52034	92663	68518	260	55621	66455	47835	8	39	71655	56546	78719	151	58249	84	80532	69906	116	46	188	201	352	21	99	50	72948	332	67502	68594	63294	378	20004	66306	4927	59892	174	75104	182	58992	58487	5302	77546	359	105397	178	68038	56924	46419	82360	54420	60295	37	64574	68572	54993	55966	54	88	93	0	10	7	10	4	10	5	11	17	17	7	7
GPB:bin_000063	98404	67968	138476	113735	125	207	159392	137308	108606	105082	105255	228	110758	92508	115247	11	132	133231	102447	90672	578	67101	71	123347	239424	213453	245	74143	142863	75645	14	49	115936	106589	94005	187	151629	181	151242	126603	198	48	249	306	669	27	194	49	127794	219	91527	125061	155454	436	56636	82847	15275	86916	317	181649	193	55183	91605	7043	84376	836	170892	259	78098	151895	97439	91505	57813	174501	68	114109	115794	144083	99839	103	137	122	33	16	12	27	6	28	20	54	12	22	12	6
GPB:bin_000064	22962	19764	25916	23141	21	34	24191	24682	25205	27649	24226	78	27045	17807	24482	2	24	23618	26414	27125	103	23252	45	23331	29146	27528	98	51766	29397	20240	8	42	29855	27657	27903	89	25894	62	35388	33060	52	22	70	83	136	7	51	15	29985	146	29170	27905	30197	150	10500	27665	2147	25090	77	29951	68	23598	25664	2905	32229	145	45847	83	26938	29971	25420	31550	27649	27909	16	29441	29063	29607	23690	24	28	24	6	2	2	1	4	2	8	12	6	4	0	4
GPB:bin_000065	141859	142929	184288	137783	171	277	173312	143836	97950	132115	144534	377	163319	137579	185754	52	124	106657	187910	174629	688	111976	69	101201	223040	210390	394	86666	197677	110288	29	60	212088	150916	125458	505	101627	265	161768	172845	266	119	532	416	1201	52	296	86	168936	561	293330	138764	215558	919	49829	159124	6393	245823	447	142251	463	179030	159579	10664	196531	590	265766	600	211219	196218	167603	146910	202846	101463	143	213773	229341	172471	131310	121	120	132	17	16	10	25	10	38	25	73	24	47	26	32
GPB:bin_000066	25811	22631	29175	26022	20	38	26205	28011	28556	28737	27369	54	30661	22765	28818	12	23	26463	29105	32725	116	24524	31	27993	33062	30048	87	35721	36751	22053	0	21	34935	28843	32229	81	30162	31	40432	36636	85	32	136	75	209	12	97	37	35064	129	33737	31365	32156	156	12038	30270	1797	28253	92	35023	74	25871	28374	3191	37700	184	51927	92	30561	31954	29343	35838	31320	35329	28	32840	33221	31737	26299	18	54	22	6	6	3	10	6	25	3	7	9	5	8	3
GPB:bin_000067	973124	900165	812937	1113416	1019	1845	1067127	997780	900647	914584	1289633	2359	966606	826786	1005355	207	742	890231	1074083	1052007	4049	732822	1052	913306	1383595	1359609	3311	421197	1063189	721118	172	417	1188809	1007395	1108512	2641	1033122	1569	1247808	1080147	1769	616	2771	2660	5328	333	1768	702	1244022	4567	1336103	943032	1038871	5173	412402	1100733	59986	1056998	2503	1478042	2342	1016515	969951	72602	1485123	6006	1427363	3609	977127	798699	1176933	1210255	855551	983835	1053	1283699	877026	1085235	1005860	985	1301	878	123	143	57	183	83	251	180	469	239	234	188	128
GPB:bin_000068	20067	18222	24155	21035	28	64	21833	21897	21960	22720	23877	65	24068	18655	23309	13	29	21762	24889	24815	97	21986	24	20562	28854	24529	94	35229	25291	18481	2	15	26536	24323	26435	50	23496	58	31323	27769	42	13	131	60	139	8	32	24	28659	87	25376	25796	28456	160	8298	23585	1771	22221	78	29923	41	22118	22330	2194	29158	143	39653	57	24276	25560	22503	29513	24796	24634	26	26300	27553	24149	21361	57	56	22	2	6	0	0	2	8	7	14	7	0	6	4
GPB:bin_000069	39651	34862	43864	45852	60	81	56742	53313	46312	41650	49730	90	44720	33822	40858	8	51	44610	52787	43757	169	35355	38	34070	70411	43729	112	26616	48919	31327	7	25	48366	41247	49512	107	44923	62	62416	54694	75	24	107	131	321	17	89	34	45751	173	42255	55604	57077	234	17031	43017	3125	44536	176	59392	136	44534	40960	2786	53375	198	92959	120	38019	45848	45957	58894	50495	50834	34	54262	46921	50682	42288	43	47	43	0	4	1	4	5	5	5	22	6	4	10	6
GPB:bin_000070	59	34	71	38	0	0	75	36	52	74	18	2	24	50	96	0	0	25	17	86	0	25	0	52	9	35	0	17	27	36	0	5	70	42	64	11	55	7	87	52	0	0	0	0	0	0	0	0	57	0	44	76	36	0	80	30	0	19	0	102	0	24	60	0	53	0	112	0	46	112	30	83	97	97	0	68	70	118	28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000071	530488	485348	535780	577688	831	919	582456	590369	583164	551211	680351	1434	571251	447419	578475	115	451	623216	662537	679448	2367	685875	761	600147	795201	629019	1902	341052	622261	492094	71	271	637248	638425	689794	1542	589007	965	855451	696732	1011	343	1506	1637	3810	192	1088	401	713991	1808	622523	642157	675647	3164	277817	663794	32913	593872	1816	756745	1329	578833	621572	121284	700329	2926	1086729	2105	545059	577613	472515	751094	634408	575349	456	722241	735770	683033	542415	546	1105	487	57	74	65	128	98	139	123	300	129	159	122	85
GPB:bin_000072	198087	152140	204170	213366	225	276	288705	213527	232904	192614	159155	400	214642	136471	210974	31	172	247427	188107	210764	916	170105	127	211666	332967	237062	612	144240	237513	219222	28	109	227591	186329	221792	462	271389	448	289560	264275	324	131	442	587	1597	50	440	131	247539	709	144224	225019	337697	1166	66402	208722	7055	235561	617	228424	435	195601	196748	12329	272663	1481	361080	625	173548	212364	269037	190114	339753	263151	165	179505	235269	188618	221901	182	380	190	24	34	15	45	30	46	18	107	29	40	30	18
GPB:bin_000073	23860	18548	24555	23296	17	39	23639	24644	26068	25088	24693	79	25409	20187	24317	18	34	22583	27928	27079	99	22109	26	23897	33462	26643	105	27933	27210	18356	12	18	30400	24325	27286	45	24849	29	32495	28858	56	18	51	46	128	15	46	14	28967	100	24752	26086	27785	166	9809	26931	1549	24888	68	30442	69	23318	23422	2380	31220	110	42530	68	25448	25562	21965	29515	26271	23440	24	26872	30516	26677	22355	14	21	26	0	3	3	7	7	6	3	4	2	3	0	1
GPB:bin_000074	64499	57182	70959	73688	85	98	88761	83244	74356	68234	78631	142	74397	55978	68148	14	64	71128	82105	73436	281	58182	67	58424	108699	74151	205	49490	80881	51846	15	35	79463	69963	83066	198	73771	178	103305	89594	112	44	183	216	452	25	130	25	78737	364	75448	92173	92476	376	26974	73476	5504	72552	258	96135	165	74700	68723	5438	86954	447	145008	286	66905	77800	78764	96314	84791	81086	57	88595	76680	83560	69240	61	121	75	12	20	4	14	16	20	11	24	8	19	12	8
GPB:bin_000075	22169	14703	29935	24038	85	113	29612	20029	25062	19998	24585	100	22760	28387	19513	116	29	24158	41204	26307	69	13342	38	30283	32453	38922	114	10470	21400	18248	12	8	22067	33764	30406	79	26547	67	38881	38110	44	11	46	99	118	6	48	14	33257	79	29584	24941	27360	212	13561	32229	2187	43709	89	38802	117	29603	25556	2918	27938	78	51332	115	22286	27847	23001	37303	28436	13278	12	41736	27189	23777	24009	63	30	37	2	6	0	0	2	19	7	10	9	4	2	16
