Sample	raw_total_sequences	filtered_sequences	sequences	is_sorted	1st_fragments	last_fragments	reads_mapped	reads_mapped_and_paired	reads_unmapped	reads_properly_paired	reads_paired	reads_duplicated	reads_MQ0	reads_QC_failed	non-primary_alignments	supplementary_alignments	total_length	total_first_fragment_length	total_last_fragment_length	bases_mapped	bases_mapped_(cigar)	bases_trimmed	bases_duplicated	mismatches	error_rate	average_length	average_first_fragment_length	average_last_fragment_length	maximum_length	maximum_first_fragment_length	maximum_last_fragment_length	average_quality	insert_size_average	insert_size_standard_deviation	inward_oriented_pairs	outward_oriented_pairs	pairs_with_other_orientation	pairs_on_different_chromosomes	percentage_of_properly_paired_reads_(%)	reads_mapped_percent	reads_mapped_and_paired_percent	reads_unmapped_percent	reads_properly_paired_percent	reads_paired_percent	reads_duplicated_percent	reads_MQ0_percent	reads_QC_failed_percent
REF0009-mgg-pbdrep | M301140.lib1	7597326.0	0.0	7597326.0	1.0	3798663.0	3798663.0	6934250.0	6875684.0	663076.0	6523808.0	7597326.0	0.0	113725.0	0.0	0.0	0.0	1129541146.0	564777158.0	564763988.0	1031272226.0	1031272226.0	0.0	0.0	6752375.0	0.006547616	149.0	149.0	149.0	150.0	150.0	150.0	39.1	254.0	88.4	3252328.0	124201.0	1832.0	59481.0	85.9	91.27224499777948	90.50136850781446	8.727755002220517	85.86979155560786	100.0	0.0	1.4969082542989467	0.0
REF0009-mgg-pbdrep | M301141.lib1	24384024.0	0.0	24384024.0	1.0	12192012.0	12192012.0	22694095.0	22509036.0	1689929.0	21012764.0	24384024.0	0.0	370468.0	0.0	0.0	0.0	3613714975.0	1806866918.0	1806848057.0	3363421398.0	3363421398.0	0.0	0.0	21649413.0	0.006436723	148.0	148.0	148.0	150.0	150.0	150.0	39.1	244.4	91.8	10430717.0	563165.0	7608.0	253028.0	86.2	93.06952371766039	92.31058827698004	6.930476282339618	86.17430822738692	100.0	0.0	1.5193062474019874	0.0
REF0009-mgg-pbdrep | M301142.lib1	9241338.0	0.0	9241338.0	1.0	4620669.0	4620669.0	8077042.0	7994958.0	1164296.0	7467306.0	9241338.0	0.0	147126.0	0.0	0.0	0.0	1368763483.0	684380629.0	684382854.0	1197455666.0	1197455666.0	0.0	0.0	8451220.0	0.007057648	148.0	148.0	148.0	150.0	150.0	150.0	39.0	246.2	91.5	3704335.0	195639.0	4273.0	93232.0	80.8	87.4012183084311	86.512991949867	12.598781691568906	80.80329926250938	100.0	0.0	1.5920421912930791	0.0
REF0009-mgg-pbdrep | M301143.lib1	24524898.0	0.0	24524898.0	1.0	12262449.0	12262449.0	22871052.0	22667318.0	1653846.0	20728068.0	24524898.0	0.0	364402.0	0.0	0.0	0.0	3656604558.0	1828312738.0	1828291820.0	3410189224.0	3410189224.0	0.0	0.0	22203551.0	0.006510944	149.0	149.0	149.0	150.0	150.0	150.0	39.0	270.1	94.3	10702460.0	290244.0	10575.0	330380.0	84.5	93.25646125011406	92.42573812131654	6.743538749885933	84.5184677220676	100.0	0.0	1.4858451195189475	0.0
REF0009-mgg-pbdrep | M301144.lib1	21336348.0	0.0	21336348.0	1.0	10668174.0	10668174.0	19828355.0	19694012.0	1507993.0	18822932.0	21336348.0	0.0	304154.0	0.0	0.0	0.0	3154025490.0	1577017084.0	1577008406.0	2931145776.0	2931145776.0	0.0	0.0	17390740.0	0.005933086	148.0	148.0	148.0	150.0	150.0	150.0	39.2	238.1	87.4	9116517.0	576165.0	4301.0	150023.0	88.2	92.93228156946071	92.30263773350529	7.067718430539284	88.22002715741232	100.0	0.0	1.425520431144074	0.0
REF0009-mgg-pbdrep | M301145.lib1	316190.0	0.0	316190.0	1.0	158095.0	158095.0	113570.0	112046.0	202620.0	104260.0	316190.0	0.0	2569.0	0.0	0.0	0.0	45507942.0	22753348.0	22754594.0	16709678.0	16709678.0	0.0	0.0	120304.0	0.00719966	144.0	144.0	144.0	150.0	150.0	150.0	38.9	238.7	94.0	50591.0	3860.0	179.0	1393.0	33.0	35.918276985356904	35.43628830766312	64.0817230146431	32.97384484012777	100.0	0.0	0.8124861633827761	0.0
REF0009-mgg-pbdrep | M301146.lib1	15474026.0	0.0	15474026.0	1.0	7737013.0	7737013.0	10240734.0	10149422.0	5233292.0	9698342.0	15474026.0	0.0	184640.0	0.0	0.0	0.0	2273919439.0	1136951991.0	1136967448.0	1506692410.0	1506692410.0	0.0	0.0	10520215.0	0.006982325	147.0	147.0	147.0	150.0	150.0	150.0	39.1	237.9	90.3	4644064.0	351131.0	3654.0	75862.0	62.7	66.18015246969341	65.59005393942081	33.81984753030659	62.674975471800295	100.0	0.0	1.1932253441993699	0.0
REF0009-mgg-pbdrep | M301147.lib1	8304.0	0.0	8304.0	1.0	4152.0	4152.0	257.0	242.0	8047.0	226.0	8304.0	0.0	7.0	0.0	0.0	0.0	1100698.0	548927.0	551771.0	37674.0	37674.0	0.0	0.0	262.0	0.006954398	133.0	132.0	133.0	150.0	150.0	150.0	38.8	251.1	91.5	108.0	8.0	1.0	4.0	2.7	3.094894026974952	2.914258188824663	96.90510597302506	2.7215799614643545	100.0	0.0	0.08429672447013488	0.0
REF0009-mgg-pbdrep | M301148.lib1	5717254.0	0.0	5717254.0	1.0	2858627.0	2858627.0	4495698.0	4458734.0	1221556.0	4227734.0	5717254.0	0.0	71860.0	0.0	0.0	0.0	846599265.0	423303961.0	423295304.0	666102422.0	666102422.0	0.0	0.0	4263822.0	0.006401151	148.0	148.0	148.0	150.0	150.0	150.0	39.1	249.2	90.3	2082629.0	106022.0	1160.0	39556.0	73.9	78.63386863693654	77.98733447910483	21.366131363063456	73.94693326551523	100.0	0.0	1.2568971047989121	0.0
REF0009-mgg-pbdrep | M301149.lib1	1717830.0	0.0	1717830.0	1.0	858915.0	858915.0	1490091.0	1475648.0	227739.0	1360472.0	1717830.0	0.0	27960.0	0.0	0.0	0.0	253194828.0	126597155.0	126597673.0	219957390.0	219957390.0	0.0	0.0	1606670.0	0.00730446	147.0	147.0	147.0	150.0	150.0	150.0	39.0	248.1	97.4	675778.0	41737.0	786.0	19523.0	79.2	86.74263460295838	85.90186456168539	13.257365397041617	79.19712660740585	100.0	0.0	1.6276348649167844	0.0
REF0009-mgg-pbdrep | M301150.lib1	182154.0	0.0	182154.0	1.0	91077.0	91077.0	30863.0	30444.0	151291.0	29212.0	182154.0	0.0	660.0	0.0	0.0	0.0	26463094.0	13231072.0	13232022.0	4531168.0	4531168.0	0.0	0.0	31163.0	0.006877476	145.0	145.0	145.0	150.0	150.0	150.0	39.0	228.1	84.7	13765.0	1220.0	11.0	226.0	16.0	16.94335562216586	16.713330478606014	83.05664437783415	16.036979698496875	100.0	0.0	0.362330775058467	0.0
REF0009-mgg-pbdrep | M301151.lib1	4529122.0	0.0	4529122.0	1.0	2264561.0	2264561.0	3798129.0	3762548.0	730993.0	3469566.0	4529122.0	0.0	64846.0	0.0	0.0	0.0	668386069.0	334195826.0	334190243.0	561194855.0	561194855.0	0.0	0.0	3604699.0	0.006423257	148.0	148.0	148.0	150.0	150.0	150.0	39.0	246.7	96.5	1726301.0	103763.0	1967.0	49243.0	76.6	83.86016097601257	83.0745561722559	16.13983902398743	76.60570856779746	100.0	0.0	1.4317565302943926	0.0
REF0009-mgg-pbdrep | M301152.lib1	19630516.0	0.0	19630516.0	1.0	9815258.0	9815258.0	18165650.0	18006436.0	1464866.0	16364858.0	19630516.0	0.0	297461.0	0.0	0.0	0.0	2910412725.0	1455220563.0	1455192162.0	2693339100.0	2693339100.0	0.0	0.0	17858180.0	0.006630498	148.0	148.0	148.0	150.0	150.0	150.0	39.0	255.2	98.6	8323896.0	397847.0	6614.0	274861.0	83.4	92.53781204732469	91.72675848153966	7.462187952675315	83.36438023330615	100.0	0.0	1.5152989355959874	0.0
REF0009-mgg-pbdrep | M301153.lib1	18645984.0	0.0	18645984.0	1.0	9322992.0	9322992.0	13922450.0	13812918.0	4723534.0	12933684.0	18645984.0	0.0	229677.0	0.0	0.0	0.0	2747981856.0	1373974331.0	1374007525.0	2054529552.0	2054529552.0	0.0	0.0	13235388.0	0.006442053	147.0	147.0	147.0	150.0	150.0	150.0	39.0	239.8	93.4	6321392.0	430866.0	6216.0	147985.0	69.4	74.66728492312339	74.0798554798717	25.332715076876607	69.36444866626508	100.0	0.0	1.2317773092586586	0.0
REF0009-mgg-pbdrep | M301154.lib1	20033864.0	0.0	20033864.0	1.0	10016932.0	10016932.0	18498169.0	18326748.0	1535695.0	16021772.0	20033864.0	0.0	295644.0	0.0	0.0	0.0	2976850060.0	1488440054.0	1488410006.0	2748902819.0	2748902819.0	0.0	0.0	17554126.0	0.006385866	149.0	149.0	149.0	150.0	150.0	150.0	39.0	265.7	104.1	8454877.0	318019.0	8186.0	382292.0	80.0	92.334504217459	91.47884801454178	7.665495782541002	79.97344895622732	100.0	0.0	1.4757213086801426	0.0
REF0009-mgg-pbdrep | M301155.lib1	1471174.0	0.0	1471174.0	1.0	735587.0	735587.0	1330081.0	1317716.0	141093.0	1169452.0	1471174.0	0.0	23505.0	0.0	0.0	0.0	217506791.0	108753993.0	108752798.0	197003179.0	197003179.0	0.0	0.0	1386190.0	0.007036384	148.0	148.0	148.0	150.0	150.0	150.0	39.0	260.7	103.4	607222.0	27363.0	451.0	23822.0	79.5	90.40949608951763	89.56901087158963	9.590503910482377	79.49107311575652	100.0	0.0	1.5977036027009721	0.0
REF0009-mgg-pbdrep | M301156.lib1	302390.0	0.0	302390.0	1.0	151195.0	151195.0	99426.0	96248.0	202964.0	86634.0	302390.0	0.0	4139.0	0.0	0.0	0.0	44079666.0	22039352.0	22040314.0	14766186.0	14766186.0	0.0	0.0	149673.0	0.0101362	146.0	146.0	146.0	150.0	150.0	150.0	38.9	264.4	101.4	44500.0	1912.0	305.0	1407.0	28.6	32.88005555739277	31.829094877476106	67.11994444260722	28.64975693640663	100.0	0.0	1.3687621945170143	0.0
REF0009-mgg-pbdrep | M301157.lib1	19219080.0	0.0	19219080.0	1.0	9609540.0	9609540.0	17741636.0	17585388.0	1477444.0	15600810.0	19219080.0	0.0	286211.0	0.0	0.0	0.0	2857031359.0	1428520641.0	1428510718.0	2637603979.0	2637603979.0	0.0	0.0	17978456.0	0.006816207	149.0	149.0	149.0	150.0	150.0	150.0	38.9	268.0	100.4	8178131.0	280489.0	5488.0	328586.0	81.2	92.31261850203028	91.49963473797914	7.687381497969725	81.17355253217116	100.0	0.0	1.4892023967848615	0.0
REF0009-mgg-pbdrep | M301158.lib1	12610522.0	0.0	12610522.0	1.0	6305261.0	6305261.0	11614686.0	11511730.0	995836.0	10091398.0	12610522.0	0.0	194082.0	0.0	0.0	0.0	1862870459.0	931436747.0	931433712.0	1716280824.0	1716280824.0	0.0	0.0	11339475.0	0.006607004	148.0	148.0	148.0	150.0	150.0	150.0	39.0	263.9	105.8	5250843.0	263472.0	4662.0	236888.0	80.0	92.10313419222456	91.28670486439816	7.896865807775444	80.02363423179469	100.0	0.0	1.5390481060181331	0.0
REF0009-mgg-pbdrep | M301159.lib1	19383076.0	0.0	19383076.0	1.0	9691538.0	9691538.0	17691202.0	17525080.0	1691874.0	15332000.0	19383076.0	0.0	279174.0	0.0	0.0	0.0	2877525919.0	1438779806.0	1438746113.0	2627125171.0	2627125171.0	0.0	0.0	17103821.0	0.00651047	148.0	148.0	148.0	150.0	150.0	150.0	39.0	280.8	104.1	8106830.0	283434.0	6937.0	365339.0	79.1	91.27138540859046	90.41433877677619	8.728614591409537	79.09993233272161	100.0	0.0	1.4402977112611022	0.0
REF0009-mgg-pbdrep | M301160.lib1	245168.0	0.0	245168.0	1.0	122584.0	122584.0	32043.0	30950.0	213125.0	27446.0	245168.0	0.0	1150.0	0.0	0.0	0.0	35652443.0	17826173.0	17826270.0	4744172.0	4744172.0	0.0	0.0	46290.0	0.009757235	145.0	145.0	145.0	150.0	150.0	150.0	38.9	275.1	111.2	14143.0	760.0	141.0	431.0	11.2	13.06981335247667	12.623996606408665	86.93018664752333	11.194772564119297	100.0	0.0	0.46906610976962737	0.0
REF0009-mgg-pbdrep | M301161.lib1	15055412.0	0.0	15055412.0	1.0	7527706.0	7527706.0	13929469.0	13797200.0	1125943.0	11801662.0	15055412.0	0.0	218431.0	0.0	0.0	0.0	2240929165.0	1120476096.0	1120453069.0	2073581584.0	2073581584.0	0.0	0.0	13752382.0	0.006632187	149.0	149.0	149.0	150.0	150.0	150.0	38.9	276.9	105.8	6365021.0	197188.0	5779.0	330612.0	78.4	92.52134049868579	91.64279263828847	7.478659501314213	78.38817031377155	100.0	0.0	1.4508470442389754	0.0
REF0009-mgg-pbdrep | M301162.lib1	31753572.0	0.0	31753572.0	1.0	15876786.0	15876786.0	29307531.0	29061826.0	2446041.0	26578032.0	31753572.0	0.0	467152.0	0.0	0.0	0.0	4706278689.0	2353149642.0	2353129047.0	4344406115.0	4344406115.0	0.0	0.0	28275101.0	0.006508393	148.0	148.0	148.0	150.0	150.0	150.0	39.0	257.6	97.5	13464098.0	634688.0	13003.0	419124.0	83.7	92.29680049853918	91.52301353687075	7.703199501460813	83.70092032480629	100.0	0.0	1.471179368418772	0.0
REF0009-mgg-pbdrep | M301163.lib1	17605170.0	0.0	17605170.0	1.0	8802585.0	8802585.0	16328108.0	16203422.0	1277062.0	14918032.0	17605170.0	0.0	253495.0	0.0	0.0	0.0	2600309910.0	1300155430.0	1300154480.0	2411825973.0	2411825973.0	0.0	0.0	15163561.0	0.006287171	148.0	148.0	148.0	150.0	150.0	150.0	39.0	256.9	99.0	7465074.0	413218.0	5740.0	217679.0	84.7	92.7460967431726	92.03786160542613	7.253903256827397	84.73665406241462	100.0	0.0	1.4398895324498429	0.0
REF0009-mgg-pbdrep | M301164.lib1	24568196.0	0.0	24568196.0	1.0	12284098.0	12284098.0	22705157.0	22517984.0	1863039.0	20247966.0	24568196.0	0.0	366282.0	0.0	0.0	0.0	3639457865.0	1819734632.0	1819723233.0	3363555375.0	3363555375.0	0.0	0.0	22250422.0	0.00661515	148.0	148.0	148.0	150.0	150.0	150.0	39.0	254.9	101.2	10356756.0	519509.0	8545.0	374182.0	82.4	92.41686691200282	91.65501610293244	7.583133087997182	82.41535520149709	100.0	0.0	1.4908786953669695	0.0
REF0009-mgg-pbdrep | M301165.lib1	911160.0	0.0	911160.0	1.0	455580.0	455580.0	684865.0	666224.0	226295.0	609254.0	911160.0	0.0	24451.0	0.0	0.0	0.0	133342877.0	66669206.0	66673671.0	100695725.0	100695725.0	0.0	0.0	952746.0	0.009461633	146.0	146.0	146.0	150.0	150.0	150.0	39.0	244.3	98.5	299066.0	22303.0	2372.0	9371.0	66.9	75.16407656174546	73.11822292462355	24.835923438254532	66.86575354493174	100.0	0.0	2.6835023486544625	0.0
REF0009-mgg-pbdrep | M301166.lib1	15907036.0	0.0	15907036.0	1.0	7953518.0	7953518.0	14692324.0	14556716.0	1214712.0	12416482.0	15907036.0	0.0	237556.0	0.0	0.0	0.0	2356310206.0	1178140644.0	1178169562.0	2176672136.0	2176672136.0	0.0	0.0	14715025.0	0.006760331	148.0	148.0	148.0	150.0	150.0	150.0	38.9	272.2	110.4	6630917.0	287602.0	6397.0	353442.0	78.1	92.36368107798334	91.51117782093408	7.636318922016646	78.05654051452451	100.0	0.0	1.4934020391982517	0.0
REF0009-mgg-pbdrep | M301167.lib1	160138.0	0.0	160138.0	1.0	80069.0	80069.0	21756.0	21366.0	138382.0	19746.0	160138.0	0.0	664.0	0.0	0.0	0.0	23003126.0	11501248.0	11501878.0	3189736.0	3189736.0	0.0	0.0	26848.0	0.008416997	144.0	144.0	144.0	150.0	150.0	150.0	38.9	241.6	99.9	9634.0	780.0	20.0	249.0	12.3	13.585782262798338	13.342242316002448	86.41421773720165	12.33061484469645	100.0	0.0	0.4146423709550513	0.0
REF0009-mgg-pbdrep | M301168.lib1	23108518.0	0.0	23108518.0	1.0	11554259.0	11554259.0	21314565.0	21131476.0	1793953.0	18506626.0	23108518.0	0.0	331414.0	0.0	0.0	0.0	3427668503.0	1713844100.0	1713824403.0	3161800898.0	3161800898.0	0.0	0.0	20388977.0	0.006448532	148.0	148.0	148.0	150.0	150.0	150.0	39.0	267.2	106.3	9717400.0	412250.0	8567.0	427521.0	80.1	92.2368323230421	91.44453140612478	7.763167676957908	80.08573288862576	100.0	0.0	1.4341638005518138	0.0
REF0009-mgg-pbdrep | M301169.lib1	17031510.0	0.0	17031510.0	1.0	8515755.0	8515755.0	15794437.0	15658790.0	1237073.0	13686642.0	17031510.0	0.0	243340.0	0.0	0.0	0.0	2530295783.0	1265158674.0	1265137109.0	2346811920.0	2346811920.0	0.0	0.0	15256213.0	0.006500825	149.0	149.0	149.0	150.0	150.0	150.0	39.0	272.7	105.5	7233185.0	265154.0	5891.0	325165.0	80.4	92.7365629941209	91.9401157031878	7.263437005879103	80.36070788790894	100.0	0.0	1.4287635095185336	0.0
REF0009-mgg-pbdrep | M301170.lib1	285314.0	0.0	285314.0	1.0	142657.0	142657.0	191655.0	188692.0	93659.0	177614.0	285314.0	0.0	3722.0	0.0	0.0	0.0	41438534.0	20718993.0	20719541.0	28124615.0	28124615.0	0.0	0.0	211878.0	0.007533543	145.0	145.0	145.0	150.0	150.0	150.0	39.1	235.9	94.0	85837.0	6683.0	160.0	1666.0	62.3	67.17335987718795	66.13485493175939	32.82664012281206	62.252115213413994	100.0	0.0	1.3045276432281627	0.0
REF0009-mgg-pbdrep | M301171.lib1	6223938.0	0.0	6223938.0	1.0	3111969.0	3111969.0	5827601.0	5818358.0	396337.0	5814710.0	6223938.0	0.0	102244.0	0.0	0.0	0.0	836096621.0	418021857.0	418074764.0	783325663.0	783325663.0	0.0	0.0	4167336.0	0.005320056	134.0	134.0	134.0	150.0	150.0	150.0	39.3	142.9	29.1	2025275.0	883444.0	2.0	458.0	93.4	93.63205417534685	93.48354691193903	6.3679458246531375	93.42493450288227	100.0	0.0	1.642754153399343	0.0
REF0009-mgg-pbdrep | M301172.lib1	18369228.0	0.0	18369228.0	1.0	9184614.0	9184614.0	16973646.0	16848302.0	1395582.0	15736278.0	18369228.0	0.0	240191.0	0.0	0.0	0.0	2732030180.0	1366030462.0	1365999718.0	2524663311.0	2524663311.0	0.0	0.0	15047267.0	0.005960108	149.0	149.0	149.0	150.0	150.0	150.0	39.1	265.3	93.1	7966011.0	267130.0	3780.0	187230.0	85.7	92.40260940742854	91.72025084559895	7.597390592571446	85.66651793967607	100.0	0.0	1.3075726426826428	0.0
REF0009-mgg-pbdrep | M301173.lib1	19316406.0	0.0	19316406.0	1.0	9658203.0	9658203.0	17790783.0	17628266.0	1525623.0	15588506.0	19316406.0	0.0	281421.0	0.0	0.0	0.0	2865920055.0	1432967825.0	1432952230.0	2639865436.0	2639865436.0	0.0	0.0	17138448.0	0.006492168	148.0	148.0	148.0	150.0	150.0	150.0	39.0	260.7	103.1	8121949.0	349897.0	8197.0	334090.0	80.7	92.10193138413015	91.26058957344343	7.898068615869846	80.70086122646211	100.0	0.0	1.456901454649483	0.0
REF0009-mgg-pbdrep | M301174.lib1	402418.0	0.0	402418.0	1.0	201209.0	201209.0	30888.0	30550.0	371530.0	28508.0	402418.0	0.0	693.0	0.0	0.0	0.0	58741897.0	29369883.0	29372014.0	4543131.0	4543131.0	0.0	0.0	29036.0	0.006391187	146.0	146.0	146.0	150.0	150.0	150.0	38.9	243.1	97.0	14009.0	934.0	27.0	305.0	7.1	7.675600992003339	7.591608725255829	92.32439900799666	7.084176155142166	100.0	0.0	0.17220899661545955	0.0
REF0009-mgg-pbdrep | M301175.lib1	1264246.0	0.0	1264246.0	1.0	632123.0	632123.0	1006056.0	985764.0	258190.0	864350.0	1264246.0	0.0	25301.0	0.0	0.0	0.0	185931227.0	92966603.0	92964624.0	148474155.0	148474155.0	0.0	0.0	1204352.0	0.008111526	147.0	147.0	147.0	150.0	150.0	150.0	38.9	253.2	103.7	444107.0	25800.0	2094.0	20881.0	68.4	79.57755057164508	77.97248320342717	20.422449428354923	68.36881429721747	100.0	0.0	2.0012719043603857	0.0
REF0009-mgg-pbdrep | M301176.lib1	9700.0	0.0	9700.0	1.0	4850.0	4850.0	848.0	830.0	8852.0	732.0	9700.0	0.0	24.0	0.0	0.0	0.0	1335416.0	666593.0	668823.0	125496.0	125496.0	0.0	0.0	1034.0	0.008239307	138.0	137.0	138.0	150.0	150.0	150.0	38.9	271.7	106.8	388.0	13.0	0.0	14.0	7.5	8.742268041237114	8.556701030927835	91.25773195876289	7.546391752577319	100.0	0.0	0.24742268041237112	0.0
REF0009-mgg-pbdrep | M301177.lib1	20514590.0	0.0	20514590.0	1.0	10257295.0	10257295.0	18939356.0	18789706.0	1575234.0	16913652.0	20514590.0	0.0	291696.0	0.0	0.0	0.0	3047056034.0	1523531798.0	1523524236.0	2813298147.0	2813298147.0	0.0	0.0	17881287.0	0.006355987	149.0	149.0	149.0	150.0	150.0	150.0	39.0	267.3	98.9	8756452.0	321508.0	5839.0	311054.0	82.4	92.32139662552359	91.5919158023631	7.678603374476409	82.44694142071569	100.0	0.0	1.4218953437529096	0.0
REF0009-mgg-pbdrep | M301178.lib1	15897926.0	0.0	15897926.0	1.0	7948963.0	7948963.0	14541396.0	14413040.0	1356530.0	13107678.0	15897926.0	0.0	235831.0	0.0	0.0	0.0	2359461013.0	1179739455.0	1179721558.0	2158722075.0	2158722075.0	0.0	0.0	14004200.0	0.006487264	148.0	148.0	148.0	150.0	150.0	150.0	39.0	272.7	99.2	6724611.0	256863.0	5120.0	219926.0	82.4	91.46725176604798	90.65987601149986	8.532748233952026	82.44898108092842	100.0	0.0	1.4834073325036234	0.0
REF0009-mgg-pbdrep | M301179.lib1	21932894.0	0.0	21932894.0	1.0	10966447.0	10966447.0	20264910.0	20116186.0	1667984.0	18833748.0	21932894.0	0.0	290621.0	0.0	0.0	0.0	3267631506.0	1633823774.0	1633807732.0	3019285389.0	3019285389.0	0.0	0.0	18567651.0	0.006149684	149.0	149.0	149.0	150.0	150.0	150.0	39.0	279.3	92.7	9578246.0	256353.0	4319.0	219175.0	85.9	92.39505739643843	91.71697086576901	7.604942603561573	85.86987198315006	100.0	0.0	1.32504629803983	0.0
REF0009-mgg-pbdrep | M301180.lib1	144166.0	0.0	144166.0	1.0	72083.0	72083.0	36510.0	35298.0	107656.0	30990.0	144166.0	0.0	1535.0	0.0	0.0	0.0	20398335.0	10198252.0	10200083.0	5368178.0	5368178.0	0.0	0.0	52678.0	0.009813013	141.0	141.0	142.0	150.0	150.0	150.0	39.0	247.5	109.0	15681.0	1178.0	108.0	682.0	21.5	25.324972601029366	24.48427507179224	74.67502739897063	21.496053160939475	100.0	0.0	1.0647448080684767	0.0
REF0009-mgg-pbdrep | M301181.lib1	26155168.0	0.0	26155168.0	1.0	13077584.0	13077584.0	23759932.0	23582256.0	2395236.0	21372798.0	26155168.0	0.0	346640.0	0.0	0.0	0.0	3889684008.0	1944854736.0	1944829272.0	3535012132.0	3535012132.0	0.0	0.0	21253279.0	0.006012223	149.0	149.0	149.0	150.0	150.0	150.0	39.1	274.8	99.4	11063172.0	351920.0	6492.0	369544.0	81.7	90.84220755148658	90.16289247310513	9.157792448513426	81.71539177266993	100.0	0.0	1.3253212519988402	0.0
REF0009-mgg-pbdrep | M301182.lib1	21109024.0	0.0	21109024.0	1.0	10554512.0	10554512.0	19549827.0	19396066.0	1559197.0	17686918.0	21109024.0	0.0	287199.0	0.0	0.0	0.0	3134854075.0	1567439280.0	1567414795.0	2903676484.0	2903676484.0	0.0	0.0	18374029.0	0.00632785	149.0	149.0	149.0	150.0	150.0	150.0	39.0	272.5	97.9	9083029.0	326820.0	5159.0	283025.0	83.8	92.61359975714652	91.88518616493117	7.386400242853483	83.78842148267964	100.0	0.0	1.3605508241404245	0.0
REF0009-mgg-pbdrep | M301183.lib1	227676.0	0.0	227676.0	1.0	113838.0	113838.0	134071.0	132528.0	93605.0	119538.0	227676.0	0.0	2338.0	0.0	0.0	0.0	32596091.0	16296539.0	16299552.0	19815217.0	19815217.0	0.0	0.0	124375.0	0.006276742	143.0	143.0	143.0	150.0	150.0	150.0	39.0	258.9	100.5	61087.0	2984.0	100.0	2093.0	52.5	58.88675134840739	58.20903389026512	41.11324865159261	52.50355768723976	100.0	0.0	1.0268978724151865	0.0
REF0009-mgg-pbdrep | M301184.lib1	26031746.0	0.0	26031746.0	1.0	13015873.0	13015873.0	24077280.0	23902268.0	1954466.0	22420648.0	26031746.0	0.0	348100.0	0.0	0.0	0.0	3876405802.0	1938217514.0	1938188288.0	3585634497.0	3585634497.0	0.0	0.0	22127099.0	0.006171042	149.0	149.0	149.0	150.0	150.0	150.0	39.0	272.2	90.5	11372816.0	319500.0	4838.0	253980.0	86.1	92.49199035669756	91.81968816075572	7.508009643302451	86.12809912942451	100.0	0.0	1.3372134162648943	0.0
REF0009-mgg-pbdrep | M301185.lib1	17224436.0	0.0	17224436.0	1.0	8612218.0	8612218.0	15857287.0	15712556.0	1367149.0	13582746.0	17224436.0	0.0	254430.0	0.0	0.0	0.0	2547903271.0	1273958692.0	1273944579.0	2346131769.0	2346131769.0	0.0	0.0	15344669.0	0.006540413	148.0	148.0	148.0	150.0	150.0	150.0	38.9	262.8	109.0	7145259.0	355118.0	6605.0	349296.0	78.9	92.06273575517945	91.22247021615105	7.937264244820557	78.85742093384074	100.0	0.0	1.477145608715432	0.0
