Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
M301074.lib1_2	M301074.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	77407.0	11.6 Mbp	0.0	150.0	52.0	38.212306380559895	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301075.lib1_1	M301075.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6647926.0	997.1 Mbp	0.0	150.0	50.0	71.91232361493076	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	pass	pass
M301075.lib1_2	M301075.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6647926.0	997.1 Mbp	0.0	150.0	51.0	70.34198874825057	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	fail	warn
M301076.lib1_1	M301076.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4812667.0	721.9 Mbp	0.0	150.0	51.0	90.14187191951304	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	pass	pass
M301076.lib1_2	M301076.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4812667.0	721.9 Mbp	0.0	150.0	51.0	89.1022318358452	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	pass
M301077.lib1_1	M301077.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5820301.0	873 Mbp	0.0	150.0	50.0	67.77110989566904	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	pass	warn
M301077.lib1_2	M301077.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5820301.0	873 Mbp	0.0	150.0	51.0	66.33066336018697	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	warn	warn
M301078.lib1_1	M301078.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	146036.0	21.9 Mbp	0.0	150.0	50.0	18.87616752033745	150.0	150	pass	pass	fail	pass	pass	fail	pass	pass	fail	pass	fail
M301078.lib1_2	M301078.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	146036.0	21.9 Mbp	0.0	150.0	50.0	17.351201073707852	150.0	150	pass	pass	warn	pass	pass	fail	pass	pass	fail	warn	fail
M301079.lib1_1	M301079.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6287924.0	943.1 Mbp	0.0	150.0	50.0	82.80969653046179	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	pass	pass
M301079.lib1_2	M301079.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6287924.0	943.1 Mbp	0.0	150.0	50.0	81.5709638688222	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	fail	pass
M301080.lib1_1	M301080.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7621658.0	1.1 Gbp	0.0	150.0	50.0	82.51761688935689	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	pass	pass
M301080.lib1_2	M301080.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7621658.0	1.1 Gbp	0.0	150.0	50.0	81.29556326536101	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	fail	pass
M301081.lib1_1	M301081.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9075027.0	1.3 Gbp	0.0	150.0	50.0	71.86914574108579	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	pass	pass
M301081.lib1_2	M301081.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9075027.0	1.3 Gbp	0.0	150.0	50.0	70.23397057514276	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	pass
M301082.lib1_1	M301082.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6213008.0	931.9 Mbp	0.0	150.0	49.0	43.210053808860316	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	pass	pass
M301082.lib1_2	M301082.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6213008.0	931.9 Mbp	0.0	150.0	49.0	41.67648371483043	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	warn	pass
M301083.lib1_1	M301083.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	72582.0	10.8 Mbp	0.0	150.0	52.0	23.698713179576202	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301083.lib1_2	M301083.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	72582.0	10.8 Mbp	0.0	150.0	52.0	22.36918244192775	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301084.lib1_1	M301084.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6248296.0	937.2 Mbp	0.0	150.0	49.0	42.603382005939054	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	pass	warn
M301084.lib1_2	M301084.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6248296.0	937.2 Mbp	0.0	150.0	50.0	41.09716404571418	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	warn
M301085.lib1_1	M301085.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8908647.0	1.3 Gbp	0.0	150.0	50.0	37.73596463416279	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	pass	pass
M301085.lib1_2	M301085.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8908647.0	1.3 Gbp	0.0	150.0	50.0	36.11016105475869	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	warn	pass
M301086.lib1_1	M301086.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1022439.0	153.3 Mbp	0.0	150.0	51.0	14.690153272320373	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	pass	fail
M301086.lib1_2	M301086.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1022439.0	153.3 Mbp	0.0	150.0	51.0	14.493734469079675	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	warn	fail
M301087.lib1_1	M301087.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7326109.0	1 Gbp	0.0	150.0	49.0	32.918251272651396	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	pass	warn
M301087.lib1_2	M301087.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7326109.0	1 Gbp	0.0	150.0	50.0	31.430499289132886	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	warn	warn
M301089.lib1_1	M301089.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7481689.0	1.1 Gbp	0.0	150.0	49.0	74.7080106063396	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	pass	pass
M301089.lib1_2	M301089.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7481689.0	1.1 Gbp	0.0	150.0	50.0	73.05435300065726	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	fail	pass
M301090.lib1_1	M301090.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1510118.0	226.5 Mbp	0.0	150.0	58.0	18.994039597822884	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301090.lib1_2	M301090.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1510118.0	226.5 Mbp	0.0	150.0	57.0	19.432634463750695	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301091.lib1_1	M301091.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	941403.0	141.2 Mbp	0.0	150.0	63.0	11.742825148419339	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301091.lib1_2	M301091.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	941403.0	141.2 Mbp	0.0	150.0	61.0	12.545634630094426	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301092.lib1_1	M301092.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12967503.0	1.9 Gbp	0.0	150.0	54.0	46.025473580054275	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301092.lib1_2	M301092.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12967503.0	1.9 Gbp	0.0	150.0	54.0	44.62542016493309	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301093.lib1_1	M301093.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11763129.0	1.7 Gbp	0.0	150.0	53.0	38.09575344671858	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	fail
M301093.lib1_2	M301093.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11763129.0	1.7 Gbp	0.0	150.0	53.0	36.96695806542604	150.0	150	pass	pass	warn	pass	pass	fail	pass	pass	fail	fail	fail
M301094.lib1_1	M301094.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12207956.0	1.8 Gbp	0.0	150.0	55.0	21.32311310659162	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	warn
M301094.lib1_2	M301094.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12207956.0	1.8 Gbp	0.0	150.0	55.0	19.962520943757212	150.0	150	pass	pass	warn	pass	pass	fail	pass	pass	fail	fail	warn
M301095.lib1_1	M301095.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9675611.0	1.4 Gbp	0.0	150.0	54.0	29.238395534930728	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301095.lib1_2	M301095.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9675611.0	1.4 Gbp	0.0	150.0	54.0	28.252019138170688	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301096.lib1_1	M301096.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	351749.0	52.7 Mbp	0.0	150.0	74.0	5.685872596652727	150.0	150	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301096.lib1_2	M301096.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	351749.0	52.7 Mbp	0.0	150.0	69.0	7.277348336455825	150.0	150	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	fail
M301097.lib1_1	M301097.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9744231.0	1.4 Gbp	0.0	150.0	54.0	29.85348215222175	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301097.lib1_2	M301097.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9744231.0	1.4 Gbp	0.0	150.0	55.0	29.071007639836704	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301098.lib1_1	M301098.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1590607.0	238.5 Mbp	0.0	150.0	55.0	15.185300421469336	150.0	150	pass	pass	warn	pass	warn	warn	pass	pass	fail	fail	fail
M301098.lib1_2	M301098.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1590607.0	238.5 Mbp	0.0	150.0	55.0	15.391034600264856	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301099.lib1_1	M301099.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13135859.0	1.9 Gbp	0.0	150.0	54.0	39.25882904005539	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	warn
M301099.lib1_2	M301099.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13135859.0	1.9 Gbp	0.0	150.0	54.0	37.281267432895596	150.0	150	pass	pass	warn	pass	pass	warn	pass	pass	fail	fail	warn
M301100.lib1_1	M301100.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2209583.0	331.4 Mbp	0.0	150.0	62.0	11.06154859324089	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301100.lib1_2	M301100.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2209583.0	331.4 Mbp	0.0	150.0	59.0	12.460418935795634	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301101.lib1_1	M301101.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14193756.0	2.1 Gbp	0.0	150.0	71.0	7.130738244681423	150.0	150	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301101.lib1_2	M301101.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14193756.0	2.1 Gbp	0.0	150.0	67.0	7.790663852030496	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301102.lib1_1	M301102.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16579920.0	2.4 Gbp	0.0	150.0	53.0	53.3032942398407	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	fail	warn
M301102.lib1_2	M301102.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16579920.0	2.4 Gbp	0.0	150.0	53.0	51.71814606101793	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	warn	fail	warn
M301103.lib1_1	M301103.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16583953.0	2.4 Gbp	0.0	150.0	54.0	44.8776147504419	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301103.lib1_2	M301103.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16583953.0	2.4 Gbp	0.0	150.0	54.0	43.41669751397044	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301104.lib1_1	M301104.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13082918.0	1.9 Gbp	0.0	150.0	52.0	56.41831207657779	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	fail	warn
M301104.lib1_2	M301104.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13082918.0	1.9 Gbp	0.0	150.0	53.0	54.670864229792706	150.0	150	pass	pass	warn	pass	pass	warn	pass	pass	warn	warn	warn
M301105.lib1_1	M301105.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	970751.0	145.6 Mbp	0.0	150.0	63.0	16.09575399548884	150.0	150	pass	pass	warn	pass	fail	warn	pass	pass	fail	fail	fail
M301105.lib1_2	M301105.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	970751.0	145.6 Mbp	0.0	150.0	62.0	16.560379574086976	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301106.lib1_1	M301106.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1750776.0	262.6 Mbp	0.0	150.0	77.0	3.699616627141336	150.0	150	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	fail
M301106.lib1_2	M301106.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1750776.0	262.6 Mbp	0.0	150.0	73.0	6.7831886840979	150.0	150	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	fail
M301107.lib1_1	M301107.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12509963.0	1.8 Gbp	0.0	150.0	54.0	54.658926245198124	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	fail	fail
M301107.lib1_2	M301107.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12509963.0	1.8 Gbp	0.0	150.0	54.0	53.40934475798629	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	warn	fail	fail
M301108.lib1_1	M301108.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	294302.0	44.1 Mbp	0.0	150.0	80.0	2.116873143913395	150.0	150	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301108.lib1_2	M301108.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	294302.0	44.1 Mbp	0.0	150.0	74.0	6.1752893286488035	150.0	150	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	fail
M301109.lib1_1	M301109.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11870602.0	1.7 Gbp	0.0	150.0	55.0	57.912417156767084	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	fail
M301109.lib1_2	M301109.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11870602.0	1.7 Gbp	0.0	150.0	54.0	57.02396376584229	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	warn	fail	fail
M301110.lib1_1	M301110.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9914577.0	1.4 Gbp	0.0	150.0	54.0	39.016284866753494	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301110.lib1_2	M301110.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9914577.0	1.4 Gbp	0.0	150.0	54.0	37.698240561867166	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301111.lib1_1	M301111.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12735823.0	1.9 Gbp	0.0	150.0	54.0	49.06182171711774	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	fail
M301111.lib1_2	M301111.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12735823.0	1.9 Gbp	0.0	150.0	54.0	47.527261525265494	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301112.lib1_1	M301112.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9861091.0	1.4 Gbp	0.0	150.0	54.0	59.78359690857909	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	fail
M301112.lib1_2	M301112.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9861091.0	1.4 Gbp	0.0	150.0	54.0	58.65137286200124	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	warn	fail	fail
M301113.lib1_1	M301113.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5552678.0	832.9 Mbp	0.0	150.0	56.0	61.29117956643408	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	fail
M301113.lib1_2	M301113.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5552678.0	832.9 Mbp	0.0	150.0	56.0	60.03234883951514	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	warn	fail	fail
M301114.lib1_1	M301114.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1111489.0	166.7 Mbp	0.0	150.0	53.0	13.812760350430592	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301114.lib1_2	M301114.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1111489.0	166.7 Mbp	0.0	150.0	53.0	14.125876747899843	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301115.lib1_1	M301115.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16962624.0	2.5 Gbp	0.0	150.0	53.0	53.99460236162126	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	warn	warn
M301115.lib1_2	M301115.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16962624.0	2.5 Gbp	0.0	150.0	53.0	52.105415454932405	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	warn	warn
M301116.lib1_1	M301116.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13166958.0	1.9 Gbp	0.0	150.0	52.0	56.91815941927347	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	warn
M301116.lib1_2	M301116.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13166958.0	1.9 Gbp	0.0	150.0	53.0	55.070777738049884	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	warn
M301117.lib1_1	M301117.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1580679.0	237.1 Mbp	0.0	150.0	55.0	19.28955911842836	150.0	150	pass	pass	warn	pass	warn	warn	pass	pass	fail	fail	fail
M301117.lib1_2	M301117.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1580679.0	237.1 Mbp	0.0	150.0	55.0	19.412491850625322	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301118.lib1_1	M301118.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11073598.0	1.6 Gbp	0.0	150.0	55.0	58.52100634215003	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	fail
M301118.lib1_2	M301118.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11073598.0	1.6 Gbp	0.0	150.0	55.0	57.24183523590269	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	warn	fail	fail
M301119.lib1_1	M301119.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11721188.0	1.7 Gbp	0.0	150.0	53.0	54.88488886544881	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	warn
M301119.lib1_2	M301119.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11721188.0	1.7 Gbp	0.0	150.0	53.0	53.37233703876929	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	warn	fail	warn
M301120.lib1_1	M301120.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	440437.0	66 Mbp	0.0	150.0	50.0	18.780892613472528	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301120.lib1_2	M301120.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	440437.0	66 Mbp	0.0	150.0	50.0	18.47051905266815	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301121.lib1_1	M301121.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9577458.0	1.4 Gbp	0.0	150.0	54.0	54.38319073954757	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	warn
M301121.lib1_2	M301121.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9577458.0	1.4 Gbp	0.0	150.0	54.0	52.767209709432535	150.0	150	pass	pass	warn	pass	warn	warn	pass	pass	warn	fail	warn
M301122.lib1_1	M301122.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12190339.0	1.8 Gbp	0.0	150.0	53.0	63.20565791304501	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	warn
M301122.lib1_2	M301122.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12190339.0	1.8 Gbp	0.0	150.0	53.0	61.388425649310676	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	warn	warn
M301123.lib1_1	M301123.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	744064.0	111.6 Mbp	0.0	150.0	60.0	22.890721888413644	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301123.lib1_2	M301123.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	744064.0	111.6 Mbp	0.0	150.0	58.0	23.791141794222135	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301124.lib1_1	M301124.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11523413.0	1.7 Gbp	0.0	150.0	52.0	72.923715685343	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	warn
M301124.lib1_2	M301124.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11523413.0	1.7 Gbp	0.0	150.0	52.0	71.545201155112	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	warn
M301125.lib1_1	M301125.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34337495.0	5.1 Gbp	0.0	150.0	55.0	34.359206771828546	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301125.lib1_2	M301125.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34337495.0	5.1 Gbp	0.0	150.0	55.0	31.39371780181716	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301126.lib1_1	M301126.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8979160.0	1.3 Gbp	0.0	150.0	54.0	78.02879024685058	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	fail	warn
M301126.lib1_2	M301126.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8979160.0	1.3 Gbp	0.0	150.0	54.0	76.35230473238938	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	fail	warn
M301127.lib1_1	M301127.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	253827.0	38 Mbp	0.0	150.0	57.0	33.6626915182388	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301127.lib1_2	M301127.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	253827.0	38 Mbp	0.0	150.0	56.0	33.77694256324189	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301128.lib1_1	M301128.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12592472.0	1.8 Gbp	0.0	150.0	52.0	65.28116016674753	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	warn	warn
M301128.lib1_2	M301128.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12592472.0	1.8 Gbp	0.0	150.0	53.0	63.63961191169313	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	fail	warn
M301129.lib1_1	M301129.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4627464.0	694.1 Mbp	0.0	150.0	53.0	38.482923875306554	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301129.lib1_2	M301129.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4627464.0	694.1 Mbp	0.0	150.0	53.0	37.87970700027307	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301130.lib1_1	M301130.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11582548.0	1.7 Gbp	0.0	150.0	52.0	75.17966528903213	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	pass	fail	warn
M301130.lib1_2	M301130.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11582548.0	1.7 Gbp	0.0	150.0	52.0	73.89475254490301	150.0	150	pass	pass	warn	pass	pass	warn	pass	pass	pass	warn	warn
M301131.lib1_1	M301131.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15752218.0	2.3 Gbp	0.0	150.0	78.0	0.9034808213969797	150.0	150	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301131.lib1_2	M301131.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15752218.0	2.3 Gbp	0.0	150.0	77.0	5.123441347130485	150.0	150	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	fail
